DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-11-20 00:00:00;14;12;0;0;1;0;15;14;0;0;0;1;0;0;0
2019-11-20 00:15:00;14;8;0;0;0;0;24;20;0;0;0;0;0;0;0
2019-11-20 00:30:00;20;13;0;0;0;0;12;10;0;0;0;0;0;0;0
2019-11-20 00:45:00;13;8;0;1;0;0;10;7;0;0;0;1;0;0;0
2019-11-20 01:00:00;17;9;0;0;0;0;15;13;0;0;0;0;0;0;0
2019-11-20 01:15:00;9;5;0;0;0;0;6;5;0;0;0;0;0;0;0
2019-11-20 01:30:00;6;2;0;1;0;0;18;15;0;0;0;0;0;0;0
2019-11-20 01:45:00;9;2;0;0;0;0;10;9;0;0;0;0;0;0;0
2019-11-20 02:00:00;5;3;0;0;1;0;17;15;0;0;0;1;0;0;0
2019-11-20 02:15:00;3;5;1;0;0;0;9;12;0;0;0;0;0;0;0
2019-11-20 02:30:00;2;3;1;0;0;0;13;12;0;0;0;0;0;0;0
2019-11-20 02:45:00;11;6;1;1;0;0;20;14;0;0;0;0;0;0;0
2019-11-20 03:00:00;12;3;0;0;0;0;9;9;0;0;0;0;0;0;0
2019-11-20 03:15:00;4;3;2;0;0;0;12;10;0;0;0;0;0;0;0
2019-11-20 03:30:00;4;6;0;0;0;0;8;7;0;0;0;0;0;0;0
2019-11-20 03:45:00;8;7;0;1;0;0;14;10;0;0;0;0;0;0;0
2019-11-20 04:00:00;8;5;0;0;0;1;20;19;0;0;0;0;0;0;0
2019-11-20 04:15:00;14;4;0;0;1;0;30;23;0;0;0;1;0;0;0
2019-11-20 04:30:00;21;12;0;0;0;0;28;27;0;0;0;0;0;0;0
2019-11-20 04:45:00;47;19;1;0;0;0;21;23;0;0;0;0;0;0;0
2019-11-20 05:00:00;69;35;1;2;1;0;52;51;0;0;0;1;0;0;0
2019-11-20 05:15:00;139;71;0;0;0;0;57;55;0;0;0;0;0;0;0
2019-11-20 05:30:00;142;72;1;1;1;1;51;65;0;0;0;1;0;0;0
2019-11-20 05:45:00;114;69;0;0;0;1;57;90;0;0;0;0;2;0;0
2019-11-20 06:00:00;106;69;1;0;3;2;41;95;0;0;0;3;0;0;1
2019-11-20 06:15:00;136;74;3;1;3;1;50;116;0;0;0;3;0;0;0
2019-11-20 06:30:00;157;77;0;1;2;1;28;113;0;0;0;2;0;0;0
2019-11-20 06:45:00;139;81;7;4;4;0;47;94;0;0;0;9;0;0;0
2019-11-20 07:00:00;135;82;12;2;3;2;35;123;0;0;0;5;0;0;0
2019-11-20 07:15:00;138;85;15;2;7;2;69;181;0;0;0;8;0;3;0
2019-11-20 07:30:00;29;9;24;6;9;2;23;170;0;0;0;9;0;0;3
2019-11-20 07:45:00;89;102;19;7;8;3;37;179;0;0;0;9;0;0;2
2019-11-20 08:00:00;94;116;9;3;7;1;46;158;0;0;0;8;0;0;0
2019-11-20 08:15:00;105;116;12;1;13;6;57;184;0;0;0;16;0;0;0
2019-11-20 08:30:00;101;130;8;1;7;5;53;217;0;0;0;7;0;0;0
2019-11-20 08:45:00;91;121;12;1;15;2;54;184;0;0;0;13;1;0;1
2019-11-20 09:00:00;107;123;8;0;11;2;67;169;0;0;0;13;0;0;1
2019-11-20 09:15:00;82;108;3;1;8;3;74;167;0;0;0;7;0;0;0
2019-11-20 09:30:00;87;113;12;2;12;4;49;169;0;0;0;14;0;0;0
2019-11-20 09:45:00;92;109;5;1;5;5;66;215;0;0;0;6;0;0;0
2019-11-20 10:00:00;84;130;3;1;8;0;90;196;0;0;0;9;0;0;0
2019-11-20 10:15:00;97;124;8;3;3;4;91;194;0;0;0;7;0;0;0
2019-11-20 10:30:00;91;114;5;2;12;1;65;189;0;0;0;10;0;0;0
2019-11-20 10:45:00;99;134;6;2;4;3;89;182;0;0;0;7;0;0;4
2019-11-20 11:00:00;68;106;8;0;8;3;61;204;0;0;0;9;1;0;0
2019-11-20 11:15:00;67;76;8;4;8;1;77;213;0;0;0;8;0;0;0
2019-11-20 11:30:00;89;107;5;0;8;5;72;210;0;0;0;8;0;0;0
2019-11-20 11:45:00;84;92;7;2;8;6;57;179;0;0;0;7;0;0;0
2019-11-20 12:00:00;91;122;13;2;6;4;39;196;0;0;0;9;1;0;0
2019-11-20 12:15:00;88;109;12;3;11;5;41;210;1;0;0;10;0;0;2
2019-11-20 12:30:00;85;103;10;1;4;4;79;217;0;0;0;6;0;0;0
2019-11-20 12:45:00;84;102;12;0;11;4;25;172;0;0;0;11;0;0;3
2019-11-20 13:00:00;103;124;7;1;18;2;74;225;0;0;0;9;0;0;1
2019-11-20 13:15:00;109;126;7;7;9;4;54;209;0;0;0;10;0;0;0
2019-11-20 13:30:00;103;126;7;2;10;9;36;191;0;0;0;10;0;0;0
2019-11-20 13:45:00;91;119;3;1;8;3;54;234;0;0;0;9;0;0;0
2019-11-20 14:00:00;82;121;2;0;16;8;70;240;0;0;0;17;0;0;1
2019-11-20 14:15:00;89;126;11;0;13;7;22;181;0;0;0;14;0;0;2
2019-11-20 14:30:00;90;128;4;1;13;4;53;211;0;0;0;15;0;0;24
2019-11-20 14:45:00;102;122;9;1;17;6;61;225;0;0;0;20;0;0;4
2019-11-20 15:00:00;95;111;11;2;13;8;31;180;0;0;0;16;2;0;0
2019-11-20 15:15:00;99;108;7;2;19;2;32;205;0;0;0;21;0;0;0
2019-11-20 15:30:00;102;117;8;1;18;8;31;175;0;0;0;20;0;0;0
