DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-07-21 00:00:00;7;8;8;7;5;0;0;1;0;0;1
2020-07-21 00:15:00;10;15;7;8;4;4;1;6;0;1;0
2020-07-21 00:30:00;10;19;7;11;2;3;1;5;0;4;2
2020-07-21 00:45:00;11;17;11;8;3;2;1;5;0;1;2
2020-07-21 01:00:00;7;10;7;13;9;1;2;11;0;3;1
2020-07-21 01:15:00;12;12;9;6;2;0;0;3;0;1;1
2020-07-21 01:30:00;10;12;10;5;3;1;0;3;0;0;0
2020-07-21 01:45:00;8;8;8;5;2;0;0;2;0;2;1
2020-07-21 02:00:00;8;9;6;6;3;1;0;0;0;1;0
2020-07-21 02:15:00;11;11;6;8;4;1;0;0;0;2;0
2020-07-21 02:30:00;12;11;9;3;2;8;1;1;0;1;0
2020-07-21 02:45:00;7;12;2;4;2;0;0;2;0;2;1
2020-07-21 03:00:00;8;12;7;7;2;2;2;2;0;1;0
2020-07-21 03:15:00;8;9;5;5;3;1;1;1;0;0;0
2020-07-21 03:30:00;4;4;2;4;2;0;0;0;0;0;1
2020-07-21 03:45:00;6;8;4;8;3;4;1;2;0;1;1
2020-07-21 04:00:00;6;11;4;5;1;0;0;0;0;0;1
2020-07-21 04:15:00;11;12;7;8;4;2;0;2;0;2;0
2020-07-21 04:30:00;20;21;12;8;6;1;2;7;0;2;3
2020-07-21 04:45:00;32;34;25;6;6;4;3;4;0;3;7
2020-07-21 05:00:00;54;58;43;23;14;12;6;12;0;12;15
2020-07-21 05:15:00;75;75;59;32;22;17;4;7;0;16;20
2020-07-21 05:30:00;90;95;86;27;30;19;6;15;0;21;23
2020-07-21 05:45:00;79;90;62;50;45;12;7;30;0;16;16
2020-07-21 06:00:00;85;107;68;49;44;14;1;37;0;13;20
2020-07-21 06:15:00;120;139;86;59;41;26;33;38;0;20;30
2020-07-21 06:30:00;148;157;117;77;52;30;12;30;0;22;35
2020-07-21 06:45:00;126;142;114;98;65;27;14;24;0;27;40
2020-07-21 07:00:00;128;141;89;110;65;30;8;24;0;35;47
2020-07-21 07:15:00;134;161;133;116;102;45;19;39;0;21;41
2020-07-21 07:30:00;155;187;120;126;104;50;27;31;0;37;54
2020-07-21 07:45:00;135;157;139;144;104;59;27;35;0;34;54
2020-07-21 08:00:00;116;145;124;127;88;33;19;48;0;24;37
2020-07-21 08:15:00;106;132;122;114;88;40;49;33;0;26;44
2020-07-21 08:30:00;110;143;116;101;92;29;15;38;0;29;39
2020-07-21 08:45:00;116;141;113;120;85;33;14;36;0;20;27
2020-07-21 09:00:00;109;140;91;108;78;18;12;28;0;18;31
