DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-11-21 00:00:00;7;8;0;1;1;11;4;4;1;3;2
2019-11-21 00:15:00;12;7;2;3;0;12;9;0;0;7;3
2019-11-21 00:30:00;11;6;2;1;1;7;3;2;2;5;1
2019-11-21 00:45:00;15;6;1;1;0;11;5;0;1;1;0
2019-11-21 01:00:00;7;8;1;1;1;13;4;2;1;4;1
2019-11-21 01:15:00;15;14;2;0;0;9;8;1;1;4;1
2019-11-21 01:30:00;10;9;0;1;1;9;4;1;1;0;0
2019-11-21 01:45:00;12;9;1;1;1;8;4;0;2;3;1
2019-11-21 02:00:00;10;11;0;2;0;7;4;1;0;2;0
2019-11-21 02:15:00;9;4;0;2;2;8;4;1;0;0;0
2019-11-21 02:30:00;14;8;0;0;1;12;9;2;0;0;0
2019-11-21 02:45:00;10;5;0;1;0;11;8;0;0;2;1
2019-11-21 03:00:00;12;8;1;0;0;9;6;0;1;2;2
2019-11-21 03:15:00;10;5;0;0;0;6;6;2;0;2;1
2019-11-21 03:30:00;6;5;1;1;1;9;3;0;1;0;0
2019-11-21 03:45:00;12;11;1;2;1;16;6;0;0;1;0
2019-11-21 04:00:00;17;12;1;4;4;8;10;2;0;0;0
2019-11-21 04:15:00;16;15;2;4;2;22;9;0;1;3;0
2019-11-21 04:30:00;18;14;2;5;7;24;7;2;1;1;1
2019-11-21 04:45:00;33;15;2;9;9;57;33;2;1;4;2
2019-11-21 05:00:00;38;37;6;10;4;106;106;2;4;10;5
2019-11-21 05:15:00;35;44;16;22;10;138;142;3;7;21;10
2019-11-21 05:30:00;55;64;19;30;21;125;153;4;10;26;10
2019-11-21 05:45:00;101;111;37;49;28;116;148;7;10;25;11
2019-11-21 06:00:00;117;140;25;49;38;129;155;4;9;24;5
2019-11-21 06:15:00;100;135;32;60;40;128;154;15;13;34;9
2019-11-21 06:30:00;87;100;27;61;31;135;167;13;19;46;11
2019-11-21 06:45:00;72;90;27;83;34;115;129;20;15;52;13
2019-11-21 07:00:00;75;91;17;78;34;107;129;25;25;33;13
2019-11-21 07:15:00;79;86;33;99;38;96;115;29;19;44;11
2019-11-21 07:30:00;65;80;23;90;21;47;74;52;31;45;10
2019-11-21 07:45:00;76;95;26;93;39;74;116;55;33;46;8
