DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-12-03 00:00:00;3;2;1;2;4;3;3;1;3;2;0;0
2020-12-03 00:15:00;4;5;0;0;0;5;1;1;4;1;0;0
2020-12-03 00:30:00;2;1;0;1;2;2;5;2;1;2;0;0
2020-12-03 00:45:00;5;5;0;0;0;3;7;6;4;3;0;0
2020-12-03 01:00:00;2;2;1;1;1;9;4;2;2;2;0;0
2020-12-03 01:15:00;2;3;0;1;1;2;2;3;0;3;0;0
2020-12-03 01:30:00;1;0;0;0;0;1;1;0;2;3;0;0
2020-12-03 01:45:00;1;2;0;0;0;4;3;0;1;1;0;0
2020-12-03 02:00:00;2;0;0;0;0;3;3;1;0;0;0;0
2020-12-03 02:15:00;2;1;0;0;0;1;1;2;2;0;0;0
2020-12-03 02:30:00;3;1;0;0;0;2;5;4;3;5;0;0
2020-12-03 02:45:00;3;1;0;0;0;2;2;0;2;1;0;0
2020-12-03 03:00:00;6;2;0;0;0;2;2;2;0;1;0;0
2020-12-03 03:15:00;4;3;0;1;1;1;2;0;0;2;0;0
2020-12-03 03:30:00;1;1;0;0;0;1;1;2;2;2;0;0
2020-12-03 03:45:00;3;3;0;2;2;4;0;0;1;1;0;0
2020-12-03 04:00:00;5;4;0;1;1;4;2;0;2;1;0;0
2020-12-03 04:15:00;5;1;0;1;2;4;0;0;6;4;0;0
2020-12-03 04:30:00;4;2;0;5;6;8;7;3;8;2;0;0
2020-12-03 04:45:00;18;5;0;2;1;4;7;5;10;8;0;0
2020-12-03 05:00:00;24;7;0;1;2;14;10;3;11;5;0;0
2020-12-03 05:15:00;30;12;2;5;5;40;39;4;25;4;0;0
2020-12-03 05:30:00;37;29;0;5;6;50;39;16;45;6;5;6
2020-12-03 05:45:00;50;28;1;5;6;53;64;32;33;12;1;7
2020-12-03 06:00:00;56;34;3;8;15;56;55;33;41;26;1;0
2020-12-03 06:15:00;59;35;8;3;10;75;71;53;39;21;2;0
2020-12-03 06:30:00;55;37;3;12;17;102;111;62;60;18;4;4
2020-12-03 06:45:00;61;41;3;11;21;127;114;83;62;27;2;12
2020-12-03 07:00:00;70;46;1;9;18;154;110;83;60;32;3;4
2020-12-03 07:15:00;65;37;1;17;26;220;158;125;71;39;1;1
2020-12-03 07:30:00;72;35;4;25;29;174;116;100;86;41;2;7
2020-12-03 07:45:00;94;60;7;17;24;137;97;77;95;25;3;8
2020-12-03 08:00:00;65;32;11;12;15;100;97;77;72;16;6;1
2020-12-03 08:15:00;61;39;10;15;17;81;102;73;77;40;0;4
2020-12-03 08:30:00;66;36;3;8;10;88;93;66;54;28;3;2
2020-12-03 08:45:00;55;32;3;8;10;76;89;60;78;20;0;1
2020-12-03 09:00:00;62;32;1;12;12;74;71;56;58;12;0;6
2020-12-03 09:15:00;48;29;4;8;12;68;79;55;50;14;1;0
2020-12-03 09:30:00;63;31;6;10;14;76;78;47;60;16;2;0
2020-12-03 09:45:00;57;41;3;13;14;74;76;61;49;22;3;0
2020-12-03 10:00:00;71;36;7;64;16;73;67;56;55;16;1;3
2020-12-03 10:15:00;63;45;6;7;10;71;74;49;58;19;6;0
2020-12-03 10:30:00;72;38;2;12;12;65;54;44;68;15;1;4
2020-12-03 10:45:00;70;47;8;10;10;69;61;50;66;54;4;9
2020-12-03 11:00:00;67;45;2;11;15;63;77;46;70;21;9;2
2020-12-03 11:15:00;71;47;5;19;24;65;73;57;64;28;3;3
2020-12-03 11:30:00;80;48;8;12;15;65;61;43;80;14;2;6
2020-12-03 11:45:00;84;43;4;6;8;59;68;48;79;14;1;10
2020-12-03 12:00:00;76;50;9;10;13;80;87;55;65;12;3;3
2020-12-03 12:15:00;85;49;1;8;10;62;62;45;64;13;1;4
2020-12-03 12:30:00;91;50;3;12;14;74;79;67;57;22;2;0
2020-12-03 12:45:00;79;48;0;13;15;82;71;46;81;16;1;79
2020-12-03 13:00:00;102;60;3;14;18;65;70;54;89;19;4;29
2020-12-03 13:15:00;102;71;4;18;18;95;89;58;96;34;4;7
2020-12-03 13:30:00;94;63;4;12;12;91;79;59;91;24;8;32
2020-12-03 13:45:00;100;61;4;10;17;89;89;74;75;18;8;9
2020-12-03 14:00:00;102;62;7;14;20;103;92;76;112;18;1;10
2020-12-03 14:15:00;88;66;6;12;13;81;84;65;63;15;3;5
2020-12-03 14:30:00;139;72;3;13;14;81;59;64;93;18;7;3
2020-12-03 14:45:00;115;87;4;12;13;100;55;69;89;24;3;5
2020-12-03 15:00:00;108;72;7;14;14;99;76;67;103;13;4;8
2020-12-03 15:15:00;127;99;8;14;15;94;73;78;87;10;4;8
2020-12-03 15:30:00;123;84;7;13;14;110;68;59;101;11;4;12
2020-12-03 15:45:00;112;79;11;15;16;109;78;71;116;17;7;11
2020-12-03 16:00:00;137;87;10;22;20;102;63;56;97;19;1;4
2020-12-03 16:15:00;146;111;3;15;16;121;59;61;115;27;4;3
2020-12-03 16:30:00;124;88;5;24;23;99;81;67;106;18;5;26
2020-12-03 16:45:00;120;90;6;20;27;126;73;77;119;25;7;5
2020-12-03 17:00:00;142;97;5;19;25;91;76;67;106;19;2;18
2020-12-03 17:15:00;127;89;6;16;21;100;64;65;130;18;7;10
2020-12-03 17:30:00;104;58;8;10;13;79;66;69;93;18;8;9
2020-12-03 17:45:00;102;59;6;9;8;63;69;56;95;20;3;3
2020-12-03 18:00:00;86;55;4;11;16;75;77;56;91;16;2;1
2020-12-03 18:15:00;95;54;7;8;18;64;64;48;88;12;1;2
2020-12-03 18:30:00;64;43;6;8;8;52;54;48;67;14;3;1
2020-12-03 18:45:00;68;26;7;7;11;51;55;45;54;14;2;3
2020-12-03 19:00:00;53;35;6;10;20;58;43;39;48;12;3;2
2020-12-03 19:15:00;45;34;4;5;15;42;53;34;39;9;7;3
2020-12-03 19:30:00;44;29;2;3;6;46;53;37;37;11;5;20
2020-12-03 19:45:00;32;29;4;5;10;43;44;32;22;12;1;0
2020-12-03 20:00:00;39;23;6;5;13;55;40;27;31;12;1;0
2020-12-03 20:15:00;38;24;3;11;9;45;43;31;31;10;4;1
2020-12-03 20:30:00;33;21;4;2;6;31;38;23;22;10;1;0
2020-12-03 20:45:00;38;13;4;5;11;25;35;27;14;14;0;0
2020-12-03 21:00:00;27;13;4;9;11;29;32;19;17;17;0;0
2020-12-03 21:15:00;29;13;4;5;8;28;27;12;28;10;0;0
2020-12-03 21:30:00;40;17;2;1;4;24;21;10;20;10;0;0
2020-12-03 21:45:00;22;10;2;4;8;22;20;12;12;8;0;0
2020-12-03 22:00:00;23;18;1;2;4;23;23;27;5;8;0;0
2020-12-03 22:15:00;24;9;0;4;5;27;33;29;6;9;0;0
2020-12-03 22:30:00;11;6;0;2;5;14;17;14;9;6;0;0
2020-12-03 22:45:00;18;10;2;5;5;10;17;11;5;6;0;0
2020-12-03 23:00:00;18;4;0;3;6;14;11;8;5;6;0;0
2020-12-03 23:15:00;8;5;3;3;6;10;10;10;8;8;0;0
2020-12-03 23:30:00;5;5;2;2;3;3;10;7;4;1;0;0
