DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-11-23 00:00:00;27;9;13;30;3;5
2019-11-23 00:15:00;34;15;19;25;4;4
2019-11-23 00:30:00;28;20;27;27;5;5
2019-11-23 00:45:00;33;13;20;20;1;5
2019-11-23 01:00:00;20;7;10;18;5;2
2019-11-23 01:15:00;12;7;15;21;2;2
2019-11-23 01:30:00;13;13;7;14;1;2
2019-11-23 01:45:00;16;6;7;14;0;0
2019-11-23 02:00:00;24;2;7;12;3;2
2019-11-23 02:15:00;21;5;8;5;2;4
2019-11-23 02:30:00;14;6;5;8;2;3
2019-11-23 02:45:00;16;4;12;8;2;4
2019-11-23 03:00:00;20;5;8;13;0;2
2019-11-23 03:15:00;14;5;8;7;1;2
2019-11-23 03:30:00;6;1;6;4;0;0
2019-11-23 03:45:00;15;8;3;9;3;1
2019-11-23 04:00:00;9;3;4;7;1;2
2019-11-23 04:15:00;10;8;9;5;0;2
2019-11-23 04:30:00;13;8;8;5;1;3
2019-11-23 04:45:00;15;7;7;9;2;2
2019-11-23 05:00:00;28;7;14;11;1;3
2019-11-23 05:15:00;32;12;14;17;0;2
2019-11-23 05:30:00;28;23;14;34;3;3
2019-11-23 05:45:00;34;14;34;63;3;7
2019-11-23 06:00:00;26;9;36;61;2;5
2019-11-23 06:15:00;34;14;24;48;5;0
2019-11-23 06:30:00;27;15;24;42;3;7
2019-11-23 06:45:00;46;17;27;37;6;10
2019-11-23 07:00:00;32;20;22;20;1;6
2019-11-23 07:15:00;43;32;26;28;2;10
2019-11-23 07:30:00;70;31;27;46;3;12
2019-11-23 07:45:00;57;49;41;51;8;11
2019-11-23 08:00:00;42;22;24;48;4;8
2019-11-23 08:15:00;58;49;28;63;10;26
2019-11-23 08:30:00;76;45;37;71;9;24
2019-11-23 08:45:00;103;60;41;76;10;23
2019-11-23 09:00:00;99;75;46;67;9;26
2019-11-23 09:15:00;101;69;62;82;15;15
2019-11-23 09:30:00;126;83;75;108;6;24
2019-11-23 09:45:00;134;107;92;107;8;32
2019-11-23 10:00:00;116;86;69;103;11;20
2019-11-23 10:15:00;130;90;79;122;13;24
2019-11-23 10:30:00;142;102;89;142;20;31
2019-11-23 10:45:00;143;98;97;142;16;42
2019-11-23 11:00:00;129;89;68;118;11;26
2019-11-23 11:15:00;144;102;86;145;16;46
2019-11-23 11:30:00;139;102;82;151;13;43
2019-11-23 11:45:00;146;114;98;147;18;42
2019-11-23 12:00:00;132;98;95;140;19;38
2019-11-23 12:15:00;145;110;102;148;22;47
2019-11-23 12:30:00;154;118;73;156;19;53
2019-11-23 12:45:00;155;116;88;158;25;42
2019-11-23 13:00:00;137;99;83;115;17;43
2019-11-23 13:15:00;155;113;76;165;22;49
2019-11-23 13:30:00;162;111;110;160;14;53
2019-11-23 13:45:00;138;129;92;149;18;59
2019-11-23 14:00:00;147;120;98;136;14;38
2019-11-23 14:15:00;141;104;78;143;22;36
2019-11-23 14:30:00;153;103;82;150;19;35
2019-11-23 14:45:00;153;116;76;133;22;63
2019-11-23 15:00:00;131;93;93;125;19;52
2019-11-23 15:15:00;148;121;94;150;24;44
2019-11-23 15:30:00;151;106;78;135;17;39
2019-11-23 15:45:00;129;94;85;130;15;54
2019-11-23 16:00:00;148;108;67;125;15;44
2019-11-23 16:15:00;161;112;81;171;16;43
2019-11-23 16:30:00;125;100;93;156;24;36
2019-11-23 16:45:00;123;85;78;142;11;49
2019-11-23 17:00:00;129;88;73;129;16;48
2019-11-23 17:15:00;142;95;88;130;16;47
2019-11-23 17:30:00;134;124;86;139;21;49
2019-11-23 17:45:00;146;122;92;145;21;39
2019-11-23 18:00:00;119;99;77;142;19;43
2019-11-23 18:15:00;129;90;77;148;28;46
2019-11-23 18:30:00;137;86;87;126;19;48
2019-11-23 18:45:00;143;86;84;103;13;43
2019-11-23 19:00:00;116;70;68;92;18;45
2019-11-23 19:15:00;113;86;79;104;10;28
2019-11-23 19:30:00;109;77;89;98;14;42
2019-11-23 19:45:00;100;62;67;95;11;32
2019-11-23 20:00:00;92;46;47;68;4;16
2019-11-23 20:15:00;77;51;54;72;5;10
2019-11-23 20:30:00;82;46;46;54;8;17
2019-11-23 20:45:00;74;29;38;51;4;15
2019-11-23 21:00:00;66;33;35;53;4;12
2019-11-23 21:15:00;62;26;40;58;3;7
2019-11-23 21:30:00;64;36;28;40;1;11
2019-11-23 21:45:00;60;25;46;45;0;6
2019-11-23 22:00:00;72;43;58;57;6;13
2019-11-23 22:15:00;72;38;54;63;5;8
2019-11-23 22:30:00;67;31;46;55;3;5
2019-11-23 22:45:00;57;25;30;46;4;6
2019-11-23 23:00:00;65;31;34;38;2;9
2019-11-23 23:15:00;53;25;25;56;3;4
2019-11-23 23:30:00;48;20;30;29;2;4
2019-11-23 23:45:00;48;26;20;44;3;3
