DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-03-05 00:00:00;5;4;0;2;16;9;1;1;0;1;1;1;1;4;20;0;0;0;0;0;0;0;0
2020-03-05 00:15:00;11;11;1;3;8;8;0;1;2;0;0;3;3;12;12;0;0;0;0;0;0;0;0
2020-03-05 00:30:00;8;5;0;2;8;11;0;3;3;2;1;0;0;9;12;0;0;0;0;0;0;0;0
2020-03-05 00:45:00;4;4;1;0;4;5;0;2;1;0;0;0;0;4;6;0;0;0;0;0;0;0;0
2020-03-05 01:00:00;7;7;0;0;7;1;1;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0
2020-03-05 01:15:00;5;2;0;0;7;3;0;1;1;0;0;0;0;7;7;0;0;0;0;0;0;0;0
2020-03-05 01:30:00;4;5;0;0;6;1;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0
2020-03-05 01:45:00;5;4;0;0;7;4;1;0;0;0;0;0;0;5;8;0;0;0;0;0;0;0;0
2020-03-05 02:00:00;4;4;0;0;3;3;0;2;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0
2020-03-05 02:15:00;3;3;0;0;1;3;1;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0
2020-03-05 02:30:00;1;2;0;0;3;1;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
2020-03-05 02:45:00;3;5;0;0;2;4;0;0;0;1;1;0;0;5;3;0;0;0;0;0;0;0;0
2020-03-05 03:00:00;4;1;0;0;4;2;0;1;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0
2020-03-05 03:15:00;4;0;1;0;7;7;2;0;0;0;0;0;0;4;11;0;0;0;0;0;0;0;0
2020-03-05 03:30:00;2;2;0;0;10;4;0;0;0;0;0;0;0;4;10;0;0;0;0;0;0;0;0
2020-03-05 03:45:00;3;1;1;0;4;1;0;1;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0
2020-03-05 04:00:00;4;3;0;2;12;9;1;1;1;0;0;1;1;5;13;0;0;0;0;0;0;0;0
2020-03-05 04:15:00;9;12;2;2;10;10;1;1;4;0;0;0;0;15;13;0;0;0;0;0;0;0;0
2020-03-05 04:30:00;12;9;1;5;11;6;1;1;5;0;0;0;0;15;13;0;0;0;0;0;0;0;0
2020-03-05 04:45:00;26;23;1;3;12;12;2;6;5;0;0;1;1;37;17;0;0;0;0;0;0;0;0
2020-03-05 05:00:00;48;51;4;6;18;14;2;12;7;2;3;1;0;70;22;0;0;0;0;0;0;0;0
2020-03-05 05:15:00;91;110;2;12;31;30;5;12;9;8;7;1;1;123;41;0;0;0;0;0;0;0;0
2020-03-05 05:30:00;73;96;1;8;45;23;9;21;15;6;8;1;1;93;54;0;1;0;0;0;0;0;0
2020-03-05 05:45:00;66;69;4;14;48;42;4;10;9;15;14;5;5;93;69;0;0;0;0;0;0;0;0
2020-03-05 06:00:00;73;90;4;9;77;66;7;14;10;6;5;6;7;95;99;0;0;0;0;0;0;0;0
2020-03-05 06:15:00;41;48;3;7;26;24;4;9;8;8;9;4;5;55;36;0;0;0;0;0;0;0;0
2020-03-05 06:30:00;127;143;3;21;61;90;14;22;15;11;15;13;11;137;108;3;0;0;0;0;0;1;0
2020-03-05 06:45:00;146;159;7;33;68;54;11;40;17;18;15;11;26;182;84;0;56;0;0;0;0;1;0
2020-03-05 07:00:00;154;161;5;36;64;69;9;49;25;10;14;13;18;168;95;0;0;0;0;0;0;0;0
2020-03-05 07:15:00;172;202;5;54;109;91;10;52;28;28;77;13;13;148;130;0;1;0;0;0;0;0;0
2020-03-05 07:30:00;171;198;8;60;99;122;9;55;47;23;39;24;25;170;102;0;0;0;0;0;0;0;0
2020-03-05 07:45:00;163;166;9;65;107;107;22;48;41;54;119;15;19;154;138;0;0;0;0;0;0;0;0
2020-03-05 08:00:00;143;170;5;41;109;109;14;43;26;22;18;22;21;156;122;0;0;0;0;0;0;0;6
2020-03-05 08:15:00;141;154;5;32;90;90;13;34;27;14;46;11;12;178;119;0;0;0;0;0;0;0;0
2020-03-05 08:30:00;115;145;13;34;87;87;7;41;32;15;9;13;10;127;124;1;0;0;0;0;0;0;0
2020-03-05 08:45:00;103;139;14;37;93;101;16;31;32;18;25;9;8;140;139;0;0;0;0;0;15;0;0
2020-03-05 09:00:00;121;120;12;33;98;75;10;37;24;13;11;11;11;154;122;0;0;0;0;0;0;2;0
2020-03-05 09:15:00;94;119;13;27;82;82;7;22;30;10;12;10;9;118;102;4;0;0;0;0;0;0;0
2020-03-05 09:30:00;115;126;11;37;86;87;11;25;30;12;11;11;8;154;109;0;0;0;0;0;0;0;0
2020-03-05 09:45:00;115;102;9;33;94;90;15;31;27;9;12;11;10;134;132;0;0;0;0;0;0;0;0
2020-03-05 10:00:00;119;106;8;27;85;96;9;26;20;8;10;8;11;154;124;0;0;0;0;1;0;0;0
2020-03-05 10:15:00;118;102;10;40;96;90;14;25;25;18;12;10;9;146;128;0;0;0;0;0;0;0;0
2020-03-05 10:30:00;113;120;12;28;97;91;14;24;25;14;14;12;11;147;123;0;0;1;0;0;0;0;0
2020-03-05 10:45:00;127;108;16;26;118;113;9;33;26;12;18;10;10;145;140;0;0;0;0;2;0;0;0
2020-03-05 11:00:00;132;108;11;37;104;111;15;26;34;10;12;13;14;145;116;0;0;0;0;0;0;0;0
2020-03-05 11:15:00;114;100;15;36;98;105;16;30;29;12;22;10;10;139;127;0;1;0;0;0;0;0;0
2020-03-05 11:30:00;101;106;10;24;121;103;12;27;19;55;11;18;15;142;141;0;0;0;0;0;0;0;0
2020-03-05 11:45:00;114;87;10;31;112;107;16;19;32;10;9;6;6;140;149;1;0;0;0;0;2;0;0
2020-03-05 12:00:00;119;107;7;24;114;104;5;41;28;9;10;9;8;138;134;0;0;0;0;0;0;0;0
2020-03-05 12:15:00;136;106;14;31;120;139;13;27;22;15;13;13;14;157;150;36;1;0;0;0;0;0;0
2020-03-05 12:30:00;113;100;7;29;99;111;11;30;26;13;12;9;8;140;126;0;0;0;0;0;0;0;0
2020-03-05 12:45:00;129;116;13;32;102;108;12;27;30;8;8;16;17;139;149;0;0;0;0;0;1;0;0
2020-03-05 13:00:00;141;140;8;34;98;107;12;29;29;13;12;9;9;159;136;0;0;0;0;0;0;0;1
2020-03-05 13:15:00;125;127;12;39;116;128;12;33;30;12;15;17;16;154;139;0;0;0;0;0;4;0;0
2020-03-05 13:30:00;108;140;10;41;95;93;11;35;29;12;9;12;12;135;117;0;0;0;0;0;13;0;0
2020-03-05 13:45:00;117;138;9;38;114;108;20;38;25;15;20;8;7;137;146;0;115;0;0;0;0;0;0
2020-03-05 14:00:00;16;11;2;2;12;14;2;2;0;1;1;2;2;20;18;0;0;0;0;0;0;0;0
2020-03-05 14:15:00;125;119;10;31;121;126;14;30;27;10;10;8;10;139;164;0;0;0;0;0;0;0;0
2020-03-05 14:30:00;110;125;7;40;122;129;16;35;42;9;10;10;10;138;144;0;0;0;0;0;1;0;0
2020-03-05 14:45:00;126;126;13;42;143;149;15;29;23;30;29;21;21;144;161;0;0;0;0;0;0;0;0
2020-03-05 15:00:00;133;116;12;32;120;140;12;27;31;8;54;16;12;163;158;0;0;0;0;2;0;0;0
2020-03-05 15:15:00;116;99;13;34;141;151;24;40;33;8;11;15;15;147;200;2;0;1;0;0;0;14;4
2020-03-05 15:30:00;122;116;8;39;133;157;18;32;34;8;11;15;10;146;165;0;0;0;0;0;1;0;10
2020-03-05 15:45:00;138;120;9;34;139;140;15;44;52;9;13;16;16;150;173;0;1;0;0;2;5;0;0
2020-03-05 16:00:00;158;133;8;47;148;168;22;36;40;6;5;15;16;182;189;0;0;0;0;0;0;0;1
2020-03-05 16:15:00;135;113;15;35;164;188;14;43;33;14;32;15;10;147;165;1;1;0;2;3;0;0;0
2020-03-05 16:30:00;137;121;16;41;168;186;15;50;44;38;15;16;13;170;214;0;0;0;0;0;0;0;0
2020-03-05 16:45:00;129;104;17;38;177;206;10;58;38;16;17;20;18;155;167;0;0;4;0;2;0;0;0
2020-03-05 17:00:00;160;160;14;50;169;176;18;59;62;20;12;20;17;158;198;0;0;0;1;9;1;0;0
2020-03-05 17:15:00;118;140;12;46;152;174;21;55;65;6;11;19;17;131;190;0;0;0;0;0;2;0;0
2020-03-05 17:30:00;139;129;13;42;152;164;17;52;37;14;18;13;14;165;198;0;0;0;0;0;0;1;0
2020-03-05 17:45:00;133;119;7;47;157;186;25;44;35;8;9;14;15;155;191;2;4;0;0;0;0;0;0
2020-03-05 18:00:00;164;149;16;50;153;144;20;57;42;12;6;15;16;193;182;0;0;0;0;0;0;0;0
2020-03-05 18:15:00;129;112;15;30;144;136;12;44;73;20;54;15;15;157;181;0;0;0;0;0;0;0;0
2020-03-05 18:30:00;129;115;11;51;117;100;14;22;49;7;13;12;16;164;149;0;1;0;0;0;0;0;0
2020-03-05 18:45:00;114;118;12;34;129;131;15;40;62;11;17;10;8;147;170;0;0;0;0;0;0;0;0
