2020-08-10 09:15:00;32;21;10;14;6;30;35;8;2;1;8;19;0;0;4;0;0;0
2020-08-10 09:30:00;31;23;14;19;13;26;28;5;3;3;5;13;0;0;7;0;0;0
2020-08-10 09:45:00;34;29;14;19;2;22;36;8;2;3;8;8;0;0;5;0;0;0
2020-08-10 10:00:00;24;20;13;16;8;28;39;12;3;4;8;4;0;0;5;0;0;0
2020-08-10 10:15:00;35;26;20;6;6;30;38;11;3;2;7;3;0;0;10;0;0;0
2020-08-10 10:30:00;43;24;16;24;6;36;36;11;3;3;7;0;0;0;2;0;0;0
2020-08-10 10:45:00;33;22;15;18;6;31;38;11;1;2;6;0;0;0;6;0;0;0
2020-08-10 11:00:00;27;27;15;17;8;29;30;10;2;3;0;3;0;0;5;0;0;1
2020-08-10 11:15:00;25;19;11;13;3;24;21;10;2;2;6;4;0;0;15;2;0;0
2020-08-10 11:30:00;35;19;25;21;4;30;35;12;1;1;6;6;0;0;2;0;0;0
2020-08-10 11:45:00;34;21;13;17;8;24;27;9;3;4;2;19;0;0;4;0;0;0
2020-08-10 12:00:00;29;21;10;18;6;34;37;7;1;1;3;9;0;0;17;2;0;0
2020-08-10 12:15:00;40;25;16;10;3;24;32;10;4;3;5;82;0;0;30;0;0;0
2020-08-10 12:30:00;31;28;13;10;5;26;35;9;4;4;4;3;0;0;5;0;0;0
2020-08-10 12:45:00;27;31;18;13;5;23;32;8;0;0;5;1;0;0;8;0;0;0
2020-08-10 13:00:00;35;26;16;20;5;26;34;8;3;3;9;1;0;0;1;0;1;0
2020-08-10 13:15:00;35;25;19;21;7;34;29;8;1;2;3;16;0;0;7;0;0;0
2020-08-10 13:30:00;31;24;11;7;2;28;35;6;3;1;2;3;0;0;6;0;0;0
2020-08-10 13:45:00;33;24;16;20;3;25;31;7;2;1;2;39;0;0;4;0;0;0
2020-08-10 14:00:00;30;31;32;15;5;27;45;7;3;2;5;2;0;0;5;0;0;0
2020-08-10 14:15:00;35;21;22;13;4;43;46;9;2;5;3;0;0;0;10;0;0;0
