DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-11-12 00:00:00;16;4;13;6;3;1;5
2019-11-12 00:15:00;11;4;12;4;2;5;5
2019-11-12 00:30:00;9;3;10;2;4;3;2
2019-11-12 00:45:00;13;5;11;3;3;2;7
2019-11-12 01:00:00;6;3;5;3;0;3;2
2019-11-12 01:15:00;9;1;3;2;0;4;1
2019-11-12 01:30:00;8;2;4;3;5;1;2
2019-11-12 01:45:00;5;3;7;4;7;4;3
2019-11-12 02:00:00;7;2;9;0;2;3;2
2019-11-12 02:15:00;7;4;15;0;1;5;3
2019-11-12 02:30:00;4;3;4;0;2;2;4
2019-11-12 02:45:00;12;3;3;1;2;7;4
2019-11-12 03:00:00;8;3;6;1;2;1;3
2019-11-12 03:15:00;10;4;11;2;6;8;2
2019-11-12 03:30:00;8;1;3;1;0;4;2
2019-11-12 03:45:00;8;3;11;1;3;5;1
2019-11-12 04:00:00;9;3;5;0;4;13;2
2019-11-12 04:15:00;9;5;14;5;3;6;3
2019-11-12 04:30:00;9;10;25;6;1;0;3
2019-11-12 04:45:00;19;12;44;4;0;1;1
2019-11-12 05:00:00;26;19;83;30;0;0;0
2019-11-12 05:15:00;41;24;110;37;3;1;1
2019-11-12 05:30:00;51;33;111;53;4;5;2
2019-11-12 05:45:00;71;52;158;77;2;1;0
2019-11-12 06:00:00;70;65;109;69;2;0;1
2019-11-12 06:15:00;103;62;171;82;3;1;0
2019-11-12 06:30:00;119;73;183;100;6;1;0
2019-11-12 06:45:00;146;76;213;131;12;0;0
2019-11-12 07:00:00;173;101;231;124;13;1;2
2019-11-12 07:15:00;215;139;207;123;16;5;2
2019-11-12 07:30:00;199;144;204;119;39;1;0
2019-11-12 07:45:00;179;138;228;122;16;0;0
2019-11-12 08:00:00;190;125;195;122;19;2;1
2019-11-12 08:15:00;158;117;176;102;10;1;0
2019-11-12 08:30:00;155;96;175;95;11;1;1
2019-11-12 08:45:00;162;102;171;117;8;6;2
2019-11-12 09:00:00;151;85;163;79;15;2;1
2019-11-12 09:15:00;144;102;158;94;13;3;1
2019-11-12 09:30:00;141;98;141;67;10;2;2
2019-11-12 09:45:00;137;89;171;85;3;2;0
2019-11-12 10:00:00;138;94;143;65;14;3;2
2019-11-12 10:15:00;134;102;153;83;9;0;2
2019-11-12 10:30:00;118;109;142;73;11;4;3
2019-11-12 10:45:00;133;101;156;71;9;0;3
2019-11-12 11:00:00;145;91;159;96;12;3;1
2019-11-12 11:15:00;128;112;152;73;11;3;1
2019-11-12 11:30:00;127;84;126;82;15;7;3
2019-11-12 11:45:00;161;99;152;77;13;3;2
2019-11-12 12:00:00;158;113;148;74;12;7;2
2019-11-12 12:15:00;139;105;132;92;8;9;4
2019-11-12 12:30:00;136;110;150;101;9;5;3
2019-11-12 12:45:00;152;119;169;83;13;2;2
2019-11-12 13:00:00;124;98;175;107;7;1;6
2019-11-12 13:15:00;158;117;173;110;10;4;3
2019-11-12 13:30:00;130;110;181;118;13;5;1
2019-11-12 13:45:00;159;124;182;92;12;2;3
2019-11-12 14:00:00;150;112;182;102;9;3;2
2019-11-12 14:15:00;165;130;168;88;10;2;1
2019-11-12 14:30:00;157;138;164;92;6;4;4
2019-11-12 14:45:00;169;151;167;97;9;4;2
2019-11-12 15:00:00;179;124;182;106;12;5;3
2019-11-12 15:15:00;202;139;176;100;12;3;1
2019-11-12 15:30:00;208;161;186;102;16;3;3
2019-11-12 15:45:00;220;156;199;112;17;6;4
2019-11-12 16:00:00;221;173;188;109;18;8;8
2019-11-12 16:15:00;227;175;205;100;26;5;1
2019-11-12 16:30:00;169;217;191;106;46;10;7
2019-11-12 16:45:00;230;175;167;126;21;2;12
2019-11-12 17:00:00;233;156;215;111;12;6;5
2019-11-12 17:15:00;235;183;194;103;18;6;6
2019-11-12 17:30:00;203;169;173;103;12;6;3
2019-11-12 17:45:00;216;169;166;100;9;4;3
2019-11-12 18:00:00;184;145;163;85;9;5;5
2019-11-12 18:15:00;206;149;191;100;14;7;1
2019-11-12 18:30:00;148;150;164;78;4;4;4
2019-11-12 18:45:00;156;122;164;85;1;2;2
2019-11-12 19:00:00;131;98;141;78;6;1;3
2019-11-12 19:15:00;132;90;124;75;3;2;2
2019-11-12 19:30:00;103;69;107;72;6;1;0
2019-11-12 19:45:00;85;68;107;34;5;0;0
2019-11-12 20:00:00;113;77;114;46;7;2;0
2019-11-12 20:15:00;71;70;110;54;3;2;1
2019-11-12 20:30:00;65;52;109;46;2;2;0
2019-11-12 20:45:00;74;38;105;49;1;0;1
2019-11-12 21:00:00;73;47;105;63;2;0;0
2019-11-12 21:15:00;63;47;122;47;3;2;0
2019-11-12 21:30:00;67;38;75;29;8;1;3
2019-11-12 21:45:00;72;52;59;26;6;1;0
2019-11-12 22:00:00;70;48;65;40;2;2;1
2019-11-12 22:15:00;66;45;71;36;5;1;1
2019-11-12 22:30:00;50;32;57;19;3;1;0
2019-11-12 22:45:00;55;32;60;17;1;0;1
2019-11-12 23:00:00;30;12;43;7;1;0;2
2019-11-12 23:15:00;34;21;30;11;5;2;1
2019-11-12 23:30:00;27;15;22;6;5;3;1
2019-11-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
