DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-06-09 00:00:00;12;1;1;1;3;12;10;0;0;0;0;0;0;0
2020-06-09 00:15:00;5;0;0;0;7;9;13;0;0;0;0;0;0;0
2020-06-09 00:30:00;7;1;2;1;4;9;8;0;0;0;0;0;0;0
2020-06-09 00:45:00;6;0;0;1;4;11;12;0;0;0;0;0;0;0
2020-06-09 01:00:00;8;0;0;0;4;12;7;0;0;0;0;0;0;0
2020-06-09 01:15:00;5;1;0;0;2;8;10;0;0;0;0;0;0;0
2020-06-09 01:30:00;7;0;1;1;1;11;8;0;0;0;0;0;0;0
2020-06-09 01:45:00;2;0;0;0;3;8;4;0;0;0;0;0;0;0
2020-06-09 02:00:00;3;2;1;2;5;6;9;0;0;0;0;0;0;0
2020-06-09 02:15:00;4;0;0;0;1;10;7;0;0;0;0;0;0;0
2020-06-09 02:30:00;8;7;0;3;0;6;8;0;0;0;0;0;0;0
2020-06-09 02:45:00;3;1;0;0;5;5;6;0;0;0;0;0;0;0
2020-06-09 03:00:00;3;6;0;2;4;8;9;0;0;0;0;0;0;0
2020-06-09 03:15:00;2;1;0;0;4;4;4;0;0;0;0;0;0;0
2020-06-09 03:30:00;5;1;1;2;0;4;3;0;0;0;0;0;0;0
2020-06-09 03:45:00;4;2;2;2;5;7;4;0;0;0;0;0;0;0
2020-06-09 04:00:00;5;0;2;1;5;9;9;0;0;0;0;0;0;0
2020-06-09 04:15:00;5;0;2;1;4;17;8;0;0;0;0;0;0;0
2020-06-09 04:30:00;7;0;0;0;7;18;11;0;0;0;0;0;0;0
2020-06-09 04:45:00;21;2;1;0;4;25;29;0;0;0;0;0;0;0
2020-06-09 05:00:00;41;0;2;3;16;34;49;0;0;0;0;0;0;0
2020-06-09 05:15:00;93;6;7;3;17;48;118;0;0;0;0;0;0;0
2020-06-09 05:30:00;97;11;16;3;24;60;123;1;0;0;1;1;1;0
2020-06-09 05:45:00;73;9;20;9;40;72;93;0;0;0;0;0;0;0
2020-06-09 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 06:15:00;95;13;17;7;51;114;116;0;0;0;0;0;0;0
2020-06-09 06:30:00;119;13;23;4;61;114;154;0;0;0;0;0;0;0
2020-06-09 06:45:00;95;28;16;4;37;91;142;0;0;0;0;0;0;0
2020-06-09 07:00:00;119;21;15;6;50;95;144;3;0;0;0;0;0;0
2020-06-09 07:15:00;128;20;20;5;58;115;141;3;0;1;0;0;0;0
2020-06-09 07:30:00;145;24;18;11;54;105;159;9;0;2;0;0;0;0
2020-06-09 07:45:00;118;27;20;8;64;119;142;2;0;1;3;3;3;0
2020-06-09 08:00:00;121;23;12;12;52;92;138;0;0;1;0;0;0;0
