DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-03-27 00:00:00;2;1;2;4;1;0;0;0;0;0;0;0;0
2020-03-27 00:15:00;1;3;4;6;5;0;0;0;0;0;0;0;0
2020-03-27 00:30:00;0;4;2;9;3;0;0;1;0;0;0;0;0
2020-03-27 00:45:00;0;1;4;4;1;0;0;1;0;0;0;0;0
2020-03-27 01:00:00;1;3;1;1;1;0;0;0;0;0;0;0;0
2020-03-27 01:15:00;1;2;2;4;1;0;0;0;0;0;0;0;0
2020-03-27 01:30:00;1;2;2;6;2;1;0;0;0;0;0;0;0
2020-03-27 01:45:00;1;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-27 02:00:00;1;1;2;2;2;0;0;0;0;0;0;0;0
2020-03-27 02:15:00;1;1;0;3;0;1;0;0;0;0;0;0;0
2020-03-27 02:30:00;3;4;1;3;3;0;0;0;0;0;0;0;0
2020-03-27 02:45:00;1;2;1;4;3;0;0;0;0;0;0;0;0
2020-03-27 03:00:00;0;3;1;5;3;0;0;0;0;0;0;0;0
2020-03-27 03:15:00;0;0;1;2;1;1;0;0;0;0;0;0;0
2020-03-27 03:30:00;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-03-27 03:45:00;1;3;2;1;1;0;0;0;0;0;0;0;0
2020-03-27 04:00:00;1;2;1;3;1;0;0;0;0;0;0;0;0
2020-03-27 04:15:00;3;4;3;4;2;0;0;0;0;0;0;0;0
2020-03-27 04:30:00;1;5;1;8;3;1;0;0;0;0;0;0;0
2020-03-27 04:45:00;6;7;5;13;6;0;0;0;0;0;0;0;0
2020-03-27 05:00:00;2;4;0;13;11;1;0;0;0;0;0;0;0
2020-03-27 05:15:00;7;15;2;24;16;1;0;0;0;0;0;0;0
2020-03-27 05:30:00;7;17;5;35;32;0;0;0;0;0;0;0;0
2020-03-27 05:45:00;9;25;10;35;35;3;0;0;1;0;0;0;0
2020-03-27 06:00:00;10;27;13;45;37;2;0;0;0;0;0;0;0
2020-03-27 06:15:00;14;32;14;70;53;1;0;0;0;0;0;0;0
2020-03-27 06:30:00;13;35;20;54;68;1;0;0;0;0;0;0;0
2020-03-27 06:45:00;17;38;25;61;62;3;0;1;0;0;0;0;0
2020-03-27 07:00:00;14;49;21;51;59;6;0;0;0;0;0;0;0
2020-03-27 07:15:00;30;53;24;65;57;7;0;0;0;0;0;0;0
2020-03-27 07:30:00;20;50;27;74;61;8;0;1;0;0;0;0;0
2020-03-27 07:45:00;33;41;26;68;56;13;0;0;2;0;0;0;0
2020-03-27 08:00:00;20;45;19;63;51;8;0;0;0;0;0;0;0
2020-03-27 08:15:00;32;36;21;56;46;8;0;0;3;0;0;0;0
2020-03-27 08:30:00;28;32;21;64;33;12;0;0;1;0;0;0;0
2020-03-27 08:45:00;31;52;33;56;49;11;0;2;0;0;0;0;0
2020-03-27 09:00:00;36;37;31;56;41;13;0;0;0;0;0;0;0
2020-03-27 09:15:00;30;48;30;51;39;7;0;0;0;0;0;0;0
2020-03-27 09:30:00;24;44;29;70;41;14;0;1;0;1;0;0;0
2020-03-27 09:45:00;38;50;35;71;48;12;0;0;0;0;0;0;0
2020-03-27 10:00:00;25;38;26;67;55;15;0;0;0;0;0;0;0
2020-03-27 10:15:00;31;64;40;63;54;17;0;1;1;0;0;0;0
2020-03-27 10:30:00;27;34;24;77;48;19;0;1;0;0;0;0;0
2020-03-27 10:45:00;40;55;31;59;58;17;0;0;0;0;0;0;0
2020-03-27 11:00:00;37;64;35;80;56;14;0;1;4;0;0;0;0
2020-03-27 11:15:00;49;56;39;79;89;18;0;1;9;1;0;0;0
2020-03-27 11:30:00;27;54;38;72;74;18;0;0;7;0;0;0;0
2020-03-27 11:45:00;36;57;34;75;52;20;0;1;4;0;0;0;0
2020-03-27 12:00:00;43;84;37;68;64;16;0;0;7;0;0;0;0
2020-03-27 12:15:00;47;82;30;72;70;15;0;1;1;0;0;0;0
2020-03-27 12:30:00;34;59;30;74;59;21;0;0;3;0;4;0;0
2020-03-27 12:45:00;37;65;47;71;56;24;0;1;0;0;0;0;0
2020-03-27 13:00:00;39;63;32;77;68;19;0;1;8;0;7;0;0
2020-03-27 13:15:00;41;62;36;77;68;11;0;0;11;0;0;15;0
2020-03-27 13:30:00;38;68;32;82;69;19;0;1;5;0;0;0;0
2020-03-27 13:45:00;39;65;35;88;71;14;0;0;0;0;0;0;0
2020-03-27 14:00:00;41;78;38;78;55;14;0;0;3;0;0;0;0
2020-03-27 14:15:00;38;63;33;92;60;13;0;0;8;0;0;0;0
2020-03-27 14:30:00;39;57;27;69;46;11;0;0;3;0;0;0;0
2020-03-27 14:45:00;40;82;44;71;51;14;0;1;32;0;0;0;0
2020-03-27 15:00:00;36;49;33;76;60;15;0;2;1;0;0;0;0
2020-03-27 15:15:00;35;57;30;73;63;20;0;0;1;0;0;0;0
2020-03-27 15:30:00;32;47;24;72;44;9;0;1;2;2;4;0;0
2020-03-27 15:45:00;34;51;35;62;47;16;0;1;0;0;0;0;2
2020-03-27 16:00:00;29;46;34;67;54;22;0;0;15;0;0;0;0
2020-03-27 16:15:00;34;55;34;80;58;13;0;1;3;0;0;0;0
2020-03-27 16:30:00;29;32;36;76;50;18;0;0;10;0;1;0;0
2020-03-27 16:45:00;32;60;35;64;45;15;0;0;4;0;0;0;0
2020-03-27 17:00:00;27;42;28;64;55;14;0;1;2;0;0;0;0
2020-03-27 17:15:00;27;55;26;59;49;19;0;0;2;0;0;0;0
2020-03-27 17:30:00;23;38;35;69;40;16;0;0;5;0;0;0;0
2020-03-27 17:45:00;27;35;28;51;46;11;0;1;5;0;0;5;0
2020-03-27 18:00:00;18;29;25;55;37;14;0;1;5;0;0;1;0
2020-03-27 18:15:00;24;44;26;53;44;7;0;0;12;0;0;0;0
2020-03-27 18:30:00;21;30;17;52;37;4;0;1;0;0;0;0;0
2020-03-27 18:45:00;20;41;21;48;33;9;0;2;8;0;0;0;0
2020-03-27 19:00:00;23;32;24;56;38;6;0;0;0;0;0;0;0
2020-03-27 19:15:00;21;24;18;48;34;6;0;0;3;0;0;0;0
2020-03-27 19:30:00;9;25;30;30;26;2;0;0;0;0;0;0;0
2020-03-27 19:45:00;13;24;18;34;21;6;0;1;2;0;0;0;0
2020-03-27 20:00:00;9;23;13;36;28;6;0;0;0;0;0;0;0
2020-03-27 20:15:00;14;18;9;31;18;0;0;0;12;0;0;0;0
2020-03-27 20:30:00;10;20;9;20;18;2;0;0;0;0;0;0;0
2020-03-27 20:45:00;7;11;12;17;16;1;0;0;0;0;0;0;0
2020-03-27 21:00:00;11;15;10;21;10;5;0;0;0;3;0;0;0
2020-03-27 21:15:00;5;13;5;25;18;4;0;0;0;0;0;0;0
2020-03-27 21:30:00;6;14;10;28;18;0;0;0;0;0;0;0;0
2020-03-27 21:45:00;4;15;7;15;14;1;0;0;0;0;0;0;0
2020-03-27 22:00:00;7;16;10;10;9;1;0;0;0;0;0;0;0
2020-03-27 22:15:00;7;14;8;19;12;0;0;0;0;0;0;0;0
2020-03-27 22:30:00;5;10;3;12;11;0;0;0;0;0;0;0;0
2020-03-27 22:45:00;2;8;7;12;10;0;0;0;0;0;0;0;0
2020-03-27 23:00:00;4;7;5;7;7;2;0;0;0;0;0;0;0
2020-03-27 23:15:00;2;6;5;10;9;1;0;0;0;0;0;0;0
2020-03-27 23:30:00;3;4;6;10;8;1;0;0;0;0;0;0;0
2020-03-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
