DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-06-15 00:00:00;0;2;0;0;2;1;6;2;1;1;0;0;0
2020-06-15 00:15:00;2;4;0;0;4;7;5;3;3;1;1;0;0
2020-06-15 00:30:00;2;1;0;0;4;9;1;4;4;0;1;0;0
2020-06-15 00:45:00;5;3;0;0;1;3;8;3;1;1;0;0;0
2020-06-15 01:00:00;1;0;0;0;6;6;1;1;1;0;0;0;0
2020-06-15 01:15:00;1;0;0;0;3;4;5;1;2;0;0;0;0
2020-06-15 01:30:00;1;0;0;0;2;1;2;1;0;0;0;0;0
2020-06-15 01:45:00;0;0;0;0;0;0;3;1;2;0;0;0;0
2020-06-15 02:00:00;2;1;0;0;1;2;3;3;1;1;0;0;0
2020-06-15 02:15:00;2;2;0;0;4;5;4;2;1;0;0;0;0
2020-06-15 02:30:00;4;2;1;0;1;1;1;1;1;0;0;0;0
2020-06-15 03:00:00;2;1;0;0;4;4;1;1;0;0;0;0;0
2020-06-15 03:15:00;1;0;0;0;0;2;2;0;4;0;0;0;0
2020-06-15 03:30:00;0;0;0;0;3;1;2;1;0;0;0;0;0
2020-06-15 03:45:00;0;1;0;0;1;1;1;0;0;0;0;0;0
2020-06-15 04:00:00;1;0;0;0;1;1;4;4;1;1;2;0;0
2020-06-15 04:15:00;0;1;1;0;5;3;3;2;1;0;0;0;0
2020-06-15 04:30:00;2;2;1;1;2;3;8;4;4;2;0;0;0
2020-06-15 04:45:00;0;1;0;0;11;10;9;3;6;1;0;0;0
2020-06-15 05:00:00;6;2;1;0;14;19;26;17;4;5;0;0;0
2020-06-15 05:15:00;5;2;0;1;20;20;59;41;5;1;3;0;0
2020-06-15 05:30:00;7;4;0;0;25;20;58;44;17;8;1;0;0
2020-06-15 05:45:00;5;5;0;1;21;21;40;44;30;12;4;1;0
2020-06-15 06:00:00;9;6;0;0;16;21;50;45;27;6;4;0;2
2020-06-15 06:15:00;17;7;1;1;27;29;53;36;35;13;6;2;2
2020-06-15 06:30:00;13;14;2;2;46;42;79;67;30;12;5;5;1
2020-06-15 06:45:00;18;13;3;3;47;47;76;59;46;26;3;4;1
2020-06-15 07:00:00;16;13;0;1;45;37;94;73;68;37;4;5;2
2020-06-15 07:15:00;31;17;0;4;67;53;112;62;88;43;5;2;6
2020-06-15 07:30:00;28;16;0;7;66;69;113;92;97;58;7;0;0
2020-06-15 07:45:00;35;27;0;5;72;91;93;66;64;36;5;1;1
2020-06-15 08:00:00;30;26;1;6;72;62;113;57;67;37;7;1;3
2020-06-15 08:15:00;17;12;2;8;74;62;93;55;69;28;2;1;1
2020-06-15 08:30:00;30;22;1;5;62;55;73;35;55;28;3;1;1
2020-06-15 08:45:00;28;20;1;3;60;56;71;34;57;28;6;2;0
2020-06-15 09:00:00;26;19;0;4;42;53;51;25;55;13;2;0;1
2020-06-15 09:15:00;31;16;1;8;58;45;70;24;53;20;2;1;1
2020-06-15 09:30:00;28;15;0;3;56;42;62;14;60;23;2;0;2
2020-06-15 09:45:00;37;17;0;3;53;58;70;22;53;30;5;0;1
2020-06-15 10:00:00;33;19;1;7;60;48;54;18;48;20;5;2;0
2020-06-15 10:15:00;45;17;0;1;43;47;69;27;46;18;1;2;1
2020-06-15 10:30:00;45;23;1;3;57;54;71;27;40;20;8;1;2
2020-06-15 10:45:00;34;21;0;3;51;42;67;27;51;21;5;1;2
2020-06-15 11:00:00;33;21;1;1;54;47;66;25;50;27;5;1;1
2020-06-15 11:15:00;42;32;2;2;66;63;70;27;46;24;6;3;1
2020-06-15 11:45:00;49;35;4;2;68;68;71;32;47;26;7;1;1
2020-06-15 12:00:00;56;32;0;1;70;61;70;28;45;19;3;0;1
2020-06-15 12:15:00;42;33;1;6;55;62;56;23;44;18;3;1;2
2020-06-15 12:30:00;47;27;3;4;55;64;81;20;46;19;5;3;5
2020-06-15 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 13:00:00;53;38;3;1;78;63;69;38;43;17;5;0;3
