DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2019-10-03 00:00:00;20;15;17;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 00:15:00;19;11;19;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 00:30:00;15;17;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 00:45:00;16;13;17;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 01:00:00;7;11;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 01:15:00;12;10;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 01:30:00;11;10;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 01:45:00;10;10;19;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 02:00:00;8;5;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 02:15:00;11;7;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 02:30:00;5;5;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 02:45:00;5;4;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 03:00:00;5;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 03:15:00;5;2;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 03:30:00;2;1;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 03:45:00;7;5;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 04:00:00;8;9;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 04:15:00;3;2;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 04:30:00;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 04:45:00;11;3;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 05:00:00;6;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 05:15:00;11;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 05:30:00;14;10;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 05:45:00;23;21;20;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 06:00:00;28;18;23;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 06:15:00;14;18;22;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 06:30:00;18;17;11;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 06:45:00;10;12;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 07:00:00;12;12;11;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 07:15:00;10;9;10;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 07:30:00;17;12;14;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 07:45:00;8;12;18;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 08:00:00;16;17;17;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 08:15:00;16;19;14;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 08:30:00;18;12;22;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 08:45:00;28;19;33;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 09:00:00;30;22;34;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 09:15:00;22;27;16;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 09:30:00;30;30;21;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 09:45:00;33;31;32;43;0;6;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 10:00:00;48;45;39;48;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 10:15:00;43;39;35;59;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 10:30:00;41;50;33;63;3;58;0;0;54;1;0;0;0;0;0;0;0;0;0;0
2019-10-03 10:45:00;53;43;40;81;9;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0
2019-10-03 11:00:00;40;28;32;61;7;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0
2019-10-03 11:15:00;57;40;47;64;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-10-03 11:30:00;70;48;37;77;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2019-10-03 11:45:00;57;51;49;66;0;0;0;4;5;2;1;0;0;0;0;0;0;0;0;0
2019-10-03 12:00:00;47;48;51;78;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-10-03 12:15:00;64;56;36;51;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 12:30:00;48;55;53;71;3;2;0;0;5;8;0;0;0;0;0;0;0;0;0;0
2019-10-03 12:45:00;59;68;46;68;3;3;0;0;2;4;0;0;0;0;0;0;0;0;0;0
2019-10-03 13:00:00;44;38;54;78;21;3;0;0;0;8;0;0;0;0;0;0;0;0;0;0
2019-10-03 13:15:00;52;56;56;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 13:30:00;59;63;61;75;4;5;0;0;9;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 13:45:00;70;60;56;76;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 14:00:00;64;64;46;89;9;0;4;0;1;1;0;4;0;0;0;0;0;0;0;0
2019-10-03 14:15:00;62;61;46;80;8;2;4;0;5;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 14:30:00;68;55;45;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 14:45:00;81;61;60;65;3;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 15:00:00;62;67;58;66;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 15:15:00;62;50;55;92;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-10-03 15:30:00;54;59;59;85;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-10-03 15:45:00;65;71;61;79;9;2;0;0;15;1;0;0;0;0;0;0;0;0;0;0
2019-10-03 16:00:00;55;63;51;76;13;11;3;0;0;8;0;0;0;0;0;0;0;0;0;0
2019-10-03 16:15:00;46;54;59;83;5;0;2;0;0;8;0;0;0;0;0;0;0;0;0;0
2019-10-03 16:30:00;54;60;66;70;0;0;0;0;4;9;0;0;0;0;0;0;0;0;0;0
2019-10-03 16:45:00;62;68;66;92;23;6;0;1;21;6;0;0;0;0;0;0;0;0;0;0
2019-10-03 17:00:00;76;59;47;76;6;4;0;1;2;3;0;0;0;0;0;0;0;0;0;0
2019-10-03 17:15:00;51;57;52;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 17:30:00;64;62;66;94;0;3;0;0;4;3;0;0;0;0;0;0;0;0;0;0
2019-10-03 17:45:00;84;78;49;92;7;8;0;0;9;3;0;0;0;0;0;0;0;0;0;0
2019-10-03 18:00:00;73;60;59;76;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2019-10-03 18:15:00;61;72;52;56;3;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 18:30:00;61;70;48;67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 18:45:00;75;67;45;64;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 19:00:00;57;73;39;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 19:15:00;89;90;53;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 19:30:00;73;55;48;66;2;0;0;0;1;3;0;2;0;0;0;0;0;0;0;0
2019-10-03 19:45:00;49;61;48;75;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 20:00:00;39;42;34;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 20:15:00;68;50;39;74;3;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
2019-10-03 20:30:00;48;44;37;39;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 20:45:00;41;42;34;53;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-10-03 21:00:00;44;38;36;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 21:15:00;29;31;26;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 21:30:00;38;27;29;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 21:45:00;25;25;31;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 22:00:00;34;38;32;65;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 22:15:00;28;22;23;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 22:30:00;32;27;27;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 22:45:00;23;20;22;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 23:00:00;24;16;17;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 23:15:00;25;16;19;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 23:30:00;21;13;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 23:45:00;19;13;19;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
