DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-05-19 00:00:00;1;5;6;1;0;0;7;0;0
2020-05-19 00:15:00;0;1;2;0;0;0;11;0;0
2020-05-19 00:30:00;4;8;11;0;0;0;7;0;0
2020-05-19 00:45:00;3;8;9;0;0;0;8;0;0
2020-05-19 01:00:00;0;2;5;0;0;0;3;0;0
2020-05-19 01:15:00;0;2;2;2;2;1;5;0;0
2020-05-19 01:30:00;0;2;5;0;0;0;4;0;0
2020-05-19 01:45:00;1;1;4;0;0;0;4;0;0
2020-05-19 02:00:00;0;0;0;0;0;0;3;0;0
2020-05-19 02:15:00;0;1;1;0;0;0;3;0;0
2020-05-19 02:30:00;1;0;3;0;0;0;3;0;0
2020-05-19 02:45:00;1;3;3;0;0;0;1;0;0
2020-05-19 03:00:00;1;0;0;0;0;0;0;0;0
2020-05-19 03:15:00;1;1;2;0;0;0;1;0;0
2020-05-19 03:30:00;2;4;4;0;0;0;1;0;0
2020-05-19 03:45:00;1;1;3;1;0;1;2;0;0
2020-05-19 04:00:00;2;2;3;3;2;3;4;0;0
2020-05-19 04:15:00;3;2;6;0;0;0;3;0;0
2020-05-19 04:30:00;1;1;4;1;0;0;4;0;0
2020-05-19 04:45:00;2;4;5;3;3;1;5;0;0
2020-05-19 05:00:00;11;14;30;0;0;3;22;0;0
2020-05-19 05:15:00;7;12;27;6;4;4;34;0;0
2020-05-19 05:30:00;10;21;31;3;2;5;55;0;0
2020-05-19 05:45:00;18;27;41;13;4;9;33;0;0
2020-05-19 06:00:00;22;18;40;14;1;5;37;0;0
2020-05-19 06:15:00;24;25;41;19;6;17;37;0;0
2020-05-19 06:30:00;27;32;64;21;12;28;79;1;21
2020-05-19 06:45:00;45;39;74;19;12;21;58;5;1
2020-05-19 07:00:00;30;34;61;16;11;10;66;1;4
2020-05-19 07:15:00;56;38;71;26;12;12;80;3;3
2020-05-19 07:30:00;53;55;84;24;7;7;107;2;10
2020-05-19 07:45:00;61;55;90;15;11;15;77;3;12
2020-05-19 08:00:00;40;46;71;18;12;9;88;14;1
2020-05-19 08:15:00;48;38;69;15;8;8;67;5;4
2020-05-19 08:30:00;37;32;58;15;6;3;55;1;21
2020-05-19 08:45:00;31;37;73;13;4;6;59;1;2
2020-05-19 09:00:00;28;26;41;14;10;3;63;3;12
2020-05-19 09:15:00;41;50;70;16;7;4;75;3;7
2020-05-19 09:30:00;34;47;68;14;7;5;55;2;32
