DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-05-26 00:00:00;0;1;1;1;0;1;6;0;0
2020-05-26 00:15:00;0;3;4;0;0;0;5;0;0
2020-05-26 00:30:00;0;3;3;0;0;0;1;0;0
2020-05-26 00:45:00;0;1;2;1;2;0;4;0;0
2020-05-26 01:00:00;1;2;4;0;0;1;3;0;0
2020-05-26 01:15:00;1;3;4;0;0;0;3;0;0
2020-05-26 01:30:00;0;3;3;1;1;1;7;0;0
2020-05-26 01:45:00;0;2;3;1;0;0;5;0;0
2020-05-26 02:00:00;1;3;4;1;1;0;3;0;0
2020-05-26 02:15:00;0;1;1;0;0;0;2;0;0
2020-05-26 02:30:00;3;0;2;1;0;0;0;0;0
2020-05-26 02:45:00;4;4;5;1;0;0;1;0;0
2020-05-26 03:00:00;0;1;1;1;1;0;1;0;0
2020-05-26 03:15:00;0;0;0;0;0;0;0;0;0
2020-05-26 03:30:00;2;5;7;0;0;1;1;0;0
2020-05-26 03:45:00;0;0;1;0;0;0;1;0;0
2020-05-26 04:00:00;1;0;1;0;0;0;0;0;0
2020-05-26 04:15:00;0;4;6;0;0;0;3;0;0
2020-05-26 04:30:00;2;5;5;1;1;1;5;0;0
2020-05-26 04:45:00;6;6;9;1;0;0;7;0;0
2020-05-26 05:00:00;6;9;15;5;2;1;10;0;0
2020-05-26 05:15:00;12;9;26;4;2;4;34;0;0
2020-05-26 05:30:00;15;25;40;9;2;5;58;0;0
2020-05-26 05:45:00;27;26;50;14;4;7;42;0;0
2020-05-26 06:00:00;23;30;47;19;3;4;35;0;0
2020-05-26 06:15:00;23;23;54;19;8;9;46;0;0
2020-05-26 06:30:00;40;30;56;17;13;21;63;2;0
2020-05-26 06:45:00;32;52;70;21;12;19;79;3;2
2020-05-26 07:00:00;28;25;52;18;10;12;73;0;3
2020-05-26 07:15:00;45;42;83;21;11;9;75;0;1
2020-05-26 07:30:00;46;44;79;19;9;5;103;3;12
2020-05-26 07:45:00;61;53;91;23;13;15;118;30;5
2020-05-26 08:00:00;51;35;79;20;7;7;75;8;21
2020-05-26 08:15:00;36;39;68;14;8;4;61;5;4
2020-05-26 08:30:00;31;42;74;17;6;3;64;0;3
2020-05-26 08:45:00;33;33;62;12;9;1;83;1;4
2020-05-26 09:00:00;32;40;57;13;10;7;51;0;3
