DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-12-05 00:00:00;7;5;6;8;6;15;18;11
2019-12-05 00:15:00;8;11;4;3;4;8;15;7
2019-12-05 00:30:00;4;9;3;1;2;5;7;6
2019-12-05 00:45:00;3;7;3;4;3;6;7;3
2019-12-05 01:00:00;7;6;3;2;2;3;12;6
2019-12-05 01:15:00;2;6;4;3;3;4;1;1
2019-12-05 01:30:00;6;5;3;2;1;1;7;2
2019-12-05 01:45:00;4;5;4;6;6;7;8;4
2019-12-05 02:00:00;6;6;3;1;0;1;5;4
2019-12-05 02:15:00;7;8;3;3;1;4;6;1
2019-12-05 02:30:00;3;1;3;3;2;6;3;3
2019-12-05 02:45:00;9;5;3;11;8;12;5;7
2019-12-05 03:00:00;7;4;0;1;2;3;7;3
2019-12-05 03:15:00;4;4;1;3;2;3;7;0
2019-12-05 03:30:00;6;4;0;4;5;5;7;0
2019-12-05 03:45:00;4;7;3;3;0;5;9;5
2019-12-05 04:00:00;7;2;3;0;2;4;5;3
2019-12-05 04:15:00;8;12;7;8;5;15;9;3
2019-12-05 04:30:00;11;7;6;3;1;7;9;5
2019-12-05 04:45:00;30;20;15;12;14;16;19;14
2019-12-05 05:00:00;30;17;18;6;8;13;34;16
2019-12-05 05:15:00;23;28;26;15;15;31;36;21
2019-12-05 05:30:00;45;32;35;22;20;50;39;21
2019-12-05 05:45:00;60;45;45;31;36;83;63;33
2019-12-05 06:00:00;48;38;52;35;35;86;54;48
2019-12-05 06:15:00;72;55;63;34;47;107;77;61
2019-12-05 06:30:00;85;77;61;65;82;164;90;84
2019-12-05 06:45:00;83;83;77;103;113;206;92;96
2019-12-05 07:00:00;80;89;75;121;119;188;119;142
2019-12-05 07:15:00;82;87;63;121;113;199;126;135
2019-12-05 07:30:00;77;105;58;116;106;215;109;126
2019-12-05 07:45:00;88;107;49;173;145;221;107;105
2019-12-05 08:00:00;93;108;53;115;132;201;95;104
2019-12-05 08:15:00;85;103;46;77;93;160;76;100
2019-12-05 08:30:00;80;94;47;109;98;180;83;87
2019-12-05 08:45:00;84;95;39;58;95;152;74;74
2019-12-05 09:00:00;74;78;43;48;65;127;82;101
2019-12-05 09:15:00;82;78;46;47;64;123;76;83
2019-12-05 09:30:00;77;79;34;43;54;121;89;86
2019-12-05 09:45:00;76;74;32;55;78;133;94;97
2019-12-05 10:00:00;82;82;42;42;49;99;86;79
2019-12-05 10:15:00;83;85;41;48;50;111;93;84
2019-12-05 10:30:00;91;85;36;38;52;106;79;85
2019-12-05 10:45:00;84;71;23;48;57;109;98;82
2019-12-05 11:00:00;81;87;44;42;65;121;83;96
2019-12-05 11:15:00;84;93;35;48;64;119;87;82
2019-12-05 11:30:00;86;94;37;96;60;102;89;119
2019-12-05 11:45:00;103;89;45;56;51;100;89;121
2019-12-05 12:00:00;103;103;46;81;56;117;93;123
2019-12-05 12:15:00;78;81;46;68;104;104;94;96
2019-12-05 12:30:00;86;106;48;146;52;103;86;94
2019-12-05 12:45:00;114;105;60;60;53;102;92;109
2019-12-05 13:00:00;99;94;48;94;59;114;81;110
2019-12-05 13:15:00;107;93;65;57;60;115;95;101
2019-12-05 13:30:00;80;84;49;53;79;118;95;112
2019-12-05 13:45:00;100;90;50;69;66;126;95;94
2019-12-05 14:00:00;88;101;44;71;71;134;75;99
2019-12-05 14:15:00;89;112;49;48;80;141;87;95
2019-12-05 14:30:00;93;109;60;39;53;121;107;109
2019-12-05 14:45:00;105;103;65;41;57;128;105;120
2019-12-05 15:00:00;109;108;65;40;68;132;97;120
2019-12-05 15:15:00;108;112;73;42;66;125;95;113
2019-12-05 15:30:00;101;109;66;50;66;144;89;127
2019-12-05 15:45:00;115;105;79;42;66;147;93;116
2019-12-05 16:00:00;118;119;86;60;70;156;113;146
2019-12-05 16:15:00;121;117;67;58;79;149;95;132
2019-12-05 16:30:00;123;117;82;53;64;149;103;137
2019-12-05 16:45:00;109;101;81;55;67;137;114;168
2019-12-05 17:00:00;91;105;48;47;65;151;128;180
2019-12-05 17:15:00;83;94;59;53;67;164;109;143
2019-12-05 17:30:00;97;96;67;95;62;164;119;148
2019-12-05 17:45:00;74;91;55;66;62;149;107;136
2019-12-05 18:00:00;75;88;58;206;59;124;101;117
2019-12-05 18:15:00;82;92;76;98;57;123;104;127
2019-12-05 18:30:00;81;96;44;55;49;102;88;102
2019-12-05 18:45:00;71;61;63;40;42;80;90;95
2019-12-05 19:00:00;61;68;28;27;64;60;83;90
2019-12-05 19:15:00;46;53;53;45;22;60;65;87
2019-12-05 19:30:00;38;43;41;28;32;63;75;65
2019-12-05 19:45:00;35;42;36;65;15;43;68;60
2019-12-05 20:00:00;32;36;34;15;30;52;57;47
2019-12-05 20:15:00;45;49;37;13;12;35;49;38
2019-12-05 20:30:00;44;39;21;9;12;38;45;38
2019-12-05 20:45:00;29;36;32;14;9;38;44;40
2019-12-05 21:00:00;34;40;31;13;7;29;43;33
2019-12-05 21:15:00;41;33;34;15;9;34;31;35
2019-12-05 21:30:00;30;40;25;10;7;24;36;23
2019-12-05 21:45:00;48;49;46;12;11;32;28;29
2019-12-05 22:00:00;50;50;54;8;8;31;30;26
2019-12-05 22:15:00;47;51;41;15;15;33;32;22
2019-12-05 22:30:00;36;29;28;7;5;18;34;24
2019-12-05 22:45:00;27;33;37;8;10;25;25;27
2019-12-05 23:00:00;24;36;24;6;3;19;31;11
2019-12-05 23:15:00;21;35;25;10;7;25;31;19
2019-12-05 23:30:00;19;23;13;6;6;14;17;10
2019-12-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
