DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-12-16 00:00:00;13;0;0;0;10;0;0;0;0;0;0;0;0
2019-12-16 00:15:00;12;0;0;0;12;0;0;0;0;0;0;0;0
2019-12-16 00:30:00;4;0;0;0;13;0;0;0;0;0;0;0;0
2019-12-16 00:45:00;3;0;0;0;11;0;0;0;0;0;0;0;0
2019-12-16 01:00:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2019-12-16 01:15:00;9;0;0;0;14;0;0;0;0;0;0;0;0
2019-12-16 01:30:00;9;0;1;0;7;0;0;0;0;0;0;0;0
2019-12-16 01:45:00;10;0;0;0;3;0;0;0;0;0;0;0;0
2019-12-16 02:00:00;8;0;0;0;6;0;0;0;0;0;0;0;0
2019-12-16 02:15:00;3;0;0;0;4;0;0;0;0;0;0;0;0
2019-12-16 02:30:00;7;0;0;0;11;0;0;0;0;0;0;0;0
2019-12-16 02:45:00;8;0;0;0;4;0;0;0;0;0;0;0;0
2019-12-16 03:00:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2019-12-16 03:15:00;3;0;0;0;5;0;0;0;0;0;0;0;0
2019-12-16 03:30:00;5;0;0;0;1;0;0;0;0;0;0;0;0
2019-12-16 03:45:00;11;0;0;0;7;0;0;0;0;0;0;0;0
2019-12-16 04:00:00;7;2;0;0;10;2;0;0;0;0;0;0;0
2019-12-16 04:15:00;15;1;0;0;13;0;0;0;0;0;0;0;0
2019-12-16 04:30:00;15;0;0;0;10;1;0;0;0;0;0;0;0
2019-12-16 04:45:00;12;1;0;0;13;0;0;0;0;0;0;0;0
2019-12-16 05:00:00;32;1;1;1;23;0;0;0;0;0;0;0;0
2019-12-16 05:15:00;36;0;0;0;33;2;0;0;0;0;0;0;0
2019-12-16 05:30:00;73;0;2;7;38;2;0;0;0;0;0;0;0
2019-12-16 05:45:00;91;3;2;1;68;1;0;0;0;0;0;0;0
2019-12-16 06:00:00;81;4;5;1;67;0;0;0;0;0;0;0;0
2019-12-16 06:15:00;120;5;2;7;97;0;0;0;0;0;0;0;0
2019-12-16 06:30:00;114;5;3;4;113;1;0;7;1;0;0;0;0
2019-12-16 06:45:00;114;5;4;8;130;2;0;13;3;0;0;0;0
2019-12-16 07:00:00;152;5;45;8;132;0;0;0;26;0;0;0;0
2019-12-16 07:15:00;189;6;8;7;124;2;0;22;4;0;0;0;0
2019-12-16 07:30:00;59;0;2;2;28;0;0;0;10;0;0;2;0
2019-12-16 07:45:00;
2019-12-16 08:00:00;
2019-12-16 08:15:00;
2019-12-16 08:30:00;
2019-12-16 08:45:00;
2019-12-16 09:00:00;41;1;4;3;19;1;2;0;0;0;0;0;0
2019-12-16 09:15:00;189;12;6;8;123;5;2;0;14;0;0;0;0
2019-12-16 09:30:00;191;14;10;13;118;6;6;10;2;0;0;0;0
2019-12-16 09:45:00;169;13;18;13;115;8;6;7;23;0;0;3;0
2019-12-16 10:00:00;162;4;15;12;114;12;9;5;9;0;0;0;0
2019-12-16 10:15:00;168;11;14;16;131;9;11;0;9;0;0;1;0
2019-12-16 10:30:00;165;4;17;13;115;2;7;1;9;0;0;0;0
2019-12-16 10:45:00;161;7;12;11;170;7;2;0;7;0;0;0;0
2019-12-16 11:00:00;170;17;19;15;167;4;8;15;10;0;0;0;0
2019-12-16 11:15:00;121;18;14;12;146;5;5;0;24;0;0;0;0
2019-12-16 11:30:00;157;16;18;28;171;7;14;2;3;0;0;0;0
2019-12-16 11:45:00;157;11;27;13;174;12;8;2;4;0;0;0;0
2019-12-16 12:00:00;139;22;38;16;176;5;12;5;27;0;0;0;0
2019-12-16 12:15:00;139;11;91;15;156;7;9;1;9;0;0;0;0
2019-12-16 12:30:00;146;8;21;28;179;11;10;3;24;0;0;0;0
2019-12-16 12:45:00;162;6;12;11;172;4;5;1;4;0;0;0;0
2019-12-16 13:00:00;130;15;17;19;177;8;3;0;33;0;0;0;0
2019-12-16 13:15:00;158;12;66;20;154;4;7;3;15;0;0;0;0
2019-12-16 13:30:00;157;14;14;18;161;4;3;2;7;0;0;0;0
2019-12-16 13:45:00;156;7;16;22;178;7;7;2;8;0;0;0;0
2019-12-16 14:00:00;135;6;13;12;153;1;4;3;4;0;0;0;0
2019-12-16 14:15:00;137;9;32;17;192;8;3;1;7;0;0;0;0
2019-12-16 14:30:00;187;12;10;14;180;6;8;0;7;0;0;0;0
2019-12-16 14:45:00;146;10;17;20;162;7;6;7;16;0;0;0;0
2019-12-16 15:00:00;148;8;19;17;166;7;9;5;29;0;0;0;0
2019-12-16 15:15:00;134;8;57;6;185;10;4;0;73;0;0;0;0
2019-12-16 15:30:00;181;12;17;17;175;15;12;9;18;0;0;1;0
2019-12-16 15:45:00;164;9;20;17;177;6;13;0;12;0;0;0;0
2019-12-16 16:00:00;162;5;25;23;223;10;10;2;13;0;0;2;0
2019-12-16 16:15:00;165;8;19;12;210;9;9;8;18;0;0;2;0
2019-12-16 16:30:00;195;8;17;11;203;8;12;5;6;0;0;2;0
2019-12-16 16:45:00;167;10;14;13;191;7;7;5;21;0;1;2;0
2019-12-16 17:00:00;172;9;24;21;210;4;10;0;10;0;0;0;0
2019-12-16 17:15:00;167;4;11;15;215;12;9;0;24;0;0;0;0
2019-12-16 17:30:00;154;8;14;16;185;8;11;0;11;0;0;0;0
2019-12-16 17:45:00;153;10;14;13;178;10;11;6;48;0;0;0;0
2019-12-16 18:00:00;135;2;20;18;177;1;4;0;8;0;0;0;0
2019-12-16 18:15:00;129;0;9;8;149;5;4;1;1;0;0;0;0
2019-12-16 18:30:00;110;7;14;13;156;4;7;1;4;0;0;0;0
2019-12-16 18:45:00;95;4;9;13;140;2;5;0;0;0;0;0;0
2019-12-16 19:00:00;72;3;15;11;134;0;8;3;13;0;0;0;0
2019-12-16 19:15:00;70;5;8;7;120;0;0;12;4;0;0;0;0
2019-12-16 19:30:00;77;1;9;8;125;0;2;1;0;0;0;0;0
2019-12-16 19:45:00;56;3;5;2;105;0;0;0;3;0;0;0;0
2019-12-16 20:00:00;45;2;6;6;131;0;0;0;0;0;0;0;0
2019-12-16 20:15:00;36;0;0;6;111;0;0;0;0;0;0;0;0
2019-12-16 20:30:00;40;0;2;5;107;0;1;0;1;0;0;0;0
2019-12-16 20:45:00;33;0;0;4;63;0;0;0;0;0;0;0;0
2019-12-16 21:00:00;41;1;0;3;70;1;0;0;0;0;0;0;0
2019-12-16 21:15:00;44;1;4;9;79;1;0;0;0;0;0;0;0
2019-12-16 21:30:00;31;1;2;4;96;0;0;0;0;0;0;0;0
2019-12-16 21:45:00;25;1;1;1;80;0;0;0;0;0;0;0;0
2019-12-16 22:00:00;26;1;0;1;91;0;0;0;0;0;0;0;0
2019-12-16 22:15:00;33;0;1;1;89;0;0;0;0;0;0;0;0
2019-12-16 22:30:00;19;0;0;1;36;0;0;0;0;0;0;0;0
2019-12-16 22:45:00;18;0;0;4;40;0;0;0;0;0;0;0;0
2019-12-16 23:00:00;14;1;0;0;34;0;0;0;0;0;0;0;0
2019-12-16 23:15:00;16;0;0;0;26;0;0;0;0;0;0;0;0
2019-12-16 23:30:00;9;0;0;0;20;0;0;0;0;0;0;0;0
2019-12-16 23:45:00;7;0;1;0;19;0;0;0;0;0;0;0;0
