DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-09-04 00:00:00;8;1;0;2;3;9;11;0;0;0;0;0;0;0
2019-09-04 00:15:00;13;1;4;2;6;14;11;0;0;0;0;0;0;0
2019-09-04 00:30:00;9;2;0;1;3;13;15;0;0;0;0;0;0;0
2019-09-04 00:45:00;9;2;2;1;5;12;16;0;0;0;0;0;0;0
2019-09-04 01:00:00;5;1;1;0;2;8;10;0;0;0;0;0;0;0
2019-09-04 01:15:00;2;0;2;1;7;9;5;0;0;0;0;0;0;0
2019-09-04 01:30:00;2;0;2;2;0;15;3;0;0;0;0;0;0;0
2019-09-04 01:45:00;3;0;1;1;5;6;1;0;0;0;0;0;0;0
2019-09-04 02:00:00;4;1;0;1;2;5;7;0;0;0;0;0;0;0
2019-09-04 02:15:00;2;0;0;0;0;6;2;0;0;0;0;0;0;0
2019-09-04 02:30:00;5;1;0;0;2;6;6;0;0;0;0;0;0;0
2019-09-04 02:45:00;3;2;0;1;3;6;7;0;0;0;0;0;0;0
2019-09-04 03:00:00;2;0;0;0;7;13;5;0;0;0;0;0;0;0
2019-09-04 03:15:00;4;1;0;0;5;5;6;0;0;0;0;0;0;0
2019-09-04 03:30:00;1;0;1;1;2;8;3;0;0;0;0;0;0;0
2019-09-04 03:45:00;4;0;0;0;3;6;8;0;0;0;0;0;0;0
2019-09-04 04:00:00;6;0;0;0;4;10;4;0;0;0;0;0;0;0
2019-09-04 04:15:00;8;0;0;0;8;21;11;0;0;0;0;0;0;0
2019-09-04 04:30:00;3;0;1;1;9;17;14;0;0;0;0;0;0;0
2019-09-04 04:45:00;13;0;1;0;8;18;19;0;0;0;0;0;0;0
2019-09-04 05:00:00;37;1;5;3;15;35;45;0;0;0;0;0;0;0
2019-09-04 05:15:00;89;3;2;0;11;41;108;0;0;0;0;0;0;0
2019-09-04 05:30:00;89;8;18;4;28;58;126;0;0;0;0;0;0;0
2019-09-04 05:45:00;86;11;16;6;41;77;108;0;0;0;0;0;0;0
2019-09-04 06:00:00;76;7;27;7;46;90;89;3;0;0;0;0;0;0
2019-09-04 06:15:00;100;11;21;8;45;98;147;0;0;2;0;0;0;0
2019-09-04 06:30:00;173;22;43;10;53;114;197;1;0;0;0;0;0;0
2019-09-04 06:45:00;146;21;25;15;49;98;172;0;0;2;0;0;0;0
2019-09-04 07:00:00;166;21;35;17;47;85;186;2;0;0;0;0;0;0
2019-09-04 07:15:00;145;29;55;15;63;107;189;0;0;0;0;0;0;0
2019-09-04 07:30:00;143;36;40;19;74;127;177;7;0;2;0;0;0;0
2019-09-04 07:45:00;141;38;40;16;61;108;162;3;0;3;0;0;0;0
2019-09-04 08:00:00;110;31;47;33;56;94;148;6;0;1;0;0;0;0
2019-09-04 08:15:00;139;32;41;26;61;97;169;1;0;0;0;0;0;0
2019-09-04 08:30:00;98;18;37;24;68;114;139;6;0;0;0;0;0;0
2019-09-04 08:45:00;116;28;31;21;58;90;149;0;0;3;0;0;0;0
2019-09-04 09:00:00;95;25;21;15;71;112;128;2;0;0;0;0;0;0
2019-09-04 09:15:00;84;16;19;23;56;116;134;9;3;0;0;0;0;0
2019-09-04 09:30:00;80;14;23;15;64;108;126;2;0;0;0;0;0;0
2019-09-04 09:45:00;91;33;27;19;53;95;137;8;0;0;0;0;0;1
2019-09-04 10:00:00;89;20;28;14;60;92;146;11;0;0;2;2;2;0
2019-09-04 10:15:00;88;29;29;15;68;111;116;4;0;1;0;0;0;0
2019-09-04 10:30:00;80;17;29;15;59;119;125;3;0;6;0;0;0;0
2019-09-04 10:45:00;85;21;37;22;67;118;115;1;0;6;0;0;0;0
2019-09-04 11:00:00;82;21;20;15;57;117;118;0;0;1;0;0;0;0
2019-09-04 11:15:00;81;24;26;16;70;120;121;1;0;2;0;0;0;0
2019-09-04 11:30:00;82;18;27;23;76;122;137;3;0;1;0;0;0;0
2019-09-04 11:45:00;93;21;35;26;70;118;141;0;0;3;0;0;0;0
2019-09-04 12:00:00;90;19;30;26;71;108;123;1;0;7;0;0;0;0
2019-09-04 12:15:00;85;28;37;21;70;120;145;3;0;7;0;0;0;0
2019-09-04 12:30:00;79;22;35;13;85;119;129;4;0;0;0;0;0;7
2019-09-04 12:45:00;104;27;33;16;74;123;149;0;0;5;0;0;0;0
2019-09-04 13:00:00;102;23;31;26;72;113;132;0;0;6;0;0;0;0
2019-09-04 13:15:00;113;29;38;19;65;126;166;5;0;1;0;0;0;0
2019-09-04 13:30:00;137;38;33;21;90;125;162;10;0;3;0;0;0;0
2019-09-04 13:45:00;112;18;34;19;70;122;141;0;0;7;1;1;1;0
2019-09-04 14:00:00;93;32;35;24;88;146;128;2;0;0;6;6;6;0
2019-09-04 14:15:00;94;37;33;13;116;130;141;0;0;6;12;12;12;0
2019-09-04 14:30:00;86;34;46;29;113;121;128;1;0;0;0;0;0;0
2019-09-04 14:45:00;94;41;52;23;111;116;143;4;0;2;0;0;0;0
2019-09-04 15:00:00;85;33;37;14;92;119;120;3;0;1;0;0;0;0
2019-09-04 15:15:00;96;29;47;20;87;147;140;5;2;2;0;0;0;0
2019-09-04 15:30:00;90;27;50;27;103;127;142;11;0;1;1;1;1;0
2019-09-04 15:45:00;89;38;62;21;100;105;122;3;0;0;0;0;0;0
2019-09-04 16:00:00;109;52;60;21;119;116;167;2;0;3;0;0;0;0
2019-09-04 16:15:00;103;45;54;19;117;102;151;6;0;0;0;0;0;0
2019-09-04 16:30:00;83;28;46;20;105;112;132;12;0;4;0;0;0;0
2019-09-04 16:45:00;108;30;65;32;121;115;143;15;0;7;0;0;0;0
2019-09-04 17:00:00;117;46;59;23;110;94;152;7;0;13;0;0;0;0
2019-09-04 17:15:00;128;37;57;24;118;107;152;4;0;2;0;0;0;0
2019-09-04 17:30:00;95;42;43;33;105;126;141;3;0;9;3;3;3;0
2019-09-04 17:45:00;99;48;33;27;103;142;157;12;0;2;0;0;0;0
2019-09-04 18:00:00;112;44;61;33;88;127;151;2;0;7;0;0;0;0
2019-09-04 18:15:00;129;39;51;35;88;124;153;14;0;2;0;0;0;0
2019-09-04 18:30:00;99;35;46;35;107;137;136;1;0;3;0;0;0;0
2019-09-04 18:45:00;84;29;50;22;92;127;122;0;0;3;0;0;0;0
2019-09-04 19:00:00;98;30;39;21;75;116;122;18;0;1;1;1;1;0
2019-09-04 19:15:00;83;26;34;20;65;131;117;2;0;0;1;1;1;0
2019-09-04 19:30:00;83;18;56;22;74;104;111;7;0;2;0;0;0;0
2019-09-04 19:45:00;73;18;37;29;63;112;96;3;0;33;0;0;0;0
2019-09-04 20:00:00;74;21;40;19;68;110;112;2;0;32;0;0;0;0
2019-09-04 20:15:00;50;10;35;24;72;98;74;2;0;10;0;0;0;0
2019-09-04 20:30:00;58;7;25;19;44;83;99;2;0;11;0;0;0;8
2019-09-04 20:45:00;58;13;27;18;45;87;71;9;0;0;0;0;0;0
2019-09-04 21:00:00;67;7;31;19;37;71;100;0;0;1;0;0;0;0
2019-09-04 21:15:00;75;7;25;12;30;62;101;3;0;0;0;0;0;0
2019-09-04 21:30:00;72;6;11;5;41;60;86;2;1;4;0;0;0;0
2019-09-04 21:45:00;32;1;18;13;47;90;65;2;0;3;0;0;0;5
2019-09-04 22:00:00;38;4;15;10;70;116;59;0;0;1;0;0;0;0
2019-09-04 22:15:00;34;5;11;6;49;88;52;0;0;2;0;0;0;0
2019-09-04 22:30:00;26;6;7;3;34;59;45;0;0;0;0;0;0;0
2019-09-04 22:45:00;28;3;6;3;17;36;51;0;0;0;0;0;0;0
2019-09-04 23:00:00;25;4;7;2;18;36;40;0;0;0;0;0;0;0
2019-09-04 23:15:00;16;2;9;4;12;28;27;0;0;0;0;0;0;0
2019-09-04 23:30:00;14;1;0;2;6;24;26;0;0;0;0;0;0;0
2019-09-04 23:45:00;12;2;2;1;6;17;22;0;0;0;0;0;0;0
