DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-05-03 00:00:00;3;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0
2020-05-03 00:15:00;5;0;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0
2020-05-03 00:30:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 00:45:00;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 01:00:00;3;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-05-03 01:15:00;1;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-05-03 01:30:00;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;1
2020-05-03 01:45:00;3;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-05-03 02:00:00;1;1;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-03 02:15:00;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 02:30:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 03:00:00;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 03:15:00;3;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0
2020-05-03 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 04:00:00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-03 04:15:00;0;1;1;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0
2020-05-03 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 04:45:00;1;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2020-05-03 05:00:00;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-05-03 05:15:00;3;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
2020-05-03 05:30:00;11;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-05-03 05:45:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 06:00:00;3;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0
2020-05-03 06:15:00;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-05-03 06:30:00;3;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 06:45:00;10;1;2;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0
2020-05-03 07:00:00;8;2;6;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0
2020-05-03 07:15:00;7;3;5;0;0;0;7;2;2;0;0;0;0;0;0;0;0;0
2020-05-03 07:30:00;9;5;6;0;0;0;8;2;3;0;0;0;0;0;0;0;0;0
2020-05-03 07:45:00;13;3;6;0;0;0;4;3;2;0;0;0;0;0;0;0;0;0
2020-05-03 08:00:00;9;2;6;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0
2020-05-03 08:15:00;11;5;7;0;0;0;10;5;3;0;0;0;1;0;0;0;0;0
2020-05-03 08:30:00;16;2;5;0;0;0;17;5;7;0;0;0;0;0;0;0;0;0
2020-05-03 08:45:00;20;4;11;0;0;0;19;4;7;0;0;0;0;0;0;0;0;0
2020-05-03 09:00:00;14;4;1;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0
2020-05-03 09:15:00;26;4;9;0;0;0;15;7;7;0;0;0;0;0;0;1;0;0
2020-05-03 09:30:00;14;3;3;0;0;0;19;4;5;0;0;0;0;0;0;1;0;0
2020-05-03 09:45:00;27;6;6;0;0;0;15;5;6;0;0;0;1;0;0;3;0;0
2020-05-03 10:00:00;29;4;6;0;0;0;20;9;8;0;0;0;0;0;0;0;0;0
2020-05-03 10:15:00;33;2;4;0;0;0;25;7;3;0;0;0;0;0;0;0;0;0
2020-05-03 10:30:00;270;5;5;0;0;0;13;9;4;0;0;0;0;0;0;0;0;0
2020-05-03 10:45:00;0;6;3;0;0;0;21;4;2;0;0;0;0;0;0;0;0;0
2020-05-03 11:00:00;9;3;4;0;0;0;26;6;6;0;0;0;1;0;0;0;0;0
2020-05-03 11:15:00;31;6;2;0;0;0;27;11;5;0;0;0;2;5;0;0;0;0
2020-05-03 11:30:00;31;7;2;0;0;0;26;7;8;0;0;0;0;0;0;0;0;0
2020-05-03 11:45:00;287;4;5;0;0;0;36;5;8;0;0;0;0;0;0;0;0;0
2020-05-03 12:00:00;23;1;2;0;0;0;24;12;10;0;0;0;0;0;0;0;0;0
2020-05-03 12:15:00;42;3;1;0;0;0;30;3;4;0;0;0;1;0;0;0;0;0
2020-05-03 12:30:00;27;1;4;0;0;0;31;6;5;0;0;0;0;0;0;1;0;0
2020-05-03 12:45:00;28;3;2;0;0;0;31;3;5;0;0;0;0;0;0;0;0;0
2020-05-03 13:00:00;38;0;1;0;0;0;37;5;7;0;0;0;0;0;0;0;0;15
2020-05-03 13:15:00;24;6;3;0;0;0;25;11;8;0;0;0;0;0;0;0;0;3
2020-05-03 13:30:00;37;3;3;0;0;0;30;7;4;0;0;0;0;0;0;0;0;0
2020-05-03 13:45:00;33;4;5;0;0;0;24;4;4;0;0;0;1;0;0;0;0;0
2020-05-03 14:00:00;45;6;3;0;0;0;33;7;7;0;0;0;0;0;0;0;0;0
2020-05-03 14:15:00;38;2;2;0;0;0;32;5;3;0;0;0;0;0;0;0;0;0
2020-05-03 14:30:00;46;1;1;0;0;0;39;8;7;0;0;0;0;0;0;1;0;0
2020-05-03 14:45:00;47;2;7;0;0;0;37;10;8;0;0;0;0;0;0;0;0;0
2020-05-03 15:00:00;65;4;1;0;0;0;39;11;8;0;0;0;2;0;0;1;0;0
2020-05-03 15:15:00;43;5;6;0;0;0;44;5;3;0;0;0;0;0;0;0;0;0
2020-05-03 15:30:00;47;2;7;0;0;0;45;9;8;0;0;0;0;0;0;0;0;0
2020-05-03 15:45:00;47;4;1;0;0;0;43;8;3;0;0;0;0;0;0;8;0;0
2020-05-03 16:00:00;40;4;3;0;0;0;31;8;6;0;0;0;0;0;0;3;0;0
2020-05-03 16:15:00;40;4;7;0;0;0;36;5;7;0;0;0;0;0;0;0;0;0
2020-05-03 16:30:00;29;6;5;0;0;0;44;7;4;0;0;0;0;0;0;0;0;0
2020-05-03 16:45:00;44;9;8;0;0;0;44;19;8;0;0;0;0;0;0;3;0;0
2020-05-03 17:00:00;38;4;0;0;0;0;40;14;7;0;0;0;0;0;0;5;1;0
2020-05-03 17:15:00;41;8;2;0;0;0;51;9;11;0;0;0;0;0;0;2;0;0
2020-05-03 17:30:00;45;3;2;0;0;0;51;10;9;0;0;0;0;0;1;5;0;0
2020-05-03 17:45:00;45;2;1;0;0;0;35;6;9;0;0;0;0;0;0;0;0;0
2020-05-03 18:00:00;33;2;4;0;0;0;31;5;3;0;0;0;0;0;0;0;0;0
2020-05-03 18:15:00;282;7;10;0;0;0;43;12;7;0;0;0;1;0;0;0;0;0
2020-05-03 18:30:00;29;15;4;0;0;0;33;10;12;0;0;0;0;0;0;2;0;0
2020-05-03 18:45:00;22;2;3;0;0;0;36;7;6;0;0;0;2;0;0;0;0;0
2020-05-03 19:00:00;34;2;1;0;0;0;32;3;6;0;0;0;0;0;0;0;0;0
2020-05-03 19:15:00;279;2;4;0;0;0;28;8;4;0;0;0;0;0;0;4;0;0
2020-05-03 19:30:00;21;3;0;0;0;0;23;3;6;0;0;0;0;0;0;0;0;0
2020-05-03 19:45:00;25;2;4;0;0;0;26;3;11;0;0;0;0;0;0;1;0;0
2020-05-03 20:00:00;22;5;0;0;0;0;15;1;2;0;0;0;0;0;0;0;0;0
2020-05-03 20:15:00;22;5;1;0;0;0;12;3;3;0;0;0;0;0;0;0;0;0
2020-05-03 20:30:00;11;1;1;0;0;0;17;3;5;0;0;0;0;0;0;0;0;0
2020-05-03 20:45:00;22;3;1;0;0;0;15;6;2;0;0;0;0;0;0;0;0;0
2020-05-03 21:00:00;10;1;3;0;0;0;9;7;6;0;0;0;0;0;0;0;0;0
2020-05-03 21:15:00;11;1;0;0;0;0;8;1;1;0;0;0;0;0;0;0;0;0
2020-05-03 21:30:00;265;1;1;0;0;0;14;1;1;0;0;0;0;0;0;0;0;0
2020-05-03 21:45:00;6;0;0;0;0;0;12;2;5;0;0;0;0;0;0;0;0;0
2020-05-03 22:00:00;11;0;3;0;0;0;8;3;1;0;0;0;0;0;0;0;0;0
2020-05-03 22:15:00;7;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
2020-05-03 22:30:00;7;0;0;0;0;0;7;2;4;0;0;0;0;0;0;0;0;0
2020-05-03 22:45:00;10;1;3;0;0;0;3;1;3;0;0;0;0;0;0;0;0;0
2020-05-03 23:00:00;3;1;1;0;0;0;3;1;3;0;0;0;0;0;0;0;0;0
2020-05-03 23:15:00;1;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0
2020-05-03 23:30:00;3;1;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-05-03 23:45:00;2;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
