DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-06-07 00:00:00;2;5;0;0;0;0;0;0
2020-06-07 00:15:00;10;11;1;2;0;0;0;0
2020-06-07 00:30:00;7;6;1;1;0;0;0;0
2020-06-07 00:45:00;3;8;0;1;0;0;0;0
2020-06-07 01:00:00;10;8;0;1;0;0;0;0
2020-06-07 01:15:00;4;3;1;0;0;0;0;0
2020-06-07 01:30:00;2;4;0;0;0;0;0;0
2020-06-07 01:45:00;6;5;0;2;0;0;0;0
2020-06-07 02:00:00;0;0;0;1;0;0;0;0
2020-06-07 02:15:00;2;1;1;0;0;0;0;0
2020-06-07 02:30:00;1;1;1;0;0;0;1;0
2020-06-07 02:45:00;7;2;1;2;0;0;0;0
2020-06-07 03:00:00;5;3;0;0;0;0;0;0
2020-06-07 03:15:00;0;2;0;0;0;0;0;0
2020-06-07 03:30:00;3;2;1;0;0;0;0;0
2020-06-07 03:45:00;1;2;1;1;0;0;0;0
2020-06-07 04:00:00;0;4;0;0;0;0;0;0
2020-06-07 04:15:00;3;4;0;1;0;0;0;0
2020-06-07 04:30:00;2;6;0;0;0;0;0;0
2020-06-07 04:45:00;1;2;2;0;0;0;0;0
2020-06-07 05:00:00;0;4;1;0;0;0;0;0
2020-06-07 05:15:00;4;4;0;1;0;0;0;0
2020-06-07 05:30:00;1;2;1;0;0;0;0;0
2020-06-07 05:45:00;1;5;0;1;0;0;0;0
2020-06-07 06:00:00;2;2;1;1;0;0;0;0
2020-06-07 06:15:00;3;0;1;4;0;0;0;0
2020-06-07 06:30:00;4;10;1;0;0;0;0;0
2020-06-07 06:45:00;2;4;2;0;0;0;0;0
2020-06-07 07:00:00;3;5;2;0;0;0;0;0
2020-06-07 07:15:00;5;3;0;1;0;0;0;0
2020-06-07 07:30:00;5;0;1;0;0;0;0;0
2020-06-07 07:45:00;3;8;2;2;0;0;0;0
2020-06-07 08:00:00;2;5;0;0;0;0;0;0
2020-06-07 08:15:00;3;3;0;0;0;0;0;0
2020-06-07 08:30:00;6;5;0;1;0;0;0;0
