DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-08-15 00:00:00;18;3;0;11;0;10;1;0;0
2019-08-15 00:15:00;20;3;0;18;0;14;1;0;0
2019-08-15 00:30:00;7;0;0;10;0;12;0;0;0
2019-08-15 00:45:00;21;4;0;16;0;13;1;0;0
2019-08-15 01:00:00;15;3;0;11;0;12;1;0;0
2019-08-15 01:15:00;13;2;0;11;0;14;1;0;0
2019-08-15 01:30:00;10;2;0;9;0;12;1;0;0
2019-08-15 01:45:00;8;2;0;10;0;14;1;0;0
2019-08-15 02:00:00;5;1;1;8;0;10;0;0;0
2019-08-15 02:15:00;8;3;0;7;0;14;1;0;0
2019-08-15 02:30:00;4;0;0;4;0;12;1;0;0
2019-08-15 02:45:00;5;0;0;8;0;13;1;0;0
2019-08-15 03:00:00;8;3;0;6;0;12;0;0;0
2019-08-15 03:15:00;5;0;0;5;0;14;1;0;0
2019-08-15 03:30:00;6;0;0;7;0;12;1;0;0
2019-08-15 03:45:00;1;1;0;9;0;14;1;0;0
2019-08-15 04:00:00;7;0;0;7;0;12;1;0;0
2019-08-15 04:15:00;3;3;0;5;0;13;1;0;0
2019-08-15 04:30:00;3;1;0;4;0;12;0;0;0
2019-08-15 04:45:00;4;0;0;6;0;14;1;0;0
2019-08-15 05:00:00;4;0;0;7;0;12;1;0;0
2019-08-15 05:15:00;6;1;0;10;0;14;1;0;0
2019-08-15 05:30:00;5;2;0;13;0;12;1;0;0
2019-08-15 05:45:00;22;3;0;17;0;14;0;0;0
2019-08-15 06:00:00;13;0;1;12;0;10;1;0;0
2019-08-15 06:15:00;16;3;0;13;0;13;1;0;0
2019-08-15 06:30:00;8;5;0;10;0;12;1;0;0
2019-08-15 06:45:00;12;1;0;15;0;14;1;0;0
2019-08-15 07:00:00;10;3;0;16;0;12;0;0;0
2019-08-15 07:15:00;16;2;0;15;0;14;1;0;0
2019-08-15 07:30:00;12;4;0;12;0;12;1;0;0
2019-08-15 07:45:00;17;1;0;14;0;13;1;0;0
