DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-08-08 00:00:00;13;1;0;11;0;10;0;0;0
2019-08-08 00:15:00;19;0;0;7;0;14;1;0;0
2019-08-08 00:30:00;7;1;0;9;0;12;1;0;0
2019-08-08 00:45:00;8;2;1;8;0;13;1;0;0
2019-08-08 01:00:00;9;0;0;2;0;12;1;0;0
2019-08-08 01:15:00;6;4;0;8;0;14;0;0;0
2019-08-08 01:30:00;4;3;0;2;0;12;1;0;0
2019-08-08 01:45:00;3;1;0;1;0;14;1;0;0
2019-08-08 02:00:00;7;0;0;3;0;12;1;0;0
2019-08-08 02:15:00;4;2;0;4;0;14;1;0;0
2019-08-08 02:30:00;2;2;0;6;0;12;0;0;0
2019-08-08 02:45:00;4;3;0;6;0;13;1;0;0
2019-08-08 03:00:00;4;1;0;4;0;12;1;0;0
2019-08-08 03:15:00;2;2;0;4;0;14;1;0;0
2019-08-08 03:30:00;4;0;0;4;0;12;1;0;0
2019-08-08 03:45:00;4;0;0;5;0;14;1;0;0
2019-08-08 04:00:00;7;1;0;7;0;12;0;0;0
2019-08-08 04:15:00;7;1;0;12;0;13;1;0;0
2019-08-08 04:30:00;17;1;0;7;0;12;1;0;0
2019-08-08 04:45:00;30;11;1;17;0;14;1;0;0
2019-08-08 05:00:00;56;2;1;39;0;9;0;0;0
2019-08-08 05:15:00;125;10;3;69;0;11;1;0;0
2019-08-08 05:30:00;127;19;1;108;0;9;1;0;0
2019-08-08 05:45:00;160;35;2;188;0;11;0;0;0
2019-08-08 06:00:00;124;12;0;92;0;9;1;0;0
2019-08-08 06:15:00;130;15;4;125;0;11;0;0;0
2019-08-08 06:30:00;126;20;1;122;0;9;1;0;0
2019-08-08 06:45:00;118;19;4;133;7;10;1;0;0
2019-08-08 07:00:00;117;15;5;157;0;10;0;0;0
2019-08-08 07:15:00;124;18;6;159;6;10;1;0;0
2019-08-08 07:30:00;130;10;3;166;0;10;1;0;0
2019-08-08 07:45:00;130;17;9;149;14;10;0;0;0
2019-08-08 08:00:00;116;9;9;152;0;10;1;0;0
2019-08-08 08:15:00;116;18;6;131;8;10;0;0;0
2019-08-08 08:30:00;105;17;12;153;1;10;1;0;0
2019-08-08 08:45:00;137;15;11;136;1;10;1;0;0
2019-08-08 09:00:00;86;7;14;129;1;12;0;0;0
2019-08-08 09:15:00;102;21;8;130;4;12;1;0;0
2019-08-08 09:30:00;87;12;18;155;0;13;1;0;0
2019-08-08 09:45:00;82;15;20;138;6;13;0;0;0
2019-08-08 10:00:00;94;18;13;120;13;13;1;0;0
2019-08-08 10:15:00;118;19;14;126;0;13;1;0;0
2019-08-08 10:30:00;92;14;16;109;3;12;0;0;0
2019-08-08 10:45:00;96;21;12;129;0;13;1;0;0
2019-08-08 11:00:00;94;23;11;124;1;13;1;0;0
2019-08-08 11:15:00;107;19;12;143;0;13;1;0;0
2019-08-08 11:30:00;120;20;21;130;0;13;0;0;0
2019-08-08 11:45:00;88;11;19;110;8;13;1;0;0
2019-08-08 12:00:00;103;11;17;137;0;13;1;0;0
2019-08-08 12:15:00;99;39;18;108;5;12;0;0;0
2019-08-08 12:30:00;99;10;17;116;1;13;1;0;0
2019-08-08 12:45:00;95;21;17;143;12;13;1;0;0
2019-08-08 13:00:00;102;20;21;136;2;13;0;0;0
2019-08-08 13:15:00;85;14;13;138;0;9;1;0;0
2019-08-08 13:30:00;100;21;15;132;0;10;0;0;0
2019-08-08 13:45:00;114;17;10;174;10;10;1;0;0
2019-08-08 14:00:00;125;29;12;170;7;10;1;0;0
2019-08-08 14:15:00;139;29;13;109;30;10;0;0;0
2019-08-08 14:30:00;154;17;12;172;2;10;1;0;0
2019-08-08 14:45:00;148;25;19;198;2;10;0;0;0
2019-08-08 15:00:00;145;14;20;168;6;10;1;0;0
2019-08-08 15:15:00;151;29;18;175;2;10;1;0;0
2019-08-08 15:30:00;150;24;21;188;1;10;0;0;0
2019-08-08 15:45:00;152;25;16;171;46;10;1;0;0
2019-08-08 16:00:00;156;26;17;166;2;10;1;0;0
2019-08-08 16:15:00;161;25;24;181;5;10;0;0;0
2019-08-08 16:30:00;183;29;28;172;2;10;1;0;0
2019-08-08 16:45:00;173;19;26;185;0;10;0;0;0
2019-08-08 17:00:00;179;27;22;157;10;10;1;0;0
2019-08-08 17:15:00;193;21;22;154;5;10;1;0;0
2019-08-08 17:30:00;157;24;12;171;0;10;0;0;0
2019-08-08 17:45:00;178;17;13;133;0;10;1;0;0
2019-08-08 18:00:00;150;21;20;145;0;10;1;0;0
2019-08-08 18:15:00;143;12;13;137;1;10;0;0;0
2019-08-08 18:30:00;118;16;6;136;1;10;1;0;0
2019-08-08 18:45:00;108;13;9;119;4;10;0;0;0
2019-08-08 19:00:00;101;11;2;91;1;10;1;0;0
2019-08-08 19:15:00;92;4;7;94;0;10;1;0;0
2019-08-08 19:30:00;79;11;3;62;0;10;0;0;0
2019-08-08 19:45:00;87;11;1;76;3;10;1;0;0
2019-08-08 20:00:00;80;8;1;79;4;12;1;0;0
2019-08-08 20:15:00;86;11;2;58;0;13;0;0;0
2019-08-08 20:30:00;66;8;0;58;0;12;1;0;0
2019-08-08 20:45:00;75;15;3;82;0;14;1;0;0
2019-08-08 21:00:00;79;8;0;74;0;12;1;0;0
2019-08-08 21:15:00;85;7;3;74;0;13;0;0;0
2019-08-08 21:30:00;56;8;2;96;0;12;1;0;0
2019-08-08 21:45:00;56;13;0;82;0;14;1;0;0
2019-08-08 22:00:00;98;4;1;43;0;9;1;0;0
2019-08-08 22:15:00;59;5;0;33;0;10;0;0;0
2019-08-08 22:30:00;29;2;2;26;0;10;1;0;0
2019-08-08 22:45:00;38;4;4;29;0;13;1;0;0
2019-08-08 23:00:00;34;4;2;19;0;12;0;0;0
2019-08-08 23:15:00;28;3;1;18;0;13;1;0;0
2019-08-08 23:30:00;18;1;0;18;0;12;1;0;0
2019-08-08 23:45:00;28;5;0;24;0;14;1;0;0
