DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-10-15 00:00:00;13;6;9;2;0;1;1
2020-10-15 00:15:00;9;7;18;5;4;5;2
2020-10-15 00:30:00;13;5;5;6;3;2;4
2020-10-15 00:45:00;12;1;7;0;0;5;4
2020-10-15 01:00:00;7;1;11;1;6;1;1
2020-10-15 01:15:00;5;4;5;4;1;0;3
2020-10-15 01:30:00;6;1;9;1;3;2;3
2020-10-15 01:45:00;6;1;4;2;4;0;4
2020-10-15 02:00:00;2;3;10;0;2;7;3
2020-10-15 02:15:00;6;2;7;1;4;3;1
2020-10-15 02:30:00;3;1;7;0;0;2;4
2020-10-15 02:45:00;6;1;12;1;3;6;2
2020-10-15 03:00:00;9;3;8;4;1;5;0
2020-10-15 03:15:00;6;3;7;2;5;5;3
2020-10-15 03:30:00;7;0;4;3;1;5;3
2020-10-15 03:45:00;8;2;11;1;2;2;2
2020-10-15 04:00:00;9;3;4;2;3;4;5
2020-10-15 04:15:00;8;3;18;3;5;6;3
2020-10-15 04:30:00;13;9;18;5;3;4;3
2020-10-15 04:45:00;21;13;41;6;3;2;1
2020-10-15 05:00:00;27;10;67;24;1;1;1
2020-10-15 05:15:00;44;27;98;40;3;0;1
2020-10-15 05:30:00;37;27;117;60;1;0;1
2020-10-15 05:45:00;53;52;115;57;3;1;0
2020-10-15 06:00:00;74;63;95;43;2;2;0
2020-10-15 06:15:00;64;52;138;86;2;0;0
2020-10-15 06:30:00;109;50;158;72;6;1;2
2020-10-15 06:45:00;128;77;189;103;6;1;0
2020-10-15 07:00:00;144;66;187;104;5;0;0
2020-10-15 07:15:00;196;107;172;109;7;3;1
2020-10-15 07:30:00;210;128;203;110;16;1;0
2020-10-15 07:45:00;196;146;214;118;23;0;0
2020-10-15 08:00:00;161;92;185;93;12;3;1
2020-10-15 08:15:00;155;99;162;103;12;2;0
2020-10-15 08:30:00;137;101;161;90;12;2;3
2020-10-15 08:45:00;118;78;148;117;12;2;1
2020-10-15 09:00:00;116;89;147;72;11;2;1
2020-10-15 09:15:00;136;87;137;63;13;2;1
2020-10-15 09:30:00;118;67;158;75;13;4;0
2020-10-15 09:45:00;140;102;164;78;7;1;0
2020-10-15 10:00:00;127;89;147;67;8;2;2
2020-10-15 10:15:00;128;80;161;78;9;0;0
2020-10-15 10:30:00;122;89;161;80;6;1;2
2020-10-15 10:45:00;132;112;164;83;14;3;0
2020-10-15 11:00:00;134;90;164;74;8;2;1
2020-10-15 11:15:00;128;103;157;73;10;2;0
2020-10-15 11:30:00;135;97;174;84;10;3;3
2020-10-15 11:45:00;141;88;167;93;4;1;0
2020-10-15 12:00:00;124;87;170;87;5;5;4
2020-10-15 12:15:00;154;114;164;86;7;4;1
2020-10-15 12:30:00;140;83;184;101;7;5;5
2020-10-15 12:45:00;170;124;151;90;17;4;1
2020-10-15 13:00:00;166;115;183;101;13;0;5
2020-10-15 13:15:00;152;108;184;84;10;2;5
2020-10-15 13:30:00;167;106;191;111;4;3;1
2020-10-15 13:45:00;171;115;167;103;13;4;1
2020-10-15 14:00:00;173;123;189;104;9;2;6
2020-10-15 14:15:00;189;134;185;81;11;0;3
2020-10-15 14:30:00;176;126;164;110;6;2;3
2020-10-15 14:45:00;183;137;188;111;10;4;7
2020-10-15 15:00:00;166;139;185;105;11;2;2
2020-10-15 15:15:00;179;164;183;99;9;4;2
2020-10-15 15:30:00;203;127;190;103;15;6;4
2020-10-15 15:45:00;207;156;196;112;15;3;1
2020-10-15 16:00:00;220;164;229;132;9;5;6
2020-10-15 16:15:00;214;147;209;144;17;3;3
2020-10-15 16:30:00;212;156;185;132;9;0;3
2020-10-15 16:45:00;218;167;172;108;11;2;4
2020-10-15 17:00:00;202;143;188;127;17;3;3
2020-10-15 17:15:00;218;143;191;112;9;3;8
2020-10-15 17:30:00;204;139;206;102;11;4;3
2020-10-15 17:45:00;196;141;183;84;12;5;2
2020-10-15 18:00:00;170;120;190;110;12;8;7
2020-10-15 18:15:00;191;152;180;86;16;5;5
2020-10-15 18:30:00;184;115;180;87;12;2;0
2020-10-15 18:45:00;140;89;141;68;6;4;1
2020-10-15 19:00:00;133;91;153;81;2;3;5
2020-10-15 19:15:00;123;87;120;69;8;1;1
2020-10-15 19:30:00;106;75;119;49;6;2;0
2020-10-15 19:45:00;88;60;91;44;3;2;2
2020-10-15 20:00:00;88;57;97;45;3;1;0
2020-10-15 20:15:00;80;65;113;32;3;0;0
2020-10-15 20:30:00;64;57;98;41;1;1;1
2020-10-15 20:45:00;64;34;98;47;2;1;0
2020-10-15 21:00:00;63;40;97;50;4;0;0
2020-10-15 21:15:00;63;31;101;54;3;0;1
2020-10-15 21:30:00;54;24;70;23;2;1;2
2020-10-15 21:45:00;66;52;62;28;5;1;1
2020-10-15 22:00:00;56;51;56;27;5;1;4
2020-10-15 22:15:00;53;52;74;28;3;0;0
2020-10-15 22:30:00;52;34;44;20;3;0;0
2020-10-15 22:45:00;32;28;54;9;3;0;1
2020-10-15 23:00:00;31;17;34;17;3;1;2
2020-10-15 23:15:00;24;18;33;8;2;1;0
2020-10-15 23:30:00;21;13;26;6;4;0;4
2020-10-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
