DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-08-07 00:00:00;8;9;4;7;6;9;16;12
2019-08-07 00:15:00;6;10;3;9;6;11;18;12
2019-08-07 00:30:00;12;20;11;3;2;4;10;4
2019-08-07 00:45:00;11;10;4;3;4;7;19;10
2019-08-07 01:00:00;1;0;1;4;4;8;10;10
2019-08-07 01:15:00;6;7;4;5;5;6;10;4
2019-08-07 01:30:00;5;9;6;3;3;6;3;6
2019-08-07 01:45:00;6;7;6;7;6;9;3;5
2019-08-07 02:00:00;4;6;4;2;2;4;4;2
2019-08-07 02:15:00;3;6;6;0;1;1;12;5
2019-08-07 02:30:00;4;6;2;4;4;6;6;1
2019-08-07 02:45:00;2;6;2;2;2;3;7;6
2019-08-07 03:00:00;5;5;3;1;2;5;9;4
2019-08-07 03:15:00;7;4;1;4;6;8;5;4
2019-08-07 03:30:00;3;5;5;1;2;4;5;2
2019-08-07 03:45:00;8;6;2;1;0;3;6;1
2019-08-07 04:00:00;5;9;8;3;3;5;7;5
2019-08-07 04:15:00;20;18;6;6;5;8;15;5
2019-08-07 04:30:00;13;8;7;5;4;11;8;5
2019-08-07 04:45:00;22;14;18;10;10;16;16;8
2019-08-07 05:00:00;17;14;16;6;1;7;22;13
2019-08-07 05:15:00;25;22;25;15;13;24;34;13
2019-08-07 05:30:00;37;35;32;33;20;47;37;21
2019-08-07 05:45:00;51;46;49;39;34;74;60;27
2019-08-07 06:00:00;49;40;42;33;25;60;48;36
2019-08-07 06:15:00;48;47;54;57;62;114;77;57
2019-08-07 06:30:00;64;71;63;75;77;155;76;61
2019-08-07 06:45:00;75;76;80;96;101;190;89;88
2019-08-07 07:00:00;54;79;83;73;69;156;86;99
2019-08-07 07:15:00;77;82;71;90;95;171;81;92
2019-08-07 07:30:00;54;77;63;103;111;196;87;95
2019-08-07 07:45:00;71;92;45;133;125;206;91;93
2019-08-07 08:00:00;79;89;57;92;104;176;74;78
2019-08-07 08:15:00;74;88;45;94;97;149;72;65
2019-08-07 08:30:00;75;93;42;81;93;155;79;75
