DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-02-25 00:00:00;0;1;0;3;2;0;0;1;2;1;0;2;0;0;0;0;0;0;0;0
2020-02-25 00:15:00;1;5;0;15;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 00:30:00;0;2;0;3;2;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0
2020-02-25 00:45:00;1;6;0;8;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-02-25 01:00:00;0;9;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 01:15:00;0;5;0;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-25 01:30:00;0;1;0;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 01:45:00;0;11;0;4;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 02:00:00;0;4;0;4;2;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-02-25 02:15:00;0;2;1;4;5;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-02-25 02:30:00;0;2;0;5;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-02-25 02:45:00;2;6;0;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 03:00:00;0;5;0;3;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0
2020-02-25 03:15:00;0;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 03:30:00;0;9;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 03:45:00;0;2;0;7;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 04:00:00;0;6;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 04:15:00;0;8;2;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 04:30:00;0;8;0;6;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 04:45:00;1;16;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 05:00:00;0;30;3;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-25 05:15:00;1;38;3;19;9;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-02-25 05:30:00;5;54;8;21;7;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-25 05:45:00;23;73;15;33;12;2;0;0;0;2;1;0;2;1;0;0;0;0;0;0
2020-02-25 06:00:00;9;51;12;39;8;2;0;0;0;3;1;0;3;1;0;0;0;0;0;0
2020-02-25 06:15:00;9;67;12;49;22;3;1;0;0;4;0;0;4;0;0;0;0;0;0;0
2020-02-25 06:30:00;23;89;31;49;19;1;2;1;4;3;0;4;3;0;0;0;0;0;0;0
2020-02-25 06:45:00;49;92;48;49;24;1;6;1;2;4;3;3;4;3;0;0;0;0;0;0
2020-02-25 07:00:00;25;90;41;38;21;1;5;2;1;3;1;1;3;1;0;0;0;0;0;0
2020-02-25 07:15:00;32;88;44;39;34;6;5;8;2;4;2;1;5;1;0;4;0;6;0;0
2020-02-25 07:30:00;33;91;49;34;21;5;4;0;0;4;2;0;4;2;0;0;0;0;0;0
2020-02-25 07:45:00;32;93;41;38;23;2;4;8;4;15;5;4;14;5;0;1;0;0;0;0
