DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-12-07 00:00:00;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 00:15:00;0;7;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 00:30:00;0;2;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 00:45:00;0;8;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 01:00:00;0;2;0;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-12-07 01:15:00;0;1;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 01:30:00;0;4;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 01:45:00;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 02:00:00;1;3;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 02:15:00;0;5;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 02:30:00;1;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 02:45:00;0;5;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 03:00:00;0;4;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 03:15:00;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 03:30:00;0;2;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 03:45:00;0;12;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 04:00:00;0;4;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 04:15:00;0;9;1;9;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 04:30:00;0;10;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 04:45:00;1;18;1;12;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 05:00:00;3;25;2;12;6;0;0;4;0;1;1;0;1;1;0;0;0;0;0;0
2020-12-07 05:15:00;1;43;5;29;12;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-12-07 05:30:00;8;53;9;25;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 05:45:00;19;59;13;27;13;2;1;1;0;1;1;0;1;1;0;0;0;0;0;0
2020-12-07 06:00:00;10;51;8;34;10;1;1;0;0;3;1;0;3;1;0;0;0;0;0;0
2020-12-07 06:15:00;11;90;19;44;16;1;1;0;0;4;1;0;4;1;0;0;0;0;0;0
2020-12-07 06:30:00;15;78;47;48;21;1;3;0;1;4;0;0;4;0;1;1;4;1;0;0
2020-12-07 06:45:00;37;105;40;54;31;0;8;4;3;5;4;1;4;4;0;1;0;1;0;0
2020-12-07 07:00:00;24;93;35;41;24;1;2;2;1;2;1;0;2;1;0;1;0;1;0;0
2020-12-07 07:15:00;22;109;58;47;22;7;0;3;3;6;1;2;5;1;0;1;0;4;0;0
2020-12-07 07:30:00;25;104;52;39;23;3;1;1;3;6;2;3;6;2;0;1;0;2;0;0
2020-12-07 07:45:00;24;114;39;49;28;9;3;4;3;8;2;2;9;1;0;1;0;0;0;0
2020-12-07 08:00:00;25;96;35;43;28;5;4;1;1;4;1;1;3;2;0;1;0;0;0;0
2020-12-07 08:15:00;19;80;32;35;31;6;4;2;2;7;1;2;8;1;0;1;0;0;0;0
2020-12-07 08:30:00;16;78;30;44;31;9;6;1;1;6;3;1;6;3;0;1;0;1;0;0
2020-12-07 08:45:00;14;83;19;35;43;9;6;6;4;5;6;2;5;6;0;0;0;0;0;0
2020-12-07 09:00:00;13;84;26;43;45;4;2;6;0;5;6;0;6;6;0;2;0;1;0;0
2020-12-07 09:15:00;28;95;20;49;51;5;7;8;2;7;6;1;7;7;0;0;0;0;0;0
2020-12-07 09:30:00;18;100;21;33;51;5;6;7;3;4;1;4;4;1;0;0;0;3;0;0
2020-12-07 09:45:00;31;95;25;55;55;10;5;9;6;6;7;5;6;7;0;1;0;0;0;0
2020-12-07 10:00:00;25;104;36;49;48;7;2;6;0;12;8;0;12;8;0;2;0;4;0;0
2020-12-07 10:15:00;26;100;24;54;47;9;7;9;6;15;11;6;15;12;0;1;0;1;0;1
2020-12-07 10:30:00;21;88;24;47;54;6;9;8;2;16;10;1;15;9;0;0;0;11;0;0
2020-12-07 10:45:00;28;87;23;56;50;11;3;4;2;17;6;2;18;6;0;1;1;4;0;0
