DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-03-24 00:00:00;5;2;1;0;0;0;0;1;2;0;0;3;3;1;0;1;0
2020-03-24 00:15:00;2;7;2;1;0;0;0;6;7;0;1;2;24;0;0;1;0
2020-03-24 00:30:00;4;6;1;0;0;0;0;2;2;0;0;2;4;1;0;0;0
2020-03-24 00:45:00;2;3;1;0;0;0;0;6;5;2;0;2;6;2;0;1;0
2020-03-24 01:00:00;5;7;1;0;0;0;0;3;0;1;0;1;0;1;0;0;0
2020-03-24 01:15:00;3;2;0;1;0;0;0;4;4;0;0;2;3;2;0;2;0
2020-03-24 01:30:00;6;2;0;1;0;0;0;1;1;0;0;4;3;2;0;1;0
2020-03-24 01:45:00;6;7;1;1;1;2;0;2;0;0;1;1;2;1;1;1;0
2020-03-24 02:00:00;7;6;1;0;0;0;0;1;1;1;0;1;3;0;0;0;0
2020-03-24 02:15:00;6;6;1;0;0;0;0;3;1;3;0;1;1;1;0;1;0
2020-03-24 02:30:00;5;5;1;0;0;0;0;4;1;3;0;3;2;1;0;0;0
2020-03-24 02:45:00;5;2;1;0;0;0;0;7;0;4;0;3;2;0;0;1;0
2020-03-24 03:00:00;2;3;0;0;0;0;0;4;3;0;0;4;5;1;0;1;0
2020-03-24 03:15:00;6;3;0;1;2;1;0;6;2;1;0;3;3;0;2;2;0
2020-03-24 03:30:00;3;3;2;0;0;1;0;2;2;2;0;5;2;1;0;0;0
2020-03-24 03:45:00;3;4;1;0;0;0;0;1;2;0;0;3;6;0;0;0;0
2020-03-24 04:00:00;9;4;1;0;0;0;0;2;2;1;2;3;4;2;0;0;0
2020-03-24 04:15:00;9;5;1;0;0;0;0;12;6;3;0;1;3;0;0;1;0
2020-03-24 04:30:00;11;8;4;0;0;0;0;8;3;4;2;2;0;0;1;1;0
2020-03-24 04:45:00;19;12;5;0;0;0;0;3;7;4;3;4;4;0;3;0;0
2020-03-24 05:00:00;10;17;9;0;0;0;0;7;5;3;2;1;1;3;5;2;0
2020-03-24 05:15:00;20;24;15;0;0;0;0;8;14;8;4;16;15;3;10;0;0
2020-03-24 05:30:00;48;34;44;1;0;0;1;14;23;16;8;22;19;6;7;0;0
2020-03-24 05:45:00;60;42;36;0;0;2;0;14;21;19;13;29;17;4;6;2;0
2020-03-24 06:00:00;41;32;34;2;0;1;0;26;21;11;9;24;17;5;6;4;0
2020-03-24 06:15:00;57;53;49;1;1;1;0;41;35;12;10;36;28;11;12;1;0
2020-03-24 06:30:00;89;67;69;4;0;0;3;33;27;13;13;37;44;26;12;10;0
2020-03-24 06:45:00;94;61;55;4;0;0;0;28;49;21;11;46;39;24;10;8;0
2020-03-24 07:00:00;57;55;54;11;0;0;1;36;30;19;15;48;53;29;7;14;0
2020-03-24 07:15:00;58;72;59;9;0;0;1;44;39;17;23;46;58;33;4;17;0
2020-03-24 07:30:00;50;70;70;12;0;0;0;48;42;23;11;55;52;25;18;15;0
2020-03-24 07:45:00;68;57;76;5;0;1;4;57;65;21;20;50;42;34;11;11;0
2020-03-24 08:00:00;53;53;42;6;0;0;1;32;30;20;9;42;41;33;15;12;0
2020-03-24 08:15:00;45;54;52;2;0;1;0;28;33;21;16;41;35;18;5;6;0
2020-03-24 08:30:00;40;47;31;4;0;1;0;32;46;25;10;33;27;19;19;5;0
2020-03-24 08:45:00;44;56;45;1;1;0;0;38;37;25;17;33;23;19;17;4;0
2020-03-24 09:00:00;36;53;39;4;0;0;0;38;41;19;7;33;24;21;1;5;0
2020-03-24 09:15:00;30;42;29;1;0;1;2;49;50;21;7;39;34;19;7;1;0
2020-03-24 09:30:00;43;58;30;3;2;0;2;85;38;27;10;37;28;19;13;5;0
2020-03-24 09:45:00;35;61;47;5;2;2;2;56;46;19;14;40;33;15;8;6;0
2020-03-24 10:00:00;37;61;34;3;2;0;0;34;39;17;13;27;24;20;27;5;0
2020-03-24 10:15:00;35;65;44;0;0;4;3;43;49;19;12;28;27;14;12;4;0
2020-03-24 10:30:00;41;47;39;5;1;2;2;32;41;25;12;43;32;25;11;5;0
2020-03-24 10:45:00;49;55;53;2;1;1;3;47;54;25;14;37;35;29;15;5;0
2020-03-24 11:00:00;36;67;48;1;1;1;1;48;72;24;17;41;31;21;10;1;0
2020-03-24 11:15:00;50;46;35;1;0;1;1;63;41;24;19;42;21;12;20;4;0
2020-03-24 11:30:00;50;61;37;3;0;3;3;46;51;19;8;31;27;20;11;5;0
2020-03-24 11:45:00;38;50;32;1;0;2;2;47;49;21;11;41;24;26;18;4;0
2020-03-24 12:00:00;40;67;47;2;1;0;4;45;57;23;15;54;33;25;1;4;0
2020-03-24 12:15:00;42;47;49;2;1;5;1;110;69;18;20;33;27;18;26;4;0
2020-03-24 12:30:00;50;48;34;3;0;2;1;63;57;27;17;26;23;18;18;3;0
2020-03-24 12:45:00;50;67;42;0;0;2;3;77;57;20;15;24;25;14;16;4;0
2020-03-24 13:00:00;54;47;40;0;0;1;0;40;52;19;10;40;30;15;13;2;0
2020-03-24 13:15:00;50;51;44;2;1;1;2;52;56;24;31;29;22;24;7;4;0
2020-03-24 13:30:00;53;77;56;3;2;1;2;47;62;28;15;28;18;15;14;5;0
2020-03-24 13:45:00;52;60;52;2;1;1;4;57;62;22;19;53;36;25;24;6;0
2020-03-24 14:00:00;41;58;39;7;0;1;4;84;61;18;20;47;33;21;10;11;0
2020-03-24 14:15:00;62;60;55;5;1;2;3;81;57;31;16;42;32;23;23;6;0
2020-03-24 14:30:00;49;69;55;2;1;1;1;70;73;33;25;41;33;33;47;4;0
2020-03-24 14:45:00;56;62;57;4;0;3;2;44;62;26;24;29;26;21;23;6;0
2020-03-24 15:00:00;40;58;49;5;0;3;5;58;61;22;19;39;26;20;9;6;0
2020-03-24 15:15:00;38;65;45;5;0;2;1;60;63;25;18;49;26;19;13;7;0
2020-03-24 15:30:00;67;50;61;2;1;1;0;62;72;17;14;30;24;17;42;3;0
2020-03-24 15:45:00;47;60;46;3;1;6;5;129;72;31;20;28;37;26;11;4;0
2020-03-24 16:00:00;57;72;63;5;0;1;1;72;82;30;16;44;36;24;15;8;0
2020-03-24 16:15:00;46;57;46;4;1;8;3;65;92;29;17;45;37;28;11;6;0
2020-03-24 16:30:00;50;64;48;5;1;4;5;72;84;17;20;42;55;30;10;6;0
2020-03-24 16:45:00;62;57;57;1;0;4;7;65;86;25;22;35;47;24;14;2;0
2020-03-24 17:00:00;61;61;52;1;0;9;6;69;77;26;14;39;39;32;11;5;0
2020-03-24 17:15:00;49;57;36;2;4;8;3;63;72;19;15;38;32;20;15;2;0
2020-03-24 17:30:00;44;56;43;4;0;2;7;71;67;16;20;38;31;18;7;3;0
2020-03-24 17:45:00;40;45;43;4;1;2;6;64;52;25;18;23;30;19;19;6;0
2020-03-24 18:00:00;30;44;34;2;0;3;1;48;64;18;11;33;36;22;13;5;0
2020-03-24 18:15:00;33;54;33;1;0;5;1;34;49;15;10;25;26;16;7;0;0
2020-03-24 18:30:00;17;54;30;4;1;4;0;41;41;14;8;37;26;18;5;4;0
2020-03-24 18:45:00;19;38;22;1;1;1;1;35;41;13;8;18;21;14;33;3;0
2020-03-24 19:00:00;23;45;33;2;0;1;1;32;30;10;3;18;16;16;10;3;0
2020-03-24 19:15:00;21;36;17;1;0;0;0;23;32;15;9;23;20;6;1;1;0
2020-03-24 19:30:00;23;30;17;0;0;0;1;25;40;6;3;12;39;8;3;1;0
2020-03-24 19:45:00;13;33;11;0;0;0;1;18;27;11;4;20;18;9;2;1;0
2020-03-24 20:00:00;20;30;9;1;0;0;0;28;32;12;2;15;18;5;11;1;0
2020-03-24 20:15:00;11;22;9;0;0;0;0;21;21;2;4;15;14;5;1;1;0
2020-03-24 20:30:00;9;22;11;0;0;1;0;18;13;7;4;11;16;5;4;2;0
2020-03-24 20:45:00;6;18;8;0;0;0;1;12;22;7;0;4;7;5;5;0;0
2020-03-24 21:00:00;10;24;16;0;0;0;0;11;18;2;0;5;12;3;2;0;0
2020-03-24 21:15:00;8;20;11;1;0;1;0;15;10;7;2;9;10;2;2;1;0
2020-03-24 21:30:00;6;16;11;0;0;0;0;9;14;4;2;15;7;3;3;0;0
2020-03-24 21:45:00;6;11;6;0;0;0;1;14;12;3;1;5;6;3;1;0;0
2020-03-24 22:00:00;3;10;4;1;0;0;0;15;9;4;0;3;6;3;0;1;0
2020-03-24 22:15:00;7;14;11;0;0;0;0;17;17;4;2;10;12;6;11;3;0
2020-03-24 22:30:00;7;9;5;0;0;1;0;6;11;3;0;6;6;3;0;0;0
2020-03-24 22:45:00;6;7;7;1;0;0;0;5;12;4;1;11;13;6;0;1;0
2020-03-24 23:00:00;4;12;3;0;0;0;0;9;6;5;2;14;8;2;0;0;0
2020-03-24 23:15:00;2;8;6;1;0;0;2;1;6;5;0;1;4;2;1;0;0
2020-03-24 23:30:00;3;10;3;1;0;0;0;3;12;1;0;5;6;0;0;1;0
