DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-12-02 00:00:00;5;3;0;4;0;4;1;0;0;0;0
2019-12-02 00:15:00;5;11;3;4;0;7;1;0;0;0;0
2019-12-02 00:30:00;5;6;0;2;0;6;4;0;0;0;0
2019-12-02 00:45:00;4;2;2;1;0;5;1;0;0;0;0
2019-12-02 01:00:00;7;2;0;4;0;1;0;0;0;0;0
2019-12-02 01:15:00;2;1;0;1;0;4;2;0;0;0;0
2019-12-02 01:30:00;5;1;0;1;0;3;1;0;0;0;0
2019-12-02 01:45:00;7;1;0;1;0;3;2;0;0;0;0
2019-12-02 02:00:00;8;5;0;0;0;3;0;0;0;0;0
2019-12-02 02:15:00;6;2;0;1;0;3;0;0;0;0;0
2019-12-02 02:30:00;6;2;1;1;0;4;0;0;0;0;0
2019-12-02 02:45:00;5;1;1;0;0;2;1;0;0;0;0
2019-12-02 03:00:00;4;3;0;0;0;6;2;0;0;0;0
2019-12-02 03:15:00;2;0;0;0;0;1;1;0;0;0;0
2019-12-02 03:30:00;3;3;1;0;0;3;0;0;0;0;0
2019-12-02 03:45:00;8;1;0;2;0;3;0;0;0;0;0
2019-12-02 04:00:00;9;5;1;0;0;2;2;0;0;0;0
2019-12-02 04:15:00;9;4;0;1;0;8;1;0;0;0;0
2019-12-02 04:30:00;15;8;4;1;0;19;5;0;0;0;0
2019-12-02 04:45:00;28;8;3;8;0;38;6;0;0;0;0
2019-12-02 05:00:00;25;18;1;3;0;63;8;0;0;0;0
2019-12-02 05:15:00;42;46;3;23;0;141;11;0;8;0;0
2019-12-02 05:30:00;49;45;3;23;0;156;15;0;0;0;0
2019-12-02 05:45:00;52;60;14;20;0;131;11;0;0;0;0
2019-12-02 06:00:00;78;71;10;13;0;127;10;5;0;0;0
2019-12-02 06:15:00;63;67;16;26;0;160;10;0;0;0;0
2019-12-02 06:30:00;67;71;11;29;0;156;21;0;0;4;0
2019-12-02 06:45:00;62;67;18;27;0;134;14;0;0;0;0
2019-12-02 07:00:00;70;63;12;44;0;149;18;0;5;0;0
2019-12-02 07:15:00;81;80;18;46;0;122;26;0;0;0;0
2019-12-02 07:30:00;85;81;16;73;0;106;26;0;0;0;0
2019-12-02 07:45:00;89;85;20;65;0;127;26;0;0;0;0
2019-12-02 08:00:00;71;71;23;46;0;145;29;0;0;0;0
2019-12-02 08:15:00;78;72;29;42;0;132;32;0;1;0;0
2019-12-02 08:30:00;86;70;23;40;0;143;23;1;0;0;0
2019-12-02 08:45:00;83;77;22;51;0;135;27;5;0;0;0
2019-12-02 09:00:00;91;76;25;45;0;107;23;0;0;0;1
2019-12-02 09:15:00;87;79;28;30;0;124;19;0;0;0;0
2019-12-02 09:30:00;82;87;19;51;0;129;26;0;0;0;0
2019-12-02 09:45:00;98;91;33;49;0;123;22;0;0;0;0
2019-12-02 10:00:00;99;93;37;36;0;97;26;0;0;0;0
2019-12-02 10:15:00;88;78;31;49;0;95;21;0;0;0;0
2019-12-02 10:30:00;93;100;32;36;0;102;36;0;0;0;0
2019-12-02 10:45:00;94;99;32;52;0;115;18;1;0;2;0
2019-12-02 11:00:00;101;99;28;40;0;112;33;2;0;1;0
2019-12-02 11:15:00;110;104;35;39;0;121;14;0;0;0;0
2019-12-02 11:30:00;109;106;34;44;0;100;22;0;0;0;0
2019-12-02 11:45:00;112;103;45;50;0;91;19;3;3;0;1
2019-12-02 12:00:00;102;99;44;44;0;96;32;0;0;0;0
2019-12-02 12:15:00;110;102;40;48;0;101;33;0;0;1;0
2019-12-02 12:30:00;120;107;40;43;0;106;29;0;0;0;0
2019-12-02 12:45:00;115;111;46;39;0;100;30;0;0;0;0
2019-12-02 13:00:00;108;95;36;57;0;131;27;0;0;0;0
2019-12-02 13:15:00;113;131;36;35;0;135;29;0;0;0;0
2019-12-02 13:30:00;128;123;34;53;0;137;30;0;11;0;6
2019-12-02 13:45:00;128;118;30;53;0;137;41;0;0;0;0
2019-12-02 14:00:00;144;144;38;41;0;112;21;0;0;0;0
2019-12-02 14:15:00;192;197;46;46;0;103;21;4;0;0;0
2019-12-02 14:30:00;166;188;32;41;0;102;23;0;1;0;0
2019-12-02 14:45:00;168;197;45;54;0;99;28;0;0;0;3
2019-12-02 15:00:00;181;176;37;51;0;96;25;0;5;0;0
2019-12-02 15:15:00;168;179;41;45;0;100;32;0;6;8;0
2019-12-02 15:30:00;165;175;43;43;0;100;25;0;9;1;0
2019-12-02 15:45:00;166;160;53;44;0;122;30;3;0;0;0
2019-12-02 16:00:00;181;181;42;45;0;125;32;1;0;0;0
2019-12-02 16:15:00;181;186;54;54;0;115;37;2;0;0;0
2019-12-02 16:30:00;190;187;46;51;0;127;29;0;0;0;0
2019-12-02 16:45:00;169;190;66;51;0;113;27;0;0;0;0
2019-12-02 17:00:00;172;181;45;43;0;130;27;8;0;0;0
2019-12-02 17:15:00;167;180;55;46;0;128;31;2;0;0;0
2019-12-02 17:30:00;168;191;48;44;0;120;35;0;0;0;0
2019-12-02 17:45:00;157;171;41;50;0;103;30;0;0;0;0
2019-12-02 18:00:00;152;154;51;49;0;105;21;0;4;0;0
2019-12-02 18:15:00;113;113;40;51;0;86;33;0;0;4;0
2019-12-02 18:30:00;125;104;54;41;0;112;13;0;0;0;0
2019-12-02 18:45:00;110;109;40;41;0;78;19;0;0;0;0
2019-12-02 19:00:00;91;100;22;30;0;62;21;0;5;0;0
2019-12-02 19:15:00;96;90;38;33;0;62;28;0;0;0;0
2019-12-02 19:30:00;80;77;27;36;0;68;14;0;1;3;0
2019-12-02 19:45:00;75;60;27;25;0;48;14;0;0;0;1
2019-12-02 20:00:00;72;78;15;16;0;37;7;2;2;0;0
2019-12-02 20:15:00;55;52;13;22;0;53;15;0;0;0;0
2019-12-02 20:30:00;50;35;13;18;0;46;11;0;0;0;0
2019-12-02 20:45:00;37;28;5;10;0;45;11;0;0;0;0
2019-12-02 21:00:00;42;42;19;17;0;90;11;0;0;0;0
2019-12-02 21:15:00;45;30;8;12;0;108;17;0;2;0;0
2019-12-02 21:30:00;59;54;16;14;0;66;12;0;0;0;0
2019-12-02 21:45:00;103;103;15;16;0;33;8;0;0;0;0
2019-12-02 22:00:00;150;169;21;7;0;33;3;0;0;0;0
2019-12-02 22:15:00;79;89;22;10;0;24;6;0;0;0;0
2019-12-02 22:30:00;40;25;12;9;0;20;6;0;0;0;0
2019-12-02 22:45:00;28;14;7;6;0;17;2;0;0;0;0
2019-12-02 23:00:00;19;16;7;8;0;14;3;0;0;0;0
2019-12-02 23:15:00;14;9;5;3;0;13;3;0;0;0;0
2019-12-02 23:30:00;9;14;6;1;0;3;0;0;0;0;0
2019-12-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
