DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-07-23 00:00:00;6;8;4;0;9;9;3;4;0;0;0;0;0;0
2020-07-23 00:15:00;14;9;5;3;10;7;2;5;0;0;0;0;0;0
2020-07-23 00:30:00;9;10;1;0;11;10;1;3;0;0;0;0;0;0
2020-07-23 00:45:00;9;5;1;2;6;10;0;2;0;0;0;0;0;0
2020-07-23 01:00:00;9;4;5;1;5;9;4;1;0;0;0;0;0;0
2020-07-23 01:15:00;10;6;3;1;4;7;3;1;0;0;0;0;0;0
2020-07-23 01:30:00;11;4;2;0;4;4;4;3;0;0;0;0;0;0
2020-07-23 01:45:00;5;2;0;0;5;6;1;1;0;0;0;0;0;0
2020-07-23 02:00:00;5;7;2;0;6;6;2;3;0;0;0;0;0;0
2020-07-23 02:15:00;3;5;2;2;4;5;4;3;0;0;0;0;0;0
2020-07-23 02:30:00;5;5;1;1;6;10;2;0;0;0;0;0;0;0
2020-07-23 02:45:00;4;3;2;0;4;4;2;3;0;0;0;0;0;0
2020-07-23 03:00:00;8;2;3;1;1;2;3;4;0;0;0;0;0;0
2020-07-23 03:15:00;3;2;3;0;2;1;1;0;0;0;0;0;0;0
2020-07-23 03:30:00;5;1;0;0;1;6;3;1;0;0;0;0;0;0
2020-07-23 03:45:00;10;3;4;0;2;4;3;3;0;0;0;0;0;0
2020-07-23 04:00:00;7;0;0;0;8;7;1;2;0;0;0;0;0;0
2020-07-23 04:15:00;7;5;4;0;6;5;7;4;0;0;0;0;0;0
2020-07-23 04:30:00;3;3;8;2;8;10;4;4;0;0;0;0;0;0
2020-07-23 04:45:00;9;6;15;2;11;13;5;8;0;0;0;0;0;0
2020-07-23 05:00:00;27;5;31;1;13;18;8;10;0;0;0;0;0;0
2020-07-23 05:15:00;40;22;95;4;26;41;11;15;0;0;0;0;0;0
2020-07-23 05:30:00;65;45;65;8;30;41;22;23;0;0;0;0;0;0
2020-07-23 05:45:00;51;58;52;23;34;60;62;39;0;0;0;0;0;0
2020-07-23 06:00:00;56;49;29;6;32;53;75;70;0;0;0;0;0;0
2020-07-23 06:15:00;65;49;27;9;45;71;40;25;0;0;0;0;0;0
2020-07-23 06:30:00;77;73;67;19;60;73;29;21;0;0;0;0;0;0
2020-07-23 06:45:00;88;89;50;18;68;113;32;26;0;0;0;0;0;0
2020-07-23 07:00:00;72;71;54;17;52;83;28;23;0;0;0;0;0;1
2020-07-23 07:15:00;101;104;63;28;82;101;31;17;0;0;0;0;0;0
2020-07-23 07:30:00;92;105;61;22;70;94;35;35;0;0;0;1;0;0
2020-07-23 07:45:00;99;114;81;34;85;111;43;26;0;0;1;0;0;2
2020-07-23 08:00:00;89;87;63;28;88;100;46;37;0;0;18;0;2;4
2020-07-23 08:15:00;96;104;51;37;86;114;48;41;0;0;0;0;0;0
2020-07-23 08:30:00;94;91;43;20;57;96;39;38;0;0;0;0;0;0
2020-07-23 08:45:00;100;104;40;16;65;88;27;18;0;0;0;0;0;0
2020-07-23 09:00:00;95;95;29;25;69;77;36;26;0;0;0;0;0;0
2020-07-23 09:15:00;83;84;34;19;71;91;40;22;1;0;0;0;0;0
2020-07-23 09:30:00;96;96;31;25;67;104;36;29;0;0;3;0;2;0
2020-07-23 09:45:00;86;96;41;16;72;106;46;39;1;0;0;0;7;7
2020-07-23 10:00:00;80;92;40;20;62;80;36;25;0;0;0;0;2;0
2020-07-23 10:15:00;92;94;45;28;77;122;58;35;2;0;0;0;0;0
2020-07-23 10:30:00;75;89;34;14;76;114;50;32;0;0;12;0;2;1
2020-07-23 10:45:00;88;101;54;23;68;131;43;38;0;11;0;2;0;0
2020-07-23 11:00:00;100;98;43;18;86;120;41;33;0;0;3;0;8;0
2020-07-23 11:15:00;88;96;34;24;77;122;55;40;0;0;0;0;0;0
2020-07-23 11:30:00;89;97;48;30;62;98;40;39;0;0;0;0;0;0
2020-07-23 11:45:00;88;82;51;28;80;117;39;34;0;0;4;0;0;2
2020-07-23 12:00:00;78;84;51;37;85;125;64;29;0;0;0;0;0;1
2020-07-23 12:15:00;80;92;50;28;85;114;48;31;1;0;3;0;0;0
