DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-09-05 00:00:00;0;19;10;0;0;0;0;0
2019-09-05 00:15:00;0;25;11;0;0;0;0;0
2019-09-05 00:30:00;0;13;8;0;0;0;0;0
2019-09-05 00:45:00;0;18;9;0;0;0;0;0
2019-09-05 01:00:00;0;18;3;0;0;0;0;0
2019-09-05 01:15:00;0;15;10;0;0;0;0;0
2019-09-05 01:30:00;0;7;5;0;0;0;0;0
2019-09-05 01:45:00;0;14;3;0;0;0;0;0
2019-09-05 02:00:00;0;22;7;0;0;0;0;0
2019-09-05 02:15:00;0;6;3;0;0;0;0;0
2019-09-05 02:30:00;0;17;8;0;0;0;0;0
2019-09-05 02:45:00;0;19;7;0;0;0;0;0
2019-09-05 03:00:00;0;9;5;0;0;0;0;0
2019-09-05 03:15:00;0;11;5;0;0;0;0;0
2019-09-05 03:30:00;0;11;3;0;0;0;0;0
2019-09-05 03:45:00;0;11;6;0;0;0;0;0
2019-09-05 04:00:00;0;20;7;0;0;0;0;0
2019-09-05 04:15:00;0;22;6;0;0;0;0;0
2019-09-05 04:30:00;0;24;9;0;0;0;0;0
2019-09-05 04:45:00;0;39;17;0;0;0;0;0
2019-09-05 05:00:00;0;50;47;0;0;0;0;0
2019-09-05 05:15:00;0;79;90;0;0;0;0;0
2019-09-05 05:30:00;0;117;86;0;0;0;0;0
2019-09-05 05:45:00;0;188;69;0;0;0;0;0
2019-09-05 06:00:00;0;173;55;0;0;0;0;0
2019-09-05 06:15:00;0;172;58;0;0;0;0;0
2019-09-05 06:30:00;0;194;78;0;2;6;5;0
2019-09-05 06:45:00;0;186;79;0;0;15;24;2
2019-09-05 07:00:00;0;166;87;0;0;3;5;0
2019-09-05 07:15:00;0;188;85;0;0;8;9;0
2019-09-05 07:30:00;0;215;81;0;9;5;43;8
2019-09-05 07:45:00;0;243;95;0;4;14;18;3
2019-09-05 08:00:00;0;173;90;0;2;4;21;31
2019-09-05 08:15:00;0;224;74;0;1;21;24;11
2019-09-05 08:30:00;0;179;77;0;0;10;5;6
2019-09-05 08:45:00;0;160;75;0;0;29;1;7
2019-09-05 09:00:00;0;160;68;0;3;10;23;4
2019-09-05 09:15:00;0;172;68;0;0;10;2;4
2019-09-05 09:30:00;0;168;74;0;11;1;2;7
2019-09-05 09:45:00;0;183;79;0;9;2;3;17
2019-09-05 10:00:00;0;172;52;0;3;0;28;3
2019-09-05 10:15:00;0;216;69;0;3;10;0;0
2019-09-05 10:30:00;0;195;62;0;11;2;2;26
2019-09-05 10:45:00;0;205;80;0;3;4;10;8
2019-09-05 11:00:00;0;208;64;0;5;12;5;27
2019-09-05 11:15:00;0;221;66;0;6;16;17;12
2019-09-05 11:30:00;0;215;85;0;6;11;0;20
2019-09-05 11:45:00;0;193;79;0;8;5;1;6
2019-09-05 12:00:00;0;220;79;0;8;0;11;6
2019-09-05 12:15:00;0;211;78;0;1;1;9;4
2019-09-05 12:30:00;0;207;61;0;8;1;34;8
2019-09-05 12:45:00;0;218;82;0;3;6;5;2
2019-09-05 13:00:00;0;228;94;0;8;0;4;28
2019-09-05 13:15:00;0;258;113;0;1;0;7;18
2019-09-05 13:30:00;0;250;102;0;0;3;6;14
2019-09-05 13:45:00;0;236;103;0;2;0;0;3
2019-09-05 14:00:00;0;273;95;0;8;2;15;0
2019-09-05 14:15:00;0;318;124;0;12;6;13;8
2019-09-05 14:30:00;0;289;85;0;5;7;8;2
2019-09-05 14:45:00;0;297;103;0;7;3;5;8
2019-09-05 15:00:00;0;245;65;0;19;2;18;28
2019-09-05 15:15:00;0;282;80;0;7;7;32;2
2019-09-05 15:30:00;0;284;88;0;19;9;25;0
2019-09-05 15:45:00;0;326;87;0;7;2;13;14
2019-09-05 16:00:00;1;280;80;0;15;6;11;33
2019-09-05 16:15:00;1;311;84;0;7;15;9;8
2019-09-05 16:30:00;1;285;97;0;4;25;8;4
2019-09-05 16:45:00;0;293;103;0;25;15;17;12
2019-09-05 17:00:00;0;295;89;0;6;5;48;10
2019-09-05 17:15:00;0;315;94;0;16;9;8;19
2019-09-05 17:30:00;0;287;102;0;46;11;37;44
2019-09-05 17:45:00;0;302;93;0;0;18;7;10
2019-09-05 18:00:00;0;305;88;0;6;18;0;15
2019-09-05 18:15:00;0;304;86;0;9;11;1;26
2019-09-05 18:30:00;0;248;63;0;5;7;49;11
2019-09-05 18:45:00;0;225;70;0;18;12;1;11
2019-09-05 19:00:00;0;198;72;0;3;1;63;0
2019-09-05 19:15:00;0;189;62;0;7;6;7;2
2019-09-05 19:30:00;0;191;50;0;17;1;15;0
2019-09-05 19:45:00;0;198;42;0;2;7;5;0
2019-09-05 20:00:00;0;198;57;0;0;1;0;0
2019-09-05 20:15:00;0;159;57;0;19;0;0;15
2019-09-05 20:30:00;0;114;43;0;0;0;0;0
2019-09-05 20:45:00;0;112;43;0;0;0;0;0
2019-09-05 21:00:00;0;113;41;0;0;1;0;0
2019-09-05 21:15:00;0;106;45;0;0;0;0;5
2019-09-05 21:30:00;0;93;43;0;0;0;0;0
2019-09-05 21:45:00;0;160;45;0;0;0;0;0
2019-09-05 22:00:00;0;199;38;0;0;0;0;0
2019-09-05 22:15:00;0;150;50;0;0;0;0;0
2019-09-05 22:30:00;0;81;25;0;0;0;0;0
2019-09-05 22:45:00;0;52;22;0;0;0;0;0
2019-09-05 23:00:00;0;52;16;0;0;0;0;0
2019-09-05 23:15:00;0;50;9;0;0;0;0;0
2019-09-05 23:30:00;0;20;15;0;0;0;0;0
2019-09-05 23:45:00;0;21;17;0;0;0;0;0
