DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-06-01 00:00:00;18;27;20;2;5;27;1;2;5;5;3;3;0;0;0;0
2020-06-01 00:15:00;16;23;18;0;8;23;2;8;5;5;8;7;0;0;0;0
2020-06-01 00:30:00;16;11;12;1;5;13;1;1;3;3;2;3;0;0;0;2
2020-06-01 00:45:00;13;17;13;2;3;16;0;3;3;3;3;3;0;0;0;0
2020-06-01 01:00:00;9;12;15;1;4;12;0;0;2;2;2;3;0;0;0;0
2020-06-01 01:15:00;8;15;15;0;5;17;0;0;2;2;3;2;0;0;0;0
2020-06-01 01:30:00;7;11;11;1;0;10;0;3;2;1;1;1;0;0;0;0
2020-06-01 01:45:00;13;6;6;1;5;8;1;0;1;1;1;1;0;0;0;0
2020-06-01 02:00:00;6;7;7;0;1;7;0;0;1;1;1;1;0;0;0;0
2020-06-01 02:15:00;8;15;14;1;1;12;0;0;1;1;1;1;0;0;0;0
2020-06-01 02:30:00;4;9;6;1;1;8;0;0;2;1;1;1;0;0;0;0
2020-06-01 02:45:00;5;6;4;1;1;4;0;0;0;0;0;0;0;0;0;0
2020-06-01 03:00:00;6;4;4;0;0;5;0;0;2;3;2;2;0;0;0;0
2020-06-01 03:15:00;1;4;4;0;2;4;0;0;0;0;0;0;0;0;0;0
2020-06-01 03:30:00;2;2;2;0;0;3;0;0;0;0;0;0;0;0;0;0
2020-06-01 03:45:00;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:00:00;1;3;2;1;1;3;1;0;1;1;0;1;0;0;0;0
2020-06-01 04:15:00;3;3;4;1;2;2;0;3;0;0;1;2;0;0;0;0
2020-06-01 04:30:00;5;3;3;0;1;4;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:45:00;2;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-01 05:00:00;7;0;0;3;3;0;0;1;0;0;0;0;0;0;0;0
2020-06-01 05:15:00;7;7;7;1;0;8;0;3;1;1;1;1;0;0;0;0
2020-06-01 05:30:00;9;14;14;2;2;13;0;1;1;1;1;1;0;0;0;0
2020-06-01 05:45:00;12;21;17;4;1;22;0;0;1;1;1;1;0;0;0;0
2020-06-01 06:00:00;5;14;12;1;1;13;0;1;0;0;0;0;0;0;0;0
2020-06-01 06:15:00;9;10;10;1;5;14;1;5;4;5;5;4;0;0;0;0
2020-06-01 06:30:00;15;17;16;1;2;18;1;4;3;3;3;3;0;0;0;0
2020-06-01 06:45:00;13;11;26;4;6;9;3;4;1;1;1;1;0;0;0;0
2020-06-01 07:00:00;8;21;34;2;4;27;5;7;4;5;2;3;0;0;0;0
2020-06-01 07:15:00;26;28;34;4;5;24;4;9;4;4;3;3;0;0;0;0
2020-06-01 07:30:00;16;13;18;6;1;15;0;7;2;2;3;2;0;0;0;0
2020-06-01 07:45:00;9;13;19;8;4;10;1;9;3;3;3;3;0;0;0;0
2020-06-01 08:00:00;21;19;20;6;5;20;1;7;4;5;4;4;0;0;0;0
2020-06-01 08:15:00;28;20;24;7;2;17;6;13;5;4;4;4;0;0;0;0
2020-06-01 08:30:00;27;26;45;12;8;26;11;16;4;4;4;4;0;0;1;0
2020-06-01 08:45:00;40;40;103;9;13;35;5;14;8;9;7;7;0;0;0;0
2020-06-01 09:00:00;32;41;163;4;10;30;1;28;5;4;5;5;0;0;0;0
2020-06-01 09:15:00;46;48;67;12;8;34;3;21;7;9;5;6;0;0;0;0
2020-06-01 09:30:00;44;45;72;14;6;44;2;24;7;8;5;6;0;0;0;0
2020-06-01 09:45:00;49;55;59;22;8;51;5;24;13;12;8;11;0;0;0;2
2020-06-01 10:00:00;68;68;61;20;10;56;1;22;14;15;11;17;0;0;0;0
2020-06-01 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 10:30:00;69;71;47;17;8;66;4;22;22;20;20;19;0;0;0;0
