DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-02-27 00:00:00;2;1;2;4;9;2;1;4;0;0;0;0;0;0;0
2020-02-27 00:15:00;4;1;7;6;7;2;4;8;0;0;0;0;0;0;0
2020-02-27 00:30:00;8;1;4;8;9;0;1;6;0;0;0;0;0;0;0
2020-02-27 00:45:00;4;2;2;9;10;3;5;9;0;0;0;0;0;0;0
2020-02-27 01:00:00;2;1;0;4;7;2;1;5;0;0;0;0;0;0;0
2020-02-27 01:15:00;5;1;4;2;4;2;2;6;0;0;0;0;0;0;0
2020-02-27 01:30:00;10;0;4;2;3;0;2;3;0;0;0;0;0;0;0
2020-02-27 01:45:00;2;2;7;3;4;0;0;9;0;0;0;0;0;0;0
2020-02-27 02:00:00;4;1;6;1;5;0;0;5;0;0;0;0;0;0;0
2020-02-27 02:15:00;1;0;2;3;2;0;1;3;0;0;0;0;0;0;0
2020-02-27 02:30:00;3;2;2;4;3;3;3;10;0;0;0;0;0;0;0
2020-02-27 02:45:00;6;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-02-27 03:00:00;3;1;2;4;1;0;0;2;0;0;0;0;0;0;0
2020-02-27 03:15:00;5;1;4;3;3;0;2;4;0;0;0;0;0;0;0
2020-02-27 03:30:00;4;0;1;6;4;2;0;4;0;0;0;0;0;0;0
2020-02-27 03:45:00;3;3;2;5;3;0;1;6;0;0;0;0;0;0;0
2020-02-27 04:00:00;12;2;3;4;4;0;2;7;0;0;0;0;0;0;0
2020-02-27 04:15:00;7;2;9;7;3;1;8;16;0;0;0;0;0;0;0
2020-02-27 04:30:00;13;3;6;6;4;0;7;13;0;0;0;0;0;0;0
2020-02-27 04:45:00;11;0;5;4;12;1;4;7;0;0;0;0;0;0;0
2020-02-27 05:00:00;22;1;4;8;15;1;6;10;0;0;3;0;0;0;0
2020-02-27 05:15:00;51;12;13;16;22;2;10;30;0;0;1;0;0;5;0
