DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-09-06 00:00:00;0;4;4;0;0;0;1;1;2;3;3
2019-09-06 00:15:00;1;1;2;1;1;0;8;2;3;4;5
2019-09-06 00:30:00;0;3;6;1;0;0;1;1;0;1;1
2019-09-06 00:45:00;0;3;4;2;2;1;3;1;1;3;3
2019-09-06 01:00:00;0;4;3;0;0;1;3;2;0;0;3
2019-09-06 01:15:00;0;2;3;0;0;2;1;1;2;3;3
2019-09-06 01:30:00;0;1;5;0;0;1;2;0;0;1;1
2019-09-06 01:45:00;2;0;4;0;2;3;4;0;0;1;3
2019-09-06 02:00:00;1;0;0;0;1;1;2;0;0;0;2
2019-09-06 02:15:00;0;0;0;0;0;2;2;1;0;2;1
2019-09-06 02:30:00;0;2;5;0;0;1;1;2;0;1;0
2019-09-06 02:45:00;0;0;1;0;0;1;0;1;0;1;1
2019-09-06 03:00:00;0;0;0;0;0;1;2;0;0;2;1
2019-09-06 03:15:00;0;3;2;0;0;0;0;0;1;2;1
2019-09-06 03:30:00;1;2;3;1;2;0;1;0;1;1;4
2019-09-06 03:45:00;0;1;3;0;1;1;2;1;1;0;2
2019-09-06 04:00:00;0;1;2;0;0;1;1;2;0;0;1
2019-09-06 04:15:00;0;7;4;1;1;0;1;0;0;3;2
2019-09-06 04:30:00;1;6;2;0;1;2;1;0;1;2;1
2019-09-06 04:45:00;0;3;3;0;0;0;1;0;2;1;2
2019-09-06 05:00:00;2;16;11;0;2;1;2;1;1;5;8
2019-09-06 05:15:00;0;26;12;2;2;6;7;0;1;3;7
2019-09-06 05:30:00;0;33;16;1;1;3;7;2;2;13;10
2019-09-06 05:45:00;1;33;25;3;4;0;7;0;3;15;18
2019-09-06 06:00:00;1;15;15;5;4;4;13;3;5;14;9
2019-09-06 06:15:00;3;21;24;2;4;5;14;0;7;15;18
2019-09-06 06:30:00;4;39;29;4;6;10;17;5;10;21;20
2019-09-06 06:45:00;4;53;48;10;11;7;14;9;15;26;24
2019-09-06 07:00:00;8;33;44;9;13;5;21;13;14;23;22
2019-09-06 07:15:00;5;43;34;9;12;6;18;8;23;29;16
2019-09-06 07:30:00;3;38;54;14;19;10;28;17;19;27;26
2019-09-06 07:45:00;3;50;62;14;16;12;30;14;31;33;20
2019-09-06 08:00:00;7;30;35;9;16;14;22;13;21;26;19
2019-09-06 08:15:00;7;33;46;18;24;14;25;13;27;24;19
2019-09-06 08:30:00;2;32;24;13;15;15;32;14;28;45;22
