2020-01-08 00:00:00;0;7;1;1;1;0;12;7;0;0
2020-01-08 00:15:00;0;8;0;0;0;1;15;4;1;1
2020-01-08 00:30:00;0;11;0;0;0;0;5;5;0;0
2020-01-08 00:45:00;0;8;0;0;0;2;12;9;1;0
2020-01-08 01:00:00;0;13;0;0;0;0;5;5;1;0
2020-01-08 01:15:00;0;6;0;0;0;0;11;10;0;0
2020-01-08 01:30:00;0;10;0;0;1;0;6;5;1;1
2020-01-08 01:45:00;0;5;0;0;1;0;5;3;0;0
2020-01-08 02:00:00;0;7;1;2;0;0;7;4;1;1
2020-01-08 02:15:00;0;7;0;0;1;1;8;5;0;0
2020-01-08 02:30:00;0;8;0;1;0;2;9;4;0;0
2020-01-08 02:45:00;0;3;0;0;2;0;4;3;0;0
2020-01-08 03:00:00;0;6;0;0;1;1;8;0;0;0
2020-01-08 03:15:00;0;7;0;0;0;0;6;0;0;0
2020-01-08 03:30:00;0;5;0;1;1;0;4;6;0;0
2020-01-08 03:45:00;0;5;0;0;1;1;9;4;0;0
2020-01-08 04:00:00;0;11;0;2;1;0;9;4;0;0
2020-01-08 04:15:00;0;13;1;1;0;2;5;4;1;1
2020-01-08 04:30:00;0;21;0;2;1;5;12;9;0;0
2020-01-08 04:45:00;0;21;0;1;0;16;16;9;2;2
2020-01-08 05:00:00;0;30;0;1;1;23;25;19;4;3
2020-01-08 05:15:00;0;36;1;2;0;89;28;34;4;4
2020-01-08 05:30:00;0;62;3;3;5;128;41;69;6;9
2020-01-08 05:45:00;0;53;5;17;18;161;42;90;12;24
2020-01-08 06:00:00;0;58;29;40;40;153;47;87;18;24
2020-01-08 06:15:00;0;85;7;5;8;235;49;117;23;34
2020-01-08 06:30:00;0;91;5;5;8;233;97;153;51;70
2020-01-08 06:45:00;0;100;6;5;10;236;78;140;44;56
2020-01-08 07:00:00;0;74;3;15;12;235;93;188;24;45
2020-01-08 07:15:00;0;118;8;12;13;219;88;181;13;27
2020-01-08 07:30:00;0;105;7;15;5;243;96;177;26;32
2020-01-08 07:45:00;0;127;7;14;8;261;108;189;31;39
2020-01-08 08:00:00;0;100;6;15;12;254;106;176;41;50
2020-01-08 08:15:00;0;120;8;11;14;247;90;165;25;36
2020-01-08 08:30:00;0;117;1;15;11;193;95;169;12;17
2020-01-08 08:45:00;0;104;10;12;8;150;81;145;7;10
2020-01-08 09:00:00;0;84;3;14;14;92;76;113;10;7
2020-01-08 09:15:00;0;84;7;16;12;80;82;133;10;10
2020-01-08 09:30:00;0;90;10;14;21;55;85;114;9;5
2020-01-08 09:45:00;0;105;15;14;18;57;92;126;9;1
2020-01-08 10:00:00;0;100;7;11;19;49;79;118;9;2
2020-01-08 10:15:00;0;96;9;16;19;56;82;123;4;2
2020-01-08 10:30:00;0;110;13;13;24;53;74;110;12;4
2020-01-08 10:45:00;0;121;15;19;18;43;95;126;10;7
2020-01-08 11:00:00;0;118;8;16;19;45;84;109;8;6
2020-01-08 11:15:00;0;121;9;11;14;54;73;107;15;4
2020-01-08 11:30:00;0;119;14;14;18;52;90;139;10;4
2020-01-08 11:45:00;0;120;13;22;30;56;91;122;18;8
2020-01-08 12:00:00;0;128;14;24;22;27;91;101;6;2
2020-01-08 12:15:00;0;138;16;24;35;52;85;118;9;4
2020-01-08 12:30:00;0;122;11;20;23;44;87;113;9;6
2020-01-08 12:45:00;0;117;18;25;35;53;71;121;7;5
2020-01-08 13:00:00;0;141;13;29;29;47;83;111;15;5
2020-01-08 13:15:00;0;142;18;32;34;54;85;119;14;8
2020-01-08 13:30:00;0;122;24;33;47;74;84;139;9;7
2020-01-08 13:45:00;0;148;16;38;45;83;96;126;11;8
2020-01-08 14:00:00;0;120;34;67;75;82;79;126;15;8
2020-01-08 14:15:00;0;159;35;68;66;51;97;123;13;2
2020-01-08 14:30:00;0;140;31;59;75;31;83;137;8;9
2020-01-08 14:45:00;0;140;32;48;61;38;95;146;18;9
2020-01-08 15:00:00;0;162;49;87;86;44;97;142;15;4
2020-01-08 15:15:00;0;174;43;97;99;37;93;125;8;7
2020-01-08 15:30:00;0;169;34;83;86;32;98;147;9;5
2020-01-08 15:45:00;0;172;46;101;104;26;107;157;12;4
2020-01-08 16:00:00;0;195;48;89;87;34;95;150;4;4
2020-01-08 16:15:00;0;194;38;92;101;29;103;145;12;5
2020-01-08 16:30:00;0;174;29;75;80;28;117;163;4;2
2020-01-08 16:45:00;0;194;39;83;88;25;109;163;11;1
2020-01-08 17:00:00;0;183;38;87;96;16;115;151;11;4
2020-01-08 17:15:00;0;185;41;94;93;23;122;179;10;3
2020-01-08 17:30:00;0;159;38;80;83;19;107;143;12;4
2020-01-08 17:45:00;0;167;28;55;62;19;93;138;5;1
2020-01-08 18:00:00;0;150;27;47;60;17;102;122;6;5
2020-01-08 18:15:00;0;150;16;48;55;21;94;122;3;2
2020-01-08 18:30:00;0;130;16;41;46;15;79;111;7;3
2020-01-08 18:45:00;0;124;14;30;31;12;76;108;11;2
2020-01-08 19:00:00;0;105;11;21;31;13;77;81;5;3
2020-01-08 19:15:00;0;116;10;16;19;11;68;97;3;2
2020-01-08 19:30:00;0;61;7;11;14;15;60;76;7;2
2020-01-08 19:45:00;0;71;5;10;14;17;58;71;5;0
2020-01-08 20:00:00;0;97;3;8;14;11;49;60;4;1
2020-01-08 20:15:00;0;90;2;8;9;11;53;62;4;0
2020-01-08 20:30:00;0;65;3;7;6;11;43;53;3;2
2020-01-08 20:45:00;0;53;1;4;7;12;41;42;3;1
2020-01-08 21:00:00;0;52;2;4;8;31;45;43;3;1
2020-01-08 21:15:00;0;50;2;7;3;44;36;42;6;7
2020-01-08 21:30:00;0;44;2;9;8;50;43;35;4;3
2020-01-08 21:45:00;0;49;3;16;20;27;31;36;6;1
2020-01-08 22:00:00;0;62;25;54;61;14;41;37;4;0
2020-01-08 22:15:00;0;33;12;6;8;5;36;29;2;0
2020-01-08 22:30:00;0;34;0;2;3;3;38;41;1;0
2020-01-08 22:45:00;0;23;0;1;5;0;25;32;0;0
2020-01-08 23:00:00;0;20;0;0;0;5;14;14;3;2
2020-01-08 23:15:00;0;17;0;1;3;0;14;7;3;0
2020-01-08 23:30:00;0;20;0;0;0;2;18;12;0;0
2020-01-08 23:45:00;0;14;0;0;0;1;16;12;1;0
