DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-06-18 00:00:00;12;3;14;1;3;2;4
2020-06-18 00:15:00;12;3;12;11;4;4;1
2020-06-18 00:30:00;14;12;12;1;1;6;3
2020-06-18 00:45:00;6;4;16;1;1;2;1
2020-06-18 01:00:00;9;1;8;5;5;5;5
2020-06-18 01:15:00;7;5;5;1;1;0;5
2020-06-18 01:30:00;5;3;7;1;1;0;1
2020-06-18 01:45:00;4;0;9;3;5;2;5
2020-06-18 02:00:00;6;1;9;1;5;2;4
2020-06-18 02:15:00;9;5;9;0;5;7;3
2020-06-18 02:30:00;1;4;4;1;1;3;2
2020-06-18 02:45:00;5;1;9;1;1;2;4
2020-06-18 03:00:00;4;0;11;1;1;4;3
2020-06-18 03:15:00;9;5;6;0;2;4;7
2020-06-18 03:30:00;6;2;8;3;1;8;3
2020-06-18 03:45:00;6;3;10;1;5;6;4
2020-06-18 04:00:00;3;1;10;1;4;10;5
2020-06-18 04:15:00;7;2;21;1;2;2;2
2020-06-18 04:30:00;6;6;18;4;2;2;1
2020-06-18 05:00:00;15;10;49;10;1;1;0
2020-06-18 05:15:00;18;13;95;37;3;1;1
2020-06-18 05:30:00;23;23;107;61;0;0;0
2020-06-18 05:45:00;47;43;125;61;3;0;0
2020-06-18 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 06:15:00;64;48;179;90;9;1;2
2020-06-18 06:30:00;81;47;191;105;9;0;0
2020-06-18 06:45:00;93;78;218;131;10;1;2
2020-06-18 07:00:00;117;75;195;114;12;1;2
2020-06-18 07:15:00;124;88;222;148;9;1;4
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;141;89;192;105;19;2;1
2020-06-18 08:00:00;104;82;164;111;14;2;1
2020-06-18 08:15:00;121;102;174;102;10;0;2
2020-06-18 08:30:00;100;81;171;78;13;5;2
2020-06-18 08:45:00;95;75;178;88;12;0;1
2020-06-18 09:00:00;87;76;167;73;9;1;2
2020-06-18 09:15:00;96;76;156;79;7;0;0
2020-06-18 09:30:00;85;78;166;65;9;1;1
2020-06-18 09:45:00;84;86;182;106;10;0;1
2020-06-18 10:00:00;93;101;175;86;12;1;0
2020-06-18 10:15:00;106;94;192;91;7;0;1
2020-06-18 10:30:00;96;120;190;82;9;1;1
2020-06-18 10:45:00;114;110;145;70;13;1;0
2020-06-18 11:00:00;102;112;184;101;8;2;2
2020-06-18 11:15:00;121;119;185;93;8;2;1
2020-06-18 11:30:00;97;100;174;85;11;1;1
2020-06-18 11:45:00;113;104;170;97;15;2;1
2020-06-18 12:00:00;107;106;183;88;9;4;3
2020-06-18 12:15:00;114;138;203;127;11;3;4
2020-06-18 12:30:00;97;96;196;90;9;5;4
2020-06-18 12:45:00;122;111;183;94;5;1;3
2020-06-18 13:00:00;130;113;209;113;9;2;5
2020-06-18 13:15:00;149;128;233;116;9;2;2
2020-06-18 13:30:00;136;116;197;120;8;3;0
2020-06-18 13:45:00;112;108;206;110;9;5;3
2020-06-18 14:00:00;112;100;189;81;8;2;8
2020-06-18 14:15:00;119;119;177;93;6;0;1
2020-06-18 14:30:00;135;144;194;93;14;5;3
2020-06-18 14:45:00;149;125;178;107;15;6;3
2020-06-18 15:00:00;126;105;179;98;13;2;4
2020-06-18 15:15:00;126;130;194;86;9;3;0
2020-06-18 15:30:00;141;152;215;99;7;3;2
2020-06-18 15:45:00;155;142;218;129;17;2;2
2020-06-18 16:00:00;134;129;188;104;13;4;3
2020-06-18 16:15:00;126;132;202;144;14;4;5
2020-06-18 16:30:00;151;157;228;113;22;0;4
2020-06-18 16:45:00;135;167;238;123;12;1;2
2020-06-18 17:00:00;141;144;204;121;13;0;8
2020-06-18 17:15:00;165;165;208;110;14;4;4
2020-06-18 17:30:00;167;131;211;108;17;2;2
2020-06-18 17:45:00;144;129;202;116;13;0;1
2020-06-18 18:00:00;138;151;194;112;15;5;9
2020-06-18 18:15:00;142;141;203;112;12;5;5
2020-06-18 18:30:00;128;114;167;85;9;3;0
2020-06-18 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 19:00:00;89;90;168;81;6;1;0
2020-06-18 19:15:00;110;108;141;67;16;2;2
2020-06-18 19:30:00;82;77;131;65;6;2;1
2020-06-18 19:45:00;82;78;132;61;5;0;0
2020-06-18 20:00:00;68;58;128;60;5;0;2
2020-06-18 20:15:00;74;73;114;54;9;1;0
2020-06-18 20:30:00;57;55;111;41;2;0;0
2020-06-18 20:45:00;47;51;109;59;5;1;0
2020-06-18 21:00:00;42;26;104;44;3;0;1
2020-06-18 21:15:00;54;53;98;47;4;1;1
2020-06-18 21:30:00;46;58;78;44;3;0;1
2020-06-18 21:45:00;48;39;77;36;5;0;0
2020-06-18 22:00:00;54;51;88;47;5;1;0
2020-06-18 22:15:00;23;42;80;18;5;2;0
2020-06-18 22:30:00;26;34;45;19;3;1;1
2020-06-18 22:45:00;23;21;53;25;2;0;0
2020-06-18 23:00:00;38;17;48;18;0;3;5
2020-06-18 23:15:00;23;18;48;12;4;0;2
2020-06-18 23:30:00;18;17;24;14;6;4;1
2020-06-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
