DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-02-15 00:00:00;1;9;0;6;4;0;0;0;0;2;1;0;2;1;0;0;0;0;0;0
2020-02-15 00:15:00;1;9;0;5;5;1;0;1;0;0;4;0;0;4;0;0;0;0;0;0
2020-02-15 00:30:00;0;3;0;5;4;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-02-15 00:45:00;0;10;0;6;6;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-02-15 01:00:00;0;7;0;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 01:15:00;0;10;0;5;6;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0
2020-02-15 01:30:00;0;7;0;4;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 01:45:00;0;9;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 02:00:00;0;5;1;7;5;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0
2020-02-15 02:15:00;0;4;0;6;7;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 02:30:00;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 02:45:00;1;1;0;8;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 03:00:00;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 03:15:00;0;4;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 03:30:00;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 03:45:00;1;6;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 04:00:00;0;2;0;8;2;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0
2020-02-15 04:15:00;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 04:30:00;1;5;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 04:45:00;0;4;1;4;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-02-15 05:00:00;0;10;0;8;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-15 05:15:00;0;11;2;6;4;1;0;2;1;1;0;0;1;0;0;0;0;0;0;0
2020-02-15 05:30:00;3;12;0;9;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-15 05:45:00;1;8;1;10;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-02-15 06:00:00;2;15;1;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 06:15:00;3;18;3;13;5;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2020-02-15 06:30:00;5;7;1;9;2;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-15 06:45:00;8;17;4;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-15 07:00:00;5;22;6;11;2;3;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-02-15 07:15:00;4;23;2;9;6;3;0;1;1;2;1;1;2;1;0;0;0;0;0;0
2020-02-15 07:30:00;7;29;8;21;9;3;1;1;2;1;2;1;1;2;0;0;0;0;0;0
2020-02-15 07:45:00;5;42;13;14;17;4;1;1;0;2;1;0;2;1;0;0;0;0;0;0
2020-02-15 08:00:00;11;32;9;13;4;1;1;3;3;1;1;3;1;1;0;0;0;0;0;0
2020-02-15 08:15:00;16;31;7;17;13;5;0;2;0;7;2;0;7;2;0;1;0;2;0;0
2020-02-15 08:30:00;14;38;13;19;15;2;5;3;2;7;2;0;7;2;0;0;0;0;0;0
2020-02-15 08:45:00;23;50;20;15;17;1;0;1;3;5;1;2;4;2;0;0;0;0;0;0
2020-02-15 09:00:00;10;43;11;26;20;6;2;0;0;6;6;0;5;6;1;0;3;0;0;0
2020-02-15 09:15:00;19;55;15;24;30;3;2;1;1;6;0;1;6;1;3;0;9;0;0;0
2020-02-15 09:30:00;27;62;19;30;28;4;2;2;1;5;1;1;4;1;0;0;0;0;0;0
2020-02-15 09:45:00;42;68;17;30;24;11;11;1;5;8;5;3;9;4;0;0;0;2;0;0
2020-02-15 10:00:00;24;72;7;35;42;7;8;8;6;17;12;2;17;11;0;1;0;1;0;0
2020-02-15 10:15:00;25;69;18;48;52;10;9;4;3;12;14;2;13;13;0;4;0;17;0;0
2020-02-15 10:30:00;27;71;16;32;40;12;11;9;6;17;11;1;17;10;0;0;0;3;0;1
2020-02-15 10:45:00;24;65;18;41;42;6;9;7;6;14;8;3;14;8;0;0;0;6;0;8
2020-02-15 11:00:00;26;82;21;32;51;9;7;4;5;14;13;4;13;15;0;8;0;25;1;0
2020-02-15 11:15:00;30;69;16;51;40;4;7;5;2;16;14;2;16;12;2;3;0;2;3;0
2020-02-15 11:30:00;35;86;17;54;56;13;10;4;4;15;8;2;14;10;1;1;8;12;0;6
2020-02-15 11:45:00;23;86;24;48;50;6;7;2;5;18;12;4;18;12;2;1;1;4;1;0
2020-02-15 12:00:00;34;77;19;46;55;14;9;9;2;11;10;1;10;11;4;0;1;6;1;2
2020-02-15 12:15:00;53;89;15;61;69;28;19;10;4;17;8;2;16;8;4;6;16;9;7;6
2020-02-15 12:30:00;40;68;16;49;50;37;20;4;5;16;10;4;16;10;2;0;3;0;0;0
2020-02-15 12:45:00;58;89;32;46;59;49;28;6;1;12;14;0;12;14;1;0;2;0;1;0
2020-02-15 13:00:00;50;65;19;50;72;59;34;17;7;15;10;6;16;10;1;2;1;0;1;0
2020-02-15 13:15:00;66;80;29;55;86;72;43;9;3;19;16;3;18;16;0;4;0;2;20;0
2020-02-15 13:30:00;42;86;28;58;60;50;38;8;2;8;9;1;10;8;2;5;9;2;0;6
2020-02-15 13:45:00;47;76;13;52;50;32;26;9;6;23;16;5;21;14;0;5;1;5;0;2
2020-02-15 14:00:00;28;96;17;67;59;17;19;19;7;28;12;5;31;13;3;6;4;30;1;0
