DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-11-22 00:00:00;2;4;10;0;0;0;5;0;0
2019-11-22 00:15:00;2;4;12;0;0;0;9;0;0
2019-11-22 00:30:00;2;8;13;0;0;0;9;0;0
2019-11-22 00:45:00;2;5;13;0;0;0;8;0;0
2019-11-22 01:00:00;5;4;9;0;0;0;3;0;0
2019-11-22 01:15:00;2;3;5;0;0;0;1;0;0
2019-11-22 01:30:00;2;4;6;0;0;0;1;0;0
2019-11-22 01:45:00;2;1;6;0;0;0;2;0;0
2019-11-22 02:00:00;5;3;8;0;0;0;3;0;0
2019-11-22 02:15:00;2;1;2;0;0;0;1;0;0
2019-11-22 02:30:00;1;2;6;0;0;0;2;0;0
2019-11-22 02:45:00;2;2;3;0;0;0;0;0;0
2019-11-22 03:00:00;1;1;4;0;0;1;1;0;0
2019-11-22 03:15:00;2;3;6;0;0;0;4;0;0
2019-11-22 03:30:00;0;2;3;0;0;0;3;0;0
2019-11-22 03:45:00;1;0;2;0;0;0;1;0;0
2019-11-22 04:00:00;5;8;7;0;0;0;1;0;0
2019-11-22 04:15:00;2;5;7;0;0;0;3;0;0
2019-11-22 04:30:00;1;2;5;0;0;0;5;0;0
2019-11-22 04:45:00;7;6;14;0;0;0;7;0;0
2019-11-22 05:00:00;9;12;47;0;0;0;45;0;0
2019-11-22 05:15:00;12;25;86;0;0;0;64;0;0
2019-11-22 05:30:00;15;21;126;0;0;0;111;0;4
2019-11-22 05:45:00;37;36;105;0;0;1;65;0;0
2019-11-22 06:00:00;26;22;64;0;0;0;37;0;0
2019-11-22 06:15:00;37;33;99;0;0;0;63;0;0
2019-11-22 06:30:00;39;33;137;0;0;1;113;0;13
2019-11-22 06:45:00;48;43;167;0;0;1;138;17;7
2019-11-22 07:00:00;33;36;149;0;0;1;129;3;3
2019-11-22 07:15:00;47;43;170;0;0;1;131;22;7
2019-11-22 07:30:00;86;61;218;0;0;2;169;11;6
2019-11-22 07:45:00;90;70;233;0;0;0;166;4;5
2019-11-22 08:00:00;58;56;188;0;0;0;140;8;8
2019-11-22 08:15:00;49;48;146;0;0;0;98;5;11
2019-11-22 08:30:00;39;47;140;0;0;2;103;2;1
2019-11-22 08:45:00;33;47;150;0;0;1;87;1;5
2019-11-22 09:00:00;30;36;101;0;0;0;78;1;1
2019-11-22 09:15:00;43;42;102;0;0;0;64;1;1
2019-11-22 09:30:00;26;34;81;0;0;0;52;4;0
2019-11-22 09:45:00;29;52;119;0;0;0;78;6;2
2019-11-22 10:00:00;38;59;135;0;0;2;75;4;4
2019-11-22 10:15:00;41;63;149;0;0;0;84;0;0
2019-11-22 10:30:00;37;44;131;0;0;0;79;28;6
2019-11-22 10:45:00;45;56;125;0;0;0;73;11;2
2019-11-22 11:00:00;31;52;125;0;0;0;74;7;2
2019-11-22 11:15:00;43;57;139;0;0;2;77;9;3
2019-11-22 11:30:00;58;64;165;0;0;0;96;3;41
2019-11-22 11:45:00;48;54;119;1;259;0;61;1;1
2019-11-22 12:00:00;60;80;176;7;1;0;127;8;3
2019-11-22 12:15:00;56;81;188;5;2;2;115;2;2
2019-11-22 12:30:00;53;79;154;2;0;0;94;9;14
2019-11-22 12:45:00;57;70;182;3;1;0;107;9;13
2019-11-22 13:00:00;67;94;168;3;1;0;99;10;15
2019-11-22 13:15:00;85;123;268;0;1;0;165;3;18
2019-11-22 13:30:00;61;84;230;3;3;0;161;7;12
2019-11-22 13:45:00;67;99;218;4;1;0;153;8;26
2019-11-22 14:00:00;69;108;212;0;0;0;107;10;8
2019-11-22 14:15:00;117;130;226;3;2;0;98;8;11
2019-11-22 14:30:00;120;164;274;4;0;0;103;6;4
2019-11-22 14:45:00;117;151;273;4;0;0;117;5;12
2019-11-22 15:00:00;90;117;230;6;0;1;105;4;18
2019-11-22 15:15:00;98;120;220;1;0;0;107;11;6
2019-11-22 15:30:00;94;108;204;1;0;0;98;4;3
2019-11-22 15:45:00;67;77;177;5;2;0;101;3;0
2019-11-22 16:00:00;75;80;199;6;3;0;95;3;10
2019-11-22 16:15:00;65;83;189;4;1;2;110;1;25
2019-11-22 16:30:00;52;64;175;2;0;0;96;1;6
2019-11-22 16:45:00;67;95;181;3;4;2;99;1;0
2019-11-22 17:00:00;55;84;171;1;0;0;107;4;0
