DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-05-25 00:00:00;4;4;0;8;5;0;0;0;0;0
2020-05-25 00:15:00;4;1;0;0;0;0;0;0;0;0
2020-05-25 00:30:00;8;2;0;9;2;0;0;0;0;0
2020-05-25 00:45:00;7;4;0;3;2;0;0;0;0;0
2020-05-25 01:00:00;6;1;0;0;1;0;0;0;0;0
2020-05-25 01:15:00;6;3;0;5;4;0;0;0;0;0
2020-05-25 01:30:00;3;4;0;6;4;0;0;0;0;0
2020-05-25 01:45:00;2;1;0;6;4;0;0;0;0;0
2020-05-25 02:00:00;4;1;0;3;1;0;0;0;0;0
2020-05-25 02:15:00;6;3;0;1;1;0;0;0;0;0
2020-05-25 02:30:00;6;2;0;5;4;1;0;0;0;0
2020-05-25 02:45:00;6;2;0;4;3;1;0;0;0;0
2020-05-25 03:00:00;4;2;0;9;6;0;0;0;0;0
2020-05-25 03:15:00;3;2;0;7;6;0;0;0;0;0
2020-05-25 03:30:00;3;3;0;4;3;1;0;0;0;0
2020-05-25 03:45:00;2;2;0;11;10;0;0;0;0;0
2020-05-25 04:00:00;10;9;0;7;4;0;0;0;0;0
2020-05-25 04:15:00;6;2;0;5;4;0;0;0;0;0
2020-05-25 04:30:00;9;2;0;6;3;0;0;0;0;0
2020-05-25 04:45:00;11;7;0;14;3;0;0;0;0;0
2020-05-25 05:00:00;25;12;2;19;10;1;0;0;0;0
2020-05-25 05:15:00;35;21;0;34;17;2;0;0;0;0
2020-05-25 05:30:00;56;31;0;51;20;0;0;0;0;0
2020-05-25 05:45:00;57;30;0;73;30;0;0;0;0;0
2020-05-25 06:00:00;48;29;2;49;10;2;0;0;0;0
2020-05-25 06:15:00;50;28;1;95;38;1;0;0;0;0
2020-05-25 06:30:00;94;41;0;71;28;4;0;0;0;0
2020-05-25 06:45:00;100;69;1;94;32;5;3;0;0;0
2020-05-25 07:00:00;79;47;0;111;49;1;0;0;0;0
2020-05-25 07:15:00;100;49;0;129;59;8;1;0;0;0
2020-05-25 07:30:00;94;47;1;114;71;6;3;0;0;0
2020-05-25 07:45:00;129;65;0;115;77;5;0;0;0;0
2020-05-25 08:00:00;77;64;1;87;55;2;1;0;0;0
2020-05-25 08:15:00;79;50;6;78;46;8;0;0;0;0
2020-05-25 08:30:00;87;42;0;91;45;10;0;0;0;0
2020-05-25 08:45:00;100;61;1;82;49;9;2;0;0;0
2020-05-25 09:00:00;89;70;2;99;58;11;0;0;0;0
2020-05-25 09:15:00;99;56;3;105;62;9;16;0;0;0
2020-05-25 09:30:00;106;66;1;105;82;9;0;0;0;0
2020-05-25 09:45:00;122;63;2;118;76;11;0;0;0;0
2020-05-25 10:00:00;108;54;3;123;74;6;3;0;0;0
2020-05-25 10:15:00;116;61;4;111;71;10;2;0;0;0
2020-05-25 10:30:00;118;82;8;113;69;6;0;0;0;0
2020-05-25 10:45:00;131;69;2;127;71;10;0;0;0;0
2020-05-25 11:00:00;109;83;4;115;54;8;0;0;0;0
2020-05-25 11:15:00;130;90;2;107;57;11;7;0;0;0
2020-05-25 11:30:00;105;79;5;108;60;9;4;0;0;0
2020-05-25 11:45:00;117;79;3;122;56;8;0;0;0;0
2020-05-25 12:00:00;101;63;9;111;48;9;3;0;0;0
2020-05-25 12:15:00;104;68;5;120;56;262;0;0;0;0
2020-05-25 12:30:00;107;66;1;96;62;10;1;0;0;0
2020-05-25 12:45:00;141;97;2;109;50;9;1;0;0;0
2020-05-25 13:00:00;97;63;9;114;80;8;0;0;0;0
2020-05-25 13:15:00;134;68;3;125;67;8;0;0;0;0
2020-05-25 13:30:00;121;60;8;133;54;7;2;0;0;0
2020-05-25 13:45:00;102;56;4;113;73;6;0;0;0;0
2020-05-25 14:00:00;99;71;13;118;68;7;0;0;0;0
2020-05-25 14:15:00;128;72;6;137;80;10;2;0;0;0
2020-05-25 14:30:00;133;83;2;104;69;11;0;0;0;0
2020-05-25 14:45:00;119;85;2;105;68;12;2;0;0;0
2020-05-25 15:00:00;106;62;3;131;72;9;0;0;0;0
2020-05-25 15:15:00;111;62;5;138;66;5;0;0;0;0
2020-05-25 15:30:00;125;84;4;124;82;10;0;0;0;0
2020-05-25 15:45:00;132;84;2;134;83;14;1;0;0;0
2020-05-25 16:00:00;108;67;7;122;78;5;3;0;0;0
2020-05-25 16:15:00;126;65;4;151;99;10;0;0;0;0
2020-05-25 16:30:00;121;87;6;142;68;12;24;0;0;0
2020-05-25 16:45:00;109;81;4;116;78;9;0;0;0;0
2020-05-25 17:00:00;127;66;4;136;89;10;7;0;0;0
2020-05-25 17:15:00;98;63;3;100;57;9;0;0;0;0
2020-05-25 17:30:00;107;57;1;96;59;8;6;0;0;0
2020-05-25 17:45:00;95;53;6;79;57;10;1;0;0;0
2020-05-25 18:00:00;81;49;1;73;36;9;0;0;0;0
2020-05-25 18:15:00;81;45;4;66;33;5;0;0;0;0
2020-05-25 18:30:00;61;41;1;53;27;9;5;0;0;0
2020-05-25 18:45:00;48;36;0;57;32;5;0;0;0;0
2020-05-25 19:00:00;52;18;1;33;17;4;0;0;0;0
2020-05-25 19:15:00;41;15;2;38;19;3;4;0;0;0
2020-05-25 19:30:00;36;13;0;35;17;2;3;0;0;0
2020-05-25 19:45:00;36;19;0;28;9;2;0;0;0;0
2020-05-25 20:00:00;38;9;0;37;19;3;0;0;0;0
2020-05-25 20:15:00;30;16;1;34;18;2;0;0;0;0
2020-05-25 20:30:00;22;9;2;26;7;2;0;0;0;0
2020-05-25 20:45:00;17;7;0;26;8;0;0;0;0;0
2020-05-25 21:00:00;21;8;1;29;13;1;0;0;0;0
2020-05-25 21:15:00;27;12;1;28;14;0;0;0;0;0
2020-05-25 21:30:00;24;6;0;23;13;0;0;0;0;0
2020-05-25 21:45:00;31;15;0;17;7;0;0;0;0;0
2020-05-25 22:00:00;10;5;6;25;10;0;0;0;0;0
2020-05-25 22:15:00;19;5;0;23;10;0;0;0;0;0
2020-05-25 22:30:00;13;7;0;14;9;0;0;0;0;0
2020-05-25 22:45:00;12;6;0;9;9;1;0;0;0;0
