DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-08-24 00:00:00;4;2;4;6;1;2;1;3;4;4;0;0;0;0;0;0;0
2020-08-24 00:15:00;3;2;4;5;3;5;9;3;4;3;0;0;2;0;0;0;0
2020-08-24 00:30:00;4;1;5;2;0;1;2;3;3;6;0;0;0;0;0;0;0
2020-08-24 00:45:00;6;0;2;5;0;3;3;1;2;1;0;0;0;0;0;0;0
2020-08-24 01:00:00;6;2;1;1;0;6;5;3;5;5;0;0;0;0;0;0;0
2020-08-24 01:15:00;6;2;3;3;2;3;2;4;5;1;0;0;0;0;0;2;0
2020-08-24 01:30:00;4;2;2;1;0;2;3;1;2;3;0;0;0;0;0;0;0
2020-08-24 01:45:00;6;0;1;1;1;0;1;2;1;2;0;0;0;0;0;0;0
2020-08-24 02:00:00;2;0;1;0;0;0;2;0;1;5;0;0;0;0;0;0;0
2020-08-24 02:15:00;3;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0
2020-08-24 02:30:00;1;1;1;0;0;0;0;0;2;3;0;0;0;0;0;0;0
2020-08-24 02:45:00;3;0;1;0;0;0;4;1;1;2;0;0;0;0;0;0;0
2020-08-24 03:00:00;4;5;0;1;0;1;2;3;2;1;0;0;0;0;0;0;0
2020-08-24 03:15:00;2;1;0;0;1;0;2;1;2;2;0;0;0;0;0;0;0
2020-08-24 03:30:00;4;1;1;3;2;3;1;1;1;2;0;0;0;0;0;0;0
2020-08-24 03:45:00;1;0;3;2;0;1;1;2;0;1;0;0;0;0;0;0;0
2020-08-24 04:00:00;5;2;1;1;0;0;0;4;3;2;0;0;0;0;0;0;0
2020-08-24 04:15:00;2;2;0;0;1;1;3;0;3;1;0;0;0;0;0;0;0
2020-08-24 04:30:00;6;3;1;7;0;1;1;1;1;3;0;0;0;0;0;0;0
2020-08-24 04:45:00;19;2;4;5;1;1;5;2;2;9;3;0;0;0;0;0;0
2020-08-24 05:00:00;31;2;18;18;2;1;12;5;10;6;3;0;0;0;0;0;0
2020-08-24 05:15:00;60;10;35;50;0;2;7;14;17;12;0;0;0;0;0;0;0
2020-08-24 05:30:00;67;7;23;42;4;4;19;9;16;14;0;0;0;0;0;1;0
2020-08-24 05:45:00;45;4;26;33;4;8;13;15;65;13;0;0;0;0;0;0;0
2020-08-24 06:00:00;30;4;16;22;1;4;16;21;27;18;0;0;0;0;0;0;0
2020-08-24 06:15:00;10;4;17;15;1;0;8;2;3;5;0;0;0;0;2;0;0
2020-08-24 06:30:00;53;10;40;60;3;4;25;16;21;22;0;0;0;0;0;0;0
2020-08-24 06:45:00;45;9;29;39;6;7;20;34;25;23;0;0;0;0;0;0;0
2020-08-24 07:00:00;52;11;30;39;6;1;21;18;25;23;0;0;0;0;0;0;0
2020-08-24 07:15:00;45;11;50;61;11;3;23;32;27;23;1;0;0;0;0;0;0
2020-08-24 07:30:00;51;11;51;53;9;9;18;21;22;20;0;0;1;0;1;0;0
2020-08-24 07:45:00;47;18;39;63;5;12;32;101;28;26;0;0;0;1;0;0;0
2020-08-24 08:00:00;49;9;37;43;11;14;24;30;23;17;19;0;2;1;0;0;0
2020-08-24 08:15:00;40;28;36;47;11;11;14;26;34;18;0;0;0;0;0;0;0
2020-08-24 08:30:00;37;22;47;32;6;13;20;37;27;26;0;1;5;0;1;4;0
2020-08-24 08:45:00;59;37;39;29;10;9;17;65;32;25;4;0;0;0;11;3;0
