DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-11-07 00:00:00;0;3;5;0;0;7;3;1;0;4;3
2019-11-07 00:15:00;1;2;7;0;0;2;4;2;0;1;1
2019-11-07 00:30:00;0;0;3;0;0;2;2;0;1;1;2
2019-11-07 00:45:00;0;1;5;0;0;0;1;0;1;2;1
2019-11-07 01:00:00;0;0;1;0;0;1;2;1;1;1;2
2019-11-07 01:15:00;1;1;3;0;1;4;1;0;0;1;2
2019-11-07 01:30:00;0;1;2;0;0;1;2;0;0;2;0
2019-11-07 01:45:00;0;0;1;0;0;0;1;0;0;1;0
2019-11-07 02:00:00;1;0;3;0;1;1;0;0;0;0;0
2019-11-07 02:15:00;0;2;2;0;0;1;1;0;0;0;1
2019-11-07 02:30:00;0;0;1;0;0;0;0;0;0;1;2
2019-11-07 02:45:00;0;1;1;0;0;1;1;0;0;0;2
2019-11-07 03:00:00;0;1;0;0;0;1;1;0;2;3;0
2019-11-07 03:15:00;0;3;4;0;0;1;0;1;1;3;1
2019-11-07 03:30:00;0;0;0;0;0;1;1;0;0;4;1
2019-11-07 03:45:00;0;0;0;0;0;0;0;0;1;0;1
2019-11-07 04:00:00;0;0;0;0;0;0;0;0;1;2;2
2019-11-07 04:15:00;2;2;3;0;1;0;1;0;1;2;3
2019-11-07 04:30:00;0;1;3;1;0;0;1;0;1;2;3
2019-11-07 04:45:00;1;4;8;1;3;1;2;0;2;4;3
2019-11-07 05:00:00;4;15;15;0;2;1;5;0;1;3;2
2019-11-07 05:15:00;4;34;20;2;4;3;11;2;2;6;10
2019-11-07 05:30:00;2;55;34;1;3;1;11;2;3;16;15
2019-11-07 05:45:00;2;41;24;2;2;2;7;1;5;17;16
2019-11-07 06:00:00;5;29;12;4;8;7;13;6;7;18;17
2019-11-07 06:15:00;5;32;29;4;8;9;14;4;7;23;16
2019-11-07 06:30:00;6;65;45;7;11;7;22;9;13;24;26
2019-11-07 06:45:00;9;62;56;4;11;11;20;14;20;28;34
2019-11-07 07:00:00;17;65;55;17;28;9;28;18;18;35;25
2019-11-07 07:15:00;19;53;54;18;33;14;42;17;48;76;26
