DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-01-28 00:00:00;2;7;7;0;6;0;7;3
2020-01-28 00:15:00;2;6;5;0;1;0;8;6
2020-01-28 00:30:00;3;7;7;0;0;0;5;4
2020-01-28 00:45:00;2;8;8;1;2;0;5;3
2020-01-28 01:00:00;2;2;2;0;1;0;1;4
2020-01-28 01:15:00;0;3;3;4;5;0;1;2
2020-01-28 01:30:00;2;2;2;2;3;0;1;0
2020-01-28 01:45:00;2;2;2;0;0;0;2;0
2020-01-28 02:00:00;0;1;1;1;2;0;0;1
2020-01-28 02:15:00;0;1;1;3;3;0;2;0
2020-01-28 02:30:00;0;2;2;1;1;0;0;3
2020-01-28 02:45:00;1;4;3;2;2;0;2;2
2020-01-28 03:00:00;1;5;5;1;1;0;2;2
2020-01-28 03:15:00;1;2;2;0;0;0;1;0
2020-01-28 03:30:00;3;4;4;1;1;0;5;2
2020-01-28 03:45:00;2;2;2;2;5;0;1;0
2020-01-28 04:00:00;5;5;5;0;1;0;2;0
2020-01-28 04:15:00;6;8;8;4;8;0;3;1
2020-01-28 04:30:00;3;8;8;3;5;0;7;2
2020-01-28 04:45:00;11;27;27;4;8;0;7;3
2020-01-28 05:00:00;25;59;59;8;15;0;19;6
2020-01-28 05:15:00;84;96;97;7;20;0;35;16
2020-01-28 05:30:00;112;121;126;10;16;0;50;19
2020-01-28 05:45:00;96;91;96;31;39;0;64;46
2020-01-28 06:00:00;71;68;71;35;58;0;39;34
2020-01-28 06:15:00;118;85;82;25;41;0;45;27
2020-01-28 06:30:00;148;114;118;21;42;0;52;31
2020-01-28 06:45:00;153;114;115;9;18;0;69;42
2020-01-28 07:00:00;179;113;114;13;27;0;61;33
2020-01-28 07:15:00;166;101;97;12;26;0;82;66
2020-01-28 07:30:00;197;115;112;19;41;0;84;79
2020-01-28 07:45:00;271;139;141;19;41;0;105;83
2020-01-28 08:00:00;184;131;130;14;25;0;92;56
2020-01-28 08:15:00;165;103;98;27;38;0;80;61
2020-01-28 08:30:00;130;103;99;16;29;0;81;55
2020-01-28 08:45:00;102;83;78;16;20;0;71;42
2020-01-28 09:00:00;75;72;68;12;22;0;67;46
2020-01-28 09:15:00;72;72;71;17;21;0;60;37
2020-01-28 09:30:00;94;77;72;17;19;0;74;46
2020-01-28 09:45:00;76;53;51;21;26;0;70;40
2020-01-28 10:00:00;58;67;62;16;33;0;61;45
2020-01-28 10:15:00;62;65;64;9;21;0;60;35
2020-01-28 10:30:00;72;64;61;21;35;0;69;48
2020-01-28 10:45:00;84;75;74;17;31;0;72;45
2020-01-28 11:00:00;83;69;71;14;23;0;79;44
2020-01-28 11:15:00;83;68;69;15;18;0;83;53
2020-01-28 11:30:00;79;71;66;12;51;0;81;48
2020-01-28 11:45:00;87;50;47;21;16;0;80;59
2020-01-28 12:00:00;73;62;60;21;24;0;89;47
2020-01-28 12:15:00;74;56;55;19;37;0;80;48
2020-01-28 12:30:00;78;63;63;19;22;0;73;52
2020-01-28 12:45:00;70;64;63;14;28;0;74;47
2020-01-28 13:00:00;101;90;87;19;32;0;84;54
2020-01-28 13:15:00;131;130;131;21;34;0;98;52
2020-01-28 13:30:00;118;107;103;22;28;0;81;42
2020-01-28 13:45:00;120;88;89;14;20;0;81;39
2020-01-28 14:00:00;65;57;59;21;34;0;89;65
2020-01-28 14:15:00;97;76;70;37;57;0;95;72
2020-01-28 14:30:00;84;50;55;38;50;0;88;63
2020-01-28 14:45:00;84;69;64;28;29;0;94;74
2020-01-28 15:00:00;66;63;67;26;41;0;91;62
2020-01-28 15:15:00;88;68;62;29;42;0;99;83
2020-01-28 15:30:00;86;68;69;30;50;0;113;86
2020-01-28 15:45:00;83;76;70;27;55;0;120;94
2020-01-28 16:00:00;131;80;82;26;58;0;125;97
2020-01-28 16:15:00;72;59;61;21;37;0;105;83
2020-01-28 16:30:00;95;64;64;25;42;0;113;65
2020-01-28 16:45:00;96;67;63;22;61;0;98;72
2020-01-28 17:00:00;97;70;67;20;28;0;102;86
2020-01-28 17:15:00;96;69;71;20;32;0;115;82
2020-01-28 17:30:00;88;63;61;20;26;0;91;77
2020-01-28 17:45:00;93;61;59;25;40;0;94;76
2020-01-28 18:00:00;78;63;63;26;34;0;97;75
2020-01-28 18:15:00;84;63;63;21;20;0;79;60
2020-01-28 18:30:00;55;50;50;9;19;0;87;65
2020-01-28 18:45:00;55;52;51;11;24;0;72;62
2020-01-28 19:00:00;66;48;49;12;22;0;80;48
2020-01-28 19:15:00;48;37;37;11;17;0;50;32
2020-01-28 19:30:00;40;38;39;14;20;0;43;33
2020-01-28 19:45:00;41;31;30;9;20;0;49;35
2020-01-28 20:00:00;50;45;41;14;11;0;54;32
2020-01-28 20:15:00;34;39;39;8;10;0;37;27
2020-01-28 20:30:00;39;51;52;8;18;0;39;22
2020-01-28 20:45:00;42;58;56;2;7;0;30;19
2020-01-28 21:00:00;60;79;77;6;10;0;39;21
2020-01-28 21:15:00;61;98;99;4;9;0;50;19
2020-01-28 21:30:00;35;57;60;8;10;0;41;15
2020-01-28 21:45:00;36;35;34;21;27;0;49;34
2020-01-28 22:00:00;23;26;23;31;43;0;50;43
2020-01-28 22:15:00;27;28;28;27;42;0;51;30
2020-01-28 22:30:00;19;26;28;5;12;0;28;13
2020-01-28 22:45:00;10;22;22;5;10;0;19;9
2020-01-28 23:00:00;9;12;12;1;4;0;17;11
2020-01-28 23:15:00;8;14;14;4;6;0;7;3
2020-01-28 23:30:00;4;8;8;2;4;0;12;2
