DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-10-03 00:00:00;25;14;14;24;2;4
2019-10-03 00:15:00;32;7;17;37;3;2
2019-10-03 00:30:00;34;13;12;16;0;4
2019-10-03 00:45:00;30;13;8;24;5;3
2019-10-03 01:00:00;25;6;12;17;2;1
2019-10-03 01:15:00;21;3;15;6;0;2
2019-10-03 01:30:00;19;9;11;14;3;1
2019-10-03 01:45:00;14;4;9;16;1;1
2019-10-03 02:00:00;16;10;8;15;3;0
2019-10-03 02:15:00;10;3;7;7;0;2
2019-10-03 02:30:00;8;1;3;7;1;3
2019-10-03 02:45:00;13;3;6;10;0;0
2019-10-03 03:00:00;10;5;3;6;0;1
2019-10-03 03:15:00;10;4;8;7;1;2
2019-10-03 03:30:00;15;9;8;4;0;3
2019-10-03 03:45:00;12;0;4;3;0;1
2019-10-03 04:00:00;14;4;6;7;2;1
2019-10-03 04:15:00;13;1;7;6;1;1
2019-10-03 04:30:00;15;4;5;14;0;0
2019-10-03 04:45:00;12;5;7;12;1;2
2019-10-03 05:00:00;16;6;7;5;0;0
2019-10-03 05:15:00;15;7;6;9;2;0
2019-10-03 05:30:00;16;10;21;19;0;4
2019-10-03 05:45:00;18;12;26;49;1;3
2019-10-03 06:00:00;15;9;20;53;3;4
2019-10-03 06:15:00;25;2;17;35;2;3
2019-10-03 06:30:00;10;3;18;30;2;7
2019-10-03 06:45:00;26;4;11;23;0;4
2019-10-03 07:00:00;21;4;17;15;1;4
2019-10-03 07:15:00;19;4;7;10;2;8
2019-10-03 07:30:00;23;9;12;18;0;3
2019-10-03 07:45:00;20;13;12;16;4;4
2019-10-03 08:00:00;27;13;14;31;1;7
2019-10-03 08:15:00;26;15;24;31;1;14
2019-10-03 08:30:00;44;19;13;21;1;17
2019-10-03 08:45:00;31;21;22;39;1;12
2019-10-03 09:00:00;44;26;29;31;1;12
2019-10-03 09:15:00;55;35;25;44;2;11
2019-10-03 09:30:00;79;31;46;45;4;7
2019-10-03 09:45:00;54;51;20;45;3;10
2019-10-03 10:00:00;59;40;37;46;2;16
2019-10-03 10:15:00;64;33;41;58;7;10
2019-10-03 10:30:00;72;36;40;60;4;15
2019-10-03 10:45:00;74;41;51;68;2;13
2019-10-03 11:00:00;74;50;34;45;4;9
2019-10-03 11:15:00;87;54;49;57;0;17
2019-10-03 11:30:00;88;63;41;72;5;17
2019-10-03 11:45:00;90;48;66;67;5;15
2019-10-03 12:00:00;97;56;60;75;6;11
2019-10-03 12:15:00;101;61;44;81;3;19
2019-10-03 12:30:00;109;68;59;79;6;23
2019-10-03 12:45:00;122;86;61;98;10;15
2019-10-03 13:00:00;101;72;44;65;9;22
2019-10-03 13:15:00;113;53;56;85;1;28
2019-10-03 13:30:00;119;67;61;81;4;25
2019-10-03 13:45:00;122;66;50;65;5;12
2019-10-03 14:00:00;124;70;59;89;5;21
2019-10-03 14:15:00;115;70;61;95;6;24
2019-10-03 14:30:00;112;74;76;92;7;18
2019-10-03 14:45:00;123;88;71;106;11;20
2019-10-03 15:00:00;116;64;71;66;4;15
2019-10-03 15:15:00;114;70;54;77;4;18
2019-10-03 15:30:00;102;63;55;89;6;20
2019-10-03 15:45:00;112;55;69;98;7;24
2019-10-03 16:00:00;110;68;47;85;4;12
2019-10-03 16:15:00;93;48;67;88;6;14
2019-10-03 16:30:00;105;70;70;95;2;10
2019-10-03 16:45:00;96;71;70;104;6;24
2019-10-03 17:00:00;102;56;79;92;6;18
2019-10-03 17:15:00;104;65;64;108;6;18
2019-10-03 17:30:00;109;64;71;88;5;21
2019-10-03 17:45:00;105;72;63;120;8;15
2019-10-03 18:00:00;98;69;70;112;7;17
2019-10-03 18:15:00;115;90;77;114;8;22
2019-10-03 18:30:00;103;55;62;102;12;18
2019-10-03 18:45:00;102;55;58;102;14;19
2019-10-03 19:00:00;113;68;51;84;8;12
2019-10-03 19:15:00;95;55;58;81;11;16
2019-10-03 19:30:00;95;57;47;83;5;23
2019-10-03 19:45:00;71;52;54;94;10;25
2019-10-03 20:00:00;76;47;46;66;6;18
2019-10-03 20:15:00;73;47;35;67;2;13
2019-10-03 20:30:00;66;41;47;55;3;12
2019-10-03 20:45:00;74;36;37;52;7;11
2019-10-03 21:00:00;75;39;33;49;5;6
2019-10-03 21:15:00;52;25;28;45;7;5
2019-10-03 21:30:00;53;25;32;43;4;10
2019-10-03 21:45:00;54;34;30;35;1;7
2019-10-03 22:00:00;50;23;23;41;1;7
2019-10-03 22:15:00;51;24;22;36;3;8
2019-10-03 22:30:00;49;12;28;55;4;4
2019-10-03 22:45:00;45;18;32;66;4;6
2019-10-03 23:00:00;40;18;27;56;5;2
2019-10-03 23:15:00;41;10;13;27;5;6
2019-10-03 23:30:00;35;17;6;24;3;6
2019-10-03 23:45:00;22;11;9;14;1;3
