DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-29 00:00:00;18;11;3;0;0;9;5;0;0
2019-10-29 00:15:00;5;6;4;1;1;9;8;0;2
2019-10-29 00:30:00;8;10;8;3;2;7;2;0;0
2019-10-29 00:45:00;7;7;9;2;1;7;8;0;0
2019-10-29 01:00:00;6;8;6;1;1;8;5;0;0
2019-10-29 01:15:00;7;1;3;1;0;5;3;0;0
2019-10-29 01:30:00;5;4;1;0;0;7;4;0;0
2019-10-29 01:45:00;11;5;1;1;1;8;2;0;1
2019-10-29 02:00:00;3;4;6;3;2;5;5;0;0
2019-10-29 02:15:00;6;5;6;3;1;5;6;0;0
2019-10-29 02:30:00;4;4;2;2;1;6;5;0;0
2019-10-29 02:45:00;7;8;10;5;1;0;5;0;0
2019-10-29 03:00:00;6;8;9;2;0;5;3;0;1
2019-10-29 03:15:00;1;3;6;4;2;5;6;0;1
2019-10-29 03:30:00;4;4;5;3;1;3;4;0;0
2019-10-29 03:45:00;5;3;4;3;0;5;4;0;1
2019-10-29 04:00:00;4;1;3;0;0;11;5;1;2
2019-10-29 04:15:00;4;2;1;1;0;14;2;1;0
2019-10-29 04:30:00;12;5;8;2;0;18;7;2;2
2019-10-29 04:45:00;14;5;13;2;0;22;15;1;1
2019-10-29 05:00:00;22;11;14;3;2;31;18;2;3
2019-10-29 05:15:00;44;21;24;6;1;39;29;3;5
2019-10-29 05:30:00;43;24;33;12;4;57;50;8;11
2019-10-29 05:45:00;57;39;59;13;3;77;74;6;14
2019-10-29 06:00:00;51;48;53;15;4;59;57;2;9
2019-10-29 06:15:00;89;77;66;12;2;98;77;5;12
2019-10-29 06:30:00;59;75;79;22;7;94;112;11;14
2019-10-29 06:45:00;91;120;89;27;11;104;107;6;19
2019-10-29 07:00:00;111;133;78;21;10;91;90;9;24
2019-10-29 07:15:00;115;135;88;25;10;83;94;9;19
2019-10-29 07:30:00;117;149;95;19;10;95;102;6;14
2019-10-29 07:45:00;119;154;94;25;10;100;106;17;26
2019-10-29 08:00:00;90;91;80;15;10;93;95;13;25
2019-10-29 08:15:00;85;101;80;18;8;94;91;11;19
2019-10-29 08:30:00;108;102;90;18;11;98;81;9;22
2019-10-29 08:45:00;64;85;83;17;11;104;101;10;20
2019-10-29 09:00:00;83;80;74;10;9;90;82;13;27
2019-10-29 09:15:00;94;110;95;16;9;90;82;14;22
2019-10-29 09:30:00;89;102;78;28;11;104;73;22;28
2019-10-29 09:45:00;87;106;88;23;11;78;87;12;16
2019-10-29 10:00:00;95;87;66;14;8;98;86;8;15
2019-10-29 10:15:00;100;110;85;27;9;104;85;8;14
2019-10-29 10:30:00;100;105;76;23;10;96;74;16;18
2019-10-29 10:45:00;93;113;78;26;10;99;76;7;13
2019-10-29 11:00:00;88;106;90;15;11;115;85;7;16
2019-10-29 11:15:00;112;112;95;25;10;104;70;18;24
2019-10-29 11:30:00;105;104;89;20;8;112;99;11;18
2019-10-29 11:45:00;111;111;67;23;13;110;89;12;19
2019-10-29 12:00:00;104;106;84;25;11;106;70;22;35
2019-10-29 12:15:00;90;88;91;21;13;112;90;9;16
2019-10-29 12:30:00;79;96;74;21;10;101;81;12;20
2019-10-29 12:45:00;100;108;102;26;12;111;89;6;11
2019-10-29 13:00:00;98;110;85;17;10;118;111;19;23
2019-10-29 13:15:00;115;98;69;23;12;107;90;16;16
2019-10-29 13:30:00;81;97;71;20;9;106;101;21;58
2019-10-29 13:45:00;87;90;87;17;11;111;115;12;18
2019-10-29 14:00:00;122;117;80;31;12;99;93;21;27
2019-10-29 14:15:00;119;130;73;34;9;108;99;14;20
2019-10-29 14:30:00;96;100;84;22;11;126;109;9;18
2019-10-29 14:45:00;111;146;92;30;12;120;94;18;27
2019-10-29 15:00:00;96;132;91;38;11;135;113;16;33
2019-10-29 15:15:00;115;138;103;27;8;128;105;23;28
2019-10-29 15:30:00;119;133;103;28;11;118;117;22;72
2019-10-29 15:45:00;126;151;103;33;11;110;142;28;37
2019-10-29 16:00:00;107;145;113;38;8;120;141;22;27
2019-10-29 16:15:00;116;181;100;47;10;134;128;22;28
2019-10-29 16:30:00;135;168;88;36;9;130;138;19;30
2019-10-29 16:45:00;140;170;75;38;13;127;118;24;33
2019-10-29 17:00:00;119;171;104;51;11;116;127;21;38
2019-10-29 17:15:00;141;189;85;47;13;135;132;12;25
2019-10-29 17:30:00;106;164;77;41;11;112;117;16;25
2019-10-29 17:45:00;100;169;81;40;13;112;119;13;23
2019-10-29 18:00:00;138;173;88;32;10;107;103;14;20
2019-10-29 18:15:00;115;144;79;26;12;109;87;19;22
2019-10-29 18:30:00;97;125;78;36;16;96;94;11;19
2019-10-29 18:45:00;92;133;85;29;9;74;67;6;14
2019-10-29 19:00:00;96;98;67;21;11;68;61;9;16
2019-10-29 19:15:00;82;110;70;23;13;63;58;6;9
2019-10-29 19:30:00;54;68;50;23;11;58;54;8;11
2019-10-29 19:45:00;56;68;50;20;12;61;43;8;15
2019-10-29 20:00:00;56;62;43;17;6;57;41;8;18
2019-10-29 20:15:00;47;51;32;15;12;55;36;2;5
2019-10-29 20:30:00;40;40;40;13;9;42;29;5;7
2019-10-29 20:45:00;32;45;38;11;4;39;28;6;8
2019-10-29 21:00:00;44;31;31;13;3;52;40;5;13
2019-10-29 21:15:00;39;36;33;6;2;50;41;2;4
2019-10-29 21:30:00;38;30;33;5;3;39;27;2;6
2019-10-29 21:45:00;16;26;28;10;5;35;36;5;9
2019-10-29 22:00:00;24;26;23;8;6;48;30;7;10
2019-10-29 22:15:00;30;31;30;18;8;52;29;1;7
2019-10-29 22:30:00;34;29;21;9;6;36;15;0;2
2019-10-29 22:45:00;15;14;10;3;1;23;10;4;5
2019-10-29 23:00:00;24;23;11;6;1;34;12;4;4
2019-10-29 23:15:00;19;20;19;10;4;24;15;1;4
2019-10-29 23:30:00;8;19;8;3;0;11;9;1;2
2019-10-29 23:45:00;11;19;8;4;5;6;6;0;1
