DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-01-02 00:00:00;5;0;1;0;9;5;3;16;8;24;16;8;24;0
2020-01-02 00:15:00;7;0;0;0;4;1;2;20;10;30;20;10;30;0
2020-01-02 00:30:00;4;1;1;0;9;3;1;20;10;30;20;10;30;0
2020-01-02 00:45:00;3;2;3;0;6;1;5;20;10;30;20;10;30;0
2020-01-02 01:00:00;4;0;2;1;6;3;3;26;13;38;26;13;38;0
2020-01-02 01:15:00;2;2;1;0;8;3;5;24;12;36;24;12;36;0
2020-01-02 01:30:00;4;1;2;0;7;3;1;26;13;39;26;13;39;0
2020-01-02 01:45:00;3;1;0;0;12;3;0;26;13;39;26;13;39;0
2020-01-02 02:00:00;2;0;0;0;10;4;2;26;13;39;26;13;39;0
2020-01-02 02:15:00;2;2;2;0;14;4;2;26;13;39;26;13;39;0
2020-01-02 02:30:00;0;1;1;0;9;1;5;26;13;39;26;13;39;0
2020-01-02 02:45:00;1;4;3;0;11;2;0;26;13;39;26;13;39;0
2020-01-02 03:00:00;5;1;1;0;6;0;1;24;12;36;24;12;36;0
2020-01-02 03:15:00;3;1;1;0;8;1;1;26;13;39;26;13;39;0
2020-01-02 03:30:00;1;3;2;0;9;1;1;26;13;39;26;13;39;0
2020-01-02 03:45:00;0;4;3;3;8;2;1;26;13;39;26;13;39;0
2020-01-02 04:00:00;4;4;2;0;9;2;3;26;13;39;26;13;39;0
2020-01-02 04:15:00;6;2;5;0;13;2;0;26;13;39;26;13;39;0
2020-01-02 04:30:00;6;9;8;0;15;6;1;26;13;39;26;13;39;0
2020-01-02 04:45:00;7;6;4;2;13;3;2;24;12;36;24;12;36;0
2020-01-02 05:00:00;6;7;7;2;28;8;4;20;10;31;20;10;31;0
2020-01-02 05:15:00;8;11;8;8;38;12;4;20;10;30;20;10;30;0
2020-01-02 05:30:00;22;33;15;12;36;17;7;20;10;30;20;10;30;0
2020-01-02 05:45:00;17;16;18;14;38;10;4;20;10;30;20;10;30;0
2020-01-02 06:00:00;21;17;27;16;32;13;11;20;10;30;20;10;30;0
2020-01-02 06:15:00;17;18;23;16;47;15;9;20;10;30;20;10;30;0
2020-01-02 06:30:00;30;17;31;28;37;20;16;20;10;30;20;10;30;0
2020-01-02 06:45:00;29;33;27;22;56;22;13;20;10;29;20;10;29;0
2020-01-02 07:00:00;31;47;31;35;46;19;16;20;10;31;20;10;31;0
2020-01-02 07:15:00;31;46;29;24;70;35;23;21;11;30;21;11;30;0
2020-01-02 07:30:00;39;50;43;34;57;21;14;20;10;30;20;10;30;0
2020-01-02 07:45:00;42;53;33;23;72;33;25;20;10;30;20;10;30;0
2020-01-02 08:00:00;44;43;32;32;64;22;20;20;10;30;20;10;30;0
2020-01-02 08:15:00;47;49;28;16;64;11;30;20;10;30;20;10;30;0
2020-01-02 08:30:00;44;67;32;26;76;19;23;20;10;30;20;10;30;0
2020-01-02 08:45:00;54;47;40;29;84;39;32;20;10;30;20;10;30;0
2020-01-02 09:00:00;50;44;36;30;71;39;27;20;10;30;20;10;30;0
2020-01-02 09:15:00;53;59;37;32;81;29;31;20;10;30;20;10;30;0
2020-01-02 09:30:00;60;60;47;34;93;36;39;20;10;30;20;10;30;0
2020-01-02 09:45:00;59;65;44;31;97;38;41;20;10;30;20;10;30;0
2020-01-02 10:00:00;73;66;42;37;96;44;54;20;10;30;20;10;30;0
2020-01-02 10:15:00;80;65;47;30;91;42;44;20;10;30;20;10;30;0
2020-01-02 10:30:00;74;46;37;25;120;42;46;20;10;30;20;10;30;0
2020-01-02 10:45:00;77;65;49;36;106;48;51;20;10;30;20;10;30;0
2020-01-02 11:00:00;78;52;40;26;123;54;61;20;10;30;20;10;30;0
2020-01-02 11:15:00;83;60;42;27;115;60;71;20;10;30;20;10;30;0
2020-01-02 11:30:00;97;67;38;39;108;63;73;18;9;26;18;9;26;0
2020-01-02 11:45:00;107;80;32;27;124;66;66;20;10;30;20;10;30;0
2020-01-02 12:00:00;94;67;35;20;125;56;92;20;10;30;20;10;30;0
2020-01-02 12:15:00;105;52;41;29;128;57;72;20;10;30;20;10;30;0
2020-01-02 12:30:00;103;56;39;31;146;55;82;20;10;30;20;10;30;0
2020-01-02 12:45:00;95;68;32;32;127;72;72;20;10;30;20;10;30;0
2020-01-02 13:00:00;85;75;37;32;137;39;75;20;10;30;20;10;30;0
2020-01-02 13:15:00;107;53;49;41;129;55;76;20;10;30;20;10;30;0
2020-01-02 13:30:00;117;67;43;40;139;67;84;20;10;30;20;10;30;0
2020-01-02 13:45:00;108;63;41;34;148;69;85;21;11;30;21;11;30;0
2020-01-02 14:00:00;102;62;43;41;141;68;74;20;10;30;20;10;30;0
2020-01-02 14:15:00;99;74;41;35;144;67;96;20;10;30;20;10;30;0
2020-01-02 14:30:00;123;70;43;29;145;85;97;20;10;30;20;10;30;0
2020-01-02 14:45:00;119;65;44;40;140;69;87;21;11;30;21;11;30;0
2020-01-02 15:00:00;100;59;49;31;130;61;87;20;10;30;20;10;30;0
2020-01-02 15:15:00;112;58;42;27;150;67;84;20;10;30;20;10;30;0
2020-01-02 15:30:00;94;50;45;32;139;66;102;20;10;30;20;10;30;0
2020-01-02 15:45:00;102;64;42;30;138;76;97;20;10;30;20;10;30;0
2020-01-02 16:00:00;95;50;47;33;150;63;115;20;10;30;20;10;30;0
2020-01-02 16:15:00;120;56;37;24;138;69;98;20;10;30;20;10;30;0
2020-01-02 16:30:00;118;57;38;27;124;49;89;20;10;30;20;10;30;0
2020-01-02 16:45:00;118;55;30;26;111;49;88;20;10;30;20;10;30;0
2020-01-02 17:00:00;107;50;29;19;134;59;103;20;10;30;20;10;30;0
2020-01-02 17:15:00;108;44;41;34;148;79;129;20;10;30;20;10;30;0
2020-01-02 17:30:00;87;57;37;24;138;64;92;20;10;30;20;10;30;0
2020-01-02 17:45:00;95;48;39;39;129;57;82;20;10;30;20;10;30;0
2020-01-02 18:00:00;99;33;32;24;117;38;88;20;10;30;20;10;30;0
2020-01-02 18:15:00;86;43;34;22;117;45;89;20;10;30;20;10;30;0
2020-01-02 18:30:00;99;32;32;21;128;52;73;20;10;30;20;10;30;0
2020-01-02 18:45:00;95;28;27;15;108;41;71;20;10;30;20;10;30;0
2020-01-02 19:00:00;82;38;31;20;109;44;63;20;10;30;20;10;30;0
