DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-02-28 00:00:00;3;4;15;3;0;11;0;0;0;0;0;0
2020-02-28 00:15:00;3;4;9;0;5;6;0;0;0;0;0;0
2020-02-28 00:30:00;2;4;7;0;0;5;0;0;0;0;0;0
2020-02-28 00:45:00;0;1;6;0;1;5;0;0;0;0;0;0
2020-02-28 01:00:00;2;6;7;1;0;2;0;0;0;0;0;0
2020-02-28 01:15:00;1;3;10;0;0;7;0;0;0;0;0;0
2020-02-28 01:30:00;1;2;4;0;0;2;0;0;0;0;0;0
2020-02-28 01:45:00;1;2;3;0;0;1;0;0;0;0;0;0
2020-02-28 02:00:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-02-28 02:15:00;1;2;5;0;0;3;0;0;0;0;0;0
2020-02-28 02:30:00;1;1;3;0;0;3;0;0;0;0;0;0
2020-02-28 02:45:00;4;5;5;2;0;2;0;0;0;0;0;0
2020-02-28 03:00:00;0;2;4;1;0;3;0;0;0;0;0;0
2020-02-28 03:15:00;0;2;7;0;0;6;0;0;0;0;0;0
2020-02-28 03:30:00;1;2;5;1;0;5;0;0;0;0;0;0
2020-02-28 03:45:00;1;2;5;0;0;3;0;0;0;0;0;0
2020-02-28 04:00:00;0;2;4;0;1;5;0;0;0;0;0;0
2020-02-28 04:15:00;2;2;6;0;0;4;0;0;0;0;0;0
2020-02-28 04:30:00;0;4;6;1;1;2;1;0;0;0;0;0
2020-02-28 04:45:00;3;3;6;0;0;4;0;0;0;0;0;0
2020-02-28 05:00:00;2;4;9;1;0;6;0;0;0;0;0;0
2020-02-28 05:15:00;5;3;5;1;0;2;0;0;0;0;0;0
2020-02-28 05:30:00;9;5;13;1;3;11;0;0;0;0;0;0
2020-02-28 05:45:00;13;15;18;1;5;6;0;0;0;0;0;0
2020-02-28 06:00:00;11;20;25;6;5;13;0;0;0;0;0;0
2020-02-28 06:15:00;22;29;47;4;8;32;0;0;0;0;0;0
2020-02-28 06:30:00;29;32;43;6;8;21;0;0;0;0;0;0
2020-02-28 06:45:00;30;47;66;14;5;34;0;0;0;0;0;0
2020-02-28 07:00:00;20;52;59;28;9;27;0;0;0;0;0;0
2020-02-28 07:15:00;43;80;78;38;5;47;0;0;0;0;0;0
2020-02-28 07:30:00;38;69;79;24;8;44;0;0;0;0;0;0
2020-02-28 07:45:00;46;82;99;12;6;49;1;0;0;0;0;0
2020-02-28 08:00:00;46;62;73;10;7;48;0;0;0;1;0;0
2020-02-28 08:15:00;41;53;78;8;7;42;0;0;0;0;0;0
2020-02-28 08:30:00;39;54;66;12;8;44;1;0;0;0;0;0
2020-02-28 08:45:00;42;57;79;7;5;49;1;0;0;0;0;0
2020-02-28 09:00:00;40;49;64;9;8;51;0;0;0;0;0;0
2020-02-28 09:15:00;36;52;55;13;6;34;0;0;1;0;0;0
2020-02-28 09:30:00;40;39;59;12;7;42;0;0;0;0;0;0
2020-02-28 09:45:00;50;64;74;23;5;53;2;2;0;0;0;0
2020-02-28 10:00:00;34;50;91;17;7;62;0;0;1;0;0;0
2020-02-28 10:15:00;40;49;73;12;7;54;0;0;0;0;0;0
2020-02-28 10:30:00;34;36;86;11;8;64;0;0;2;0;0;0
2020-02-28 10:45:00;40;46;89;9;5;69;1;0;0;0;0;0
2020-02-28 11:00:00;38;49;91;9;4;68;0;0;0;0;0;0
2020-02-28 11:15:00;32;47;84;4;8;57;1;0;6;0;0;0
2020-02-28 11:30:00;38;44;73;23;9;48;0;0;0;0;0;0
2020-02-28 11:45:00;44;74;101;34;6;69;0;0;0;0;0;0
2020-02-28 12:00:00;25;44;103;18;6;82;0;0;0;0;0;0
2020-02-28 12:15:00;29;48;99;23;7;70;0;2;7;0;0;0
2020-02-28 12:30:00;35;41;106;10;7;82;0;0;0;0;0;0
2020-02-28 12:45:00;52;57;96;17;8;66;1;1;0;0;0;0
2020-02-28 13:00:00;41;44;118;19;6;89;1;0;41;0;0;0
2020-02-28 13:15:00;42;52;103;25;10;72;0;0;0;1;0;0
2020-02-28 13:30:00;34;51;101;16;8;70;1;1;1;0;0;0
2020-02-28 13:45:00;53;49;94;18;6;68;0;0;0;0;0;0
2020-02-28 14:00:00;37;39;99;18;7;72;2;0;0;0;0;0
2020-02-28 14:15:00;35;46;91;21;6;83;0;0;3;0;0;0
2020-02-28 14:30:00;42;47;115;21;10;97;0;0;3;0;0;0
2020-02-28 14:45:00;34;57;114;15;4;81;0;0;0;0;0;0
2020-02-28 15:00:00;38;57;125;25;9;90;0;0;1;0;0;0
2020-02-28 15:15:00;40;57;114;16;6;103;0;0;0;0;0;0
2020-02-28 15:30:00;29;47;138;20;8;96;0;0;2;0;0;0
2020-02-28 15:45:00;40;48;106;8;8;87;0;2;0;0;0;0
2020-02-28 16:00:00;40;56;106;27;7;76;0;0;0;0;0;0
2020-02-28 16:15:00;35;56;113;20;6;96;0;0;1;1;0;0
2020-02-28 16:30:00;41;53;125;16;9;100;0;0;1;0;0;0
2020-02-28 16:45:00;36;56;105;21;6;83;0;0;0;0;0;0
2020-02-28 17:00:00;33;47;83;11;7;70;0;0;0;0;0;0
2020-02-28 17:15:00;25;47;88;14;7;77;0;0;10;0;0;0
2020-02-28 17:30:00;26;57;124;23;7;85;7;0;0;0;0;0
2020-02-28 17:45:00;39;75;94;21;4;69;0;0;0;0;0;0
2020-02-28 18:00:00;29;39;106;21;7;90;1;0;0;0;0;0
2020-02-28 18:15:00;37;55;88;16;6;60;0;2;0;0;0;0
2020-02-28 18:30:00;31;52;73;11;8;54;0;0;0;0;0;0
2020-02-28 18:45:00;60;66;98;18;3;73;0;0;0;0;0;0
2020-02-28 19:00:00;61;53;84;16;8;63;0;0;0;0;0;0
2020-02-28 19:15:00;40;51;75;31;7;56;0;0;0;0;0;0
2020-02-28 19:30:00;27;45;55;21;8;40;0;0;0;0;0;0
2020-02-28 19:45:00;27;54;51;16;3;34;0;0;0;0;0;0
2020-02-28 20:00:00;18;35;63;13;6;42;0;0;0;0;0;0
2020-02-28 20:15:00;14;24;55;12;6;37;0;0;0;0;0;0
2020-02-28 20:30:00;17;27;43;7;5;27;0;0;0;0;0;0
2020-02-28 20:45:00;7;21;45;8;3;31;0;0;0;0;0;0
2020-02-28 21:00:00;11;14;34;4;4;30;0;0;0;0;0;0
2020-02-28 21:15:00;7;19;34;2;1;26;0;0;0;0;0;0
2020-02-28 21:30:00;6;10;33;3;1;25;0;0;0;0;0;0
2020-02-28 21:45:00;14;21;42;5;1;26;0;0;0;0;0;0
