DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-10-03 00:00:00;1;4;9;3;5;15;7;20;4;6;9
2019-10-03 00:15:00;0;7;17;6;6;16;20;9;5;10;4
2019-10-03 00:30:00;0;6;11;2;3;11;15;7;4;5;6
2019-10-03 00:45:00;0;5;7;2;2;16;6;7;2;11;5
2019-10-03 01:00:00;2;4;6;3;5;10;15;8;2;7;7
2019-10-03 01:15:00;2;3;8;1;3;10;11;8;4;9;6
2019-10-03 01:30:00;1;2;6;1;2;10;6;0;4;7;3
2019-10-03 01:45:00;0;0;4;1;1;9;14;6;2;5;5
2019-10-03 02:00:00;0;2;4;1;1;11;10;1;1;10;2
2019-10-03 02:15:00;1;1;4;1;2;5;6;3;3;4;4
2019-10-03 02:30:00;0;2;6;2;2;13;6;1;2;3;3
2019-10-03 02:45:00;1;1;2;0;1;3;5;3;2;4;4
2019-10-03 03:00:00;0;2;1;0;0;2;7;1;1;6;2
2019-10-03 03:15:00;0;1;1;0;0;7;4;4;1;2;1
2019-10-03 03:30:00;0;5;7;2;2;9;4;1;0;1;2
2019-10-03 03:45:00;0;1;2;2;2;8;6;2;0;4;3
2019-10-03 04:00:00;0;1;1;0;1;5;2;1;0;4;2
2019-10-03 04:15:00;2;2;1;1;3;2;3;2;1;5;1
2019-10-03 04:30:00;0;1;1;0;0;4;7;2;1;3;1
2019-10-03 04:45:00;0;2;4;1;1;6;2;0;0;0;1
2019-10-03 05:00:00;0;0;1;1;1;7;8;0;0;3;0
2019-10-03 05:15:00;0;4;5;0;0;3;5;0;2;7;1
2019-10-03 05:30:00;2;4;4;1;3;2;2;0;1;4;6
2019-10-03 05:45:00;2;6;12;2;4;2;7;1;3;6;3
2019-10-03 06:00:00;1;7;9;1;2;5;5;2;2;8;7
2019-10-03 06:15:00;2;4;9;2;3;2;6;0;5;4;9
2019-10-03 06:30:00;0;4;7;1;1;3;1;2;1;2;2
2019-10-03 06:45:00;1;0;7;2;3;2;1;1;0;6;4
2019-10-03 07:00:00;1;5;5;0;0;6;3;2;3;4;8
2019-10-03 07:15:00;0;4;6;2;2;4;4;0;2;5;6
2019-10-03 07:30:00;2;5;6;3;5;4;4;1;2;3;2
2019-10-03 07:45:00;0;7;7;2;2;4;7;0;3;5;5
2019-10-03 08:00:00;0;9;2;1;2;6;3;3;7;4;13
2019-10-03 08:15:00;0;7;6;3;3;7;9;4;1;7;6
2019-10-03 08:30:00;2;11;6;3;4;7;6;0;5;2;7
2019-10-03 08:45:00;1;11;15;7;8;6;8;0;3;8;13
2019-10-03 09:00:00;1;12;11;5;6;5;5;3;4;4;11
2019-10-03 09:15:00;2;8;8;9;10;1;3;0;6;11;9
2019-10-03 09:30:00;2;14;13;9;12;6;7;2;9;11;13
2019-10-03 09:45:00;6;16;20;8;12;11;11;3;8;21;12
2019-10-03 10:00:00;3;12;15;4;5;10;8;5;13;11;14
2019-10-03 10:15:00;3;18;18;9;11;10;11;6;14;12;21
2019-10-03 10:30:00;3;24;21;8;10;10;6;7;14;15;5
2019-10-03 10:45:00;3;15;22;9;13;13;14;2;20;15;15
2019-10-03 11:00:00;4;22;17;13;17;12;9;3;13;18;15
2019-10-03 11:15:00;2;21;21;7;9;11;6;8;23;24;25
2019-10-03 11:30:00;2;26;25;15;17;10;15;9;27;30;25
2019-10-03 11:45:00;10;21;25;19;26;16;16;3;28;23;22
2019-10-03 12:00:00;3;24;27;19;18;19;11;12;25;14;20
2019-10-03 12:15:00;5;23;31;12;18;15;11;9;22;29;18
2019-10-03 12:30:00;6;26;27;17;22;16;15;10;19;23;22
2019-10-03 12:45:00;10;19;30;24;26;21;21;13;26;25;22
2019-10-03 13:00:00;5;26;36;18;24;23;16;10;31;31;22
2019-10-03 13:15:00;7;29;33;23;24;22;16;16;29;28;17
2019-10-03 13:30:00;11;22;28;24;31;26;17;16;36;37;25
2019-10-03 13:45:00;2;30;35;18;21;23;22;19;28;31;23
2019-10-03 14:00:00;6;30;37;20;28;16;23;19;21;39;24
2019-10-03 14:15:00;8;32;43;17;22;39;19;18;25;42;29
2019-10-03 14:30:00;9;40;54;22;29;32;25;18;40;37;38
2019-10-03 14:45:00;11;43;56;22;29;40;23;20;37;39;31
2019-10-03 15:00:00;6;20;32;24;28;34;27;26;42;29;22
2019-10-03 15:15:00;9;29;41;25;33;40;14;22;42;37;18
2019-10-03 15:30:00;6;23;38;23;26;41;18;22;36;34;28
2019-10-03 15:45:00;11;32;36;25;39;50;26;23;37;39;27
2019-10-03 16:00:00;7;35;42;17;26;35;23;23;28;32;28
2019-10-03 16:15:00;8;37;45;23;27;37;27;17;32;35;31
2019-10-03 16:30:00;9;28;35;21;27;36;25;22;37;38;27
2019-10-03 16:45:00;9;26;32;23;29;48;27;28;34;47;31
2019-10-03 17:00:00;9;31;38;22;29;46;37;34;29;34;25
2019-10-03 17:15:00;5;28;43;20;22;45;32;30;34;36;28
2019-10-03 17:30:00;7;35;49;23;33;46;27;25;27;35;28
2019-10-03 17:45:00;7;33;45;24;26;37;30;21;24;33;27
2019-10-03 18:00:00;4;36;35;32;35;47;30;32;31;22;20
2019-10-03 18:15:00;8;28;30;13;19;33;30;31;25;30;14
2019-10-03 18:30:00;5;25;31;15;17;39;27;24;23;29;33
2019-10-03 18:45:00;5;28;47;24;29;20;27;23;17;30;26
2019-10-03 19:00:00;5;31;39;16;19;31;23;19;22;27;16
2019-10-03 19:15:00;4;22;40;9;12;22;38;26;21;24;19
2019-10-03 19:30:00;5;25;36;10;17;23;23;21;15;25;12
2019-10-03 19:45:00;7;22;39;17;23;23;15;13;12;27;19
2019-10-03 20:00:00;5;23;34;12;18;24;28;24;15;19;9
2019-10-03 20:15:00;2;24;26;6;8;17;23;14;18;21;16
2019-10-03 20:30:00;2;19;23;9;10;25;17;12;18;16;12
2019-10-03 20:45:00;6;24;16;8;11;27;26;14;9;17;14
2019-10-03 21:00:00;1;13;19;6;7;34;18;19;14;17;8
2019-10-03 21:15:00;5;10;14;2;5;18;20;16;7;23;7
2019-10-03 21:30:00;3;16;18;6;9;10;20;5;7;20;6
2019-10-03 21:45:00;2;12;18;4;6;17;19;9;8;25;12
2019-10-03 22:00:00;2;11;12;7;7;11;18;8;16;14;9
2019-10-03 22:15:00;0;12;13;2;2;18;17;12;9;15;10
2019-10-03 22:30:00;2;10;11;1;3;23;24;9;7;15;9
2019-10-03 22:45:00;1;10;13;2;3;16;19;5;5;16;5
2019-10-03 23:00:00;0;6;20;2;2;16;23;13;2;13;6
2019-10-03 23:15:00;2;8;12;1;4;22;13;12;9;19;2
2019-10-03 23:30:00;1;2;11;2;3;11;9;11;1;7;5
2019-10-03 23:45:00;0;6;11;1;2;11;8;1;6;14;3
