DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-03-29 00:00:00;2;0;0;1;1;1;1
2020-03-29 00:15:00;6;2;0;1;2;1;1
2020-03-29 00:30:00;3;2;0;0;1;3;0
2020-03-29 00:45:00;2;1;0;2;1;2;1
2020-03-29 01:00:00;3;3;0;1;1;1;0
2020-03-29 01:15:00;1;0;0;0;0;0;3
2020-03-29 01:30:00;0;1;1;0;0;3;1
2020-03-29 01:45:00;0;0;0;1;1;2;2
2020-03-29 03:00:00;0;0;0;0;0;4;1
2020-03-29 03:15:00;2;1;0;0;0;3;2
2020-03-29 03:30:00;1;2;1;0;0;1;0
2020-03-29 03:45:00;1;1;0;1;0;1;0
2020-03-29 04:00:00;2;1;0;0;0;0;0
2020-03-29 04:15:00;2;2;0;1;1;1;3
2020-03-29 04:30:00;1;1;0;0;0;4;1
2020-03-29 04:45:00;5;0;0;0;0;4;1
2020-03-29 05:00:00;6;1;0;2;2;7;2
2020-03-29 05:15:00;9;5;0;0;0;6;2
2020-03-29 05:30:00;6;1;0;2;2;10;3
2020-03-29 05:45:00;6;7;1;3;5;7;5
2020-03-29 06:00:00;7;3;0;1;3;4;5
2020-03-29 06:15:00;7;1;0;0;0;6;1
2020-03-29 06:30:00;7;2;1;1;2;5;3
2020-03-29 06:45:00;3;2;0;2;2;2;1
2020-03-29 07:00:00;5;2;0;1;1;3;1
2020-03-29 07:15:00;9;3;0;0;0;6;3
2020-03-29 07:30:00;4;1;1;0;0;5;1
2020-03-29 07:45:00;4;4;1;0;2;4;1
2020-03-29 08:00:00;1;3;0;1;1;2;0
2020-03-29 08:15:00;6;4;2;1;4;4;2
2020-03-29 08:30:00;2;2;0;1;3;5;3
2020-03-29 08:45:00;5;5;0;1;2;7;3
2020-03-29 09:00:00;10;3;0;2;2;6;6
2020-03-29 09:15:00;12;1;0;1;2;3;3
2020-03-29 09:30:00;11;4;0;0;4;9;4
2020-03-29 09:45:00;10;5;1;3;3;9;4
2020-03-29 10:00:00;10;6;0;2;3;4;0
2020-03-29 10:15:00;10;6;1;4;5;16;2
2020-03-29 10:30:00;16;7;1;2;4;12;3
2020-03-29 10:45:00;14;6;1;4;8;19;3
2020-03-29 11:00:00;17;8;0;6;5;12;4
2020-03-29 11:15:00;28;8;1;2;4;18;4
2020-03-29 11:30:00;15;11;2;3;8;12;7
2020-03-29 11:45:00;19;8;0;3;4;19;11
2020-03-29 12:00:00;19;8;1;1;4;22;7
2020-03-29 12:15:00;20;14;1;2;7;23;7
2020-03-29 12:30:00;16;10;3;4;9;10;4
2020-03-29 12:45:00;19;14;2;5;10;30;12
2020-03-29 13:00:00;25;11;0;5;10;25;14
2020-03-29 13:15:00;25;15;4;6;9;21;13
2020-03-29 13:30:00;13;10;2;6;10;18;7
2020-03-29 13:45:00;22;8;0;6;11;21;13
2020-03-29 14:00:00;35;7;0;5;4;21;3
2020-03-29 14:15:00;22;16;3;2;4;14;3
2020-03-29 14:30:00;32;16;2;4;8;23;7
2020-03-29 14:45:00;24;10;3;5;10;29;13
2020-03-29 15:00:00;20;13;2;6;12;20;5
2020-03-29 15:15:00;31;12;3;7;12;26;11
2020-03-29 15:30:00;15;13;4;4;7;24;12
2020-03-29 15:45:00;26;14;2;15;16;22;15
2020-03-29 16:00:00;22;11;2;2;13;24;7
2020-03-29 16:15:00;36;16;4;5;10;36;17
2020-03-29 16:30:00;25;16;5;8;14;28;13
2020-03-29 16:45:00;32;19;3;11;16;32;15
2020-03-29 17:00:00;32;13;4;9;16;17;10
2020-03-29 17:15:00;28;10;1;3;11;20;10
2020-03-29 17:30:00;22;12;1;5;11;23;8
2020-03-29 17:45:00;33;21;3;12;17;29;13
2020-03-29 18:00:00;30;10;2;5;8;21;14
2020-03-29 18:15:00;21;15;3;4;8;29;16
2020-03-29 18:30:00;29;12;1;4;6;11;6
2020-03-29 18:45:00;17;17;4;6;13;27;9
2020-03-29 19:00:00;22;14;2;6;10;17;3
2020-03-29 19:15:00;23;12;1;3;6;31;12
2020-03-29 19:30:00;29;10;2;3;8;13;7
2020-03-29 19:45:00;20;15;4;3;12;21;11
2020-03-29 20:00:00;18;13;2;6;9;20;7
2020-03-29 20:15:00;16;7;1;3;6;21;12
2020-03-29 20:30:00;19;6;1;4;7;14;9
2020-03-29 20:45:00;17;7;1;2;4;19;9
2020-03-29 21:00:00;8;10;1;4;9;18;11
2020-03-29 21:15:00;20;8;2;1;2;20;8
2020-03-29 21:30:00;10;5;0;6;8;18;6
2020-03-29 21:45:00;14;2;0;1;3;12;5
2020-03-29 22:00:00;19;9;1;0;3;18;3
2020-03-29 22:15:00;10;6;2;0;3;11;2
2020-03-29 22:30:00;5;4;1;2;3;7;0
2020-03-29 22:45:00;7;4;0;6;5;5;7
2020-03-29 23:00:00;6;2;1;2;6;2;5
2020-03-29 23:15:00;6;3;1;1;2;6;2
2020-03-29 23:30:00;3;3;1;0;1;4;3
2020-03-29 23:45:00;
