DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-11-12 00:00:00;15;14;18;1;1;14;0;2;4;3;3;3;0;0;0;0
2019-11-12 00:15:00;8;22;24;4;0;21;1;2;2;2;2;2;0;0;1;0
2019-11-12 00:30:00;13;13;269;0;0;12;0;2;1;1;1;1;0;0;0;0
2019-11-12 00:45:00;4;14;15;1;3;14;1;2;1;1;1;1;0;0;0;0
2019-11-12 01:00:00;4;11;9;0;0;12;0;0;2;2;3;3;0;0;0;0
2019-11-12 01:15:00;4;7;6;0;1;5;0;3;1;1;0;0;0;0;0;0
2019-11-12 01:30:00;8;8;11;0;3;9;0;0;1;2;3;1;0;0;0;0
2019-11-12 01:45:00;16;3;8;0;3;3;1;1;0;0;0;0;0;0;0;0
2019-11-12 02:00:00;7;7;14;0;1;6;0;0;0;0;0;0;0;0;0;0
2019-11-12 02:15:00;2;2;5;0;1;2;0;0;1;1;1;1;0;0;0;0
2019-11-12 02:30:00;3;6;10;0;2;7;1;0;0;0;0;0;0;0;0;0
2019-11-12 02:45:00;4;4;8;2;3;8;1;0;6;6;2;3;0;0;0;0
2019-11-12 03:00:00;9;5;9;0;3;4;0;1;1;1;1;1;0;0;0;0
2019-11-12 03:15:00;7;7;12;0;2;7;0;0;2;2;2;2;0;0;0;0
2019-11-12 03:30:00;5;3;265;0;0;2;0;1;0;0;0;0;0;0;0;0
2019-11-12 03:45:00;6;8;10;1;1;8;0;0;2;2;0;2;0;0;0;0
2019-11-12 04:00:00;11;14;16;2;4;10;0;3;1;1;1;1;0;0;0;0
2019-11-12 04:15:00;8;9;9;0;5;7;0;1;1;1;1;1;0;0;0;0
2019-11-12 04:30:00;8;17;14;1;3;13;0;2;8;9;8;8;0;0;0;0
2019-11-12 04:45:00;13;9;12;0;5;9;0;3;3;4;3;3;0;0;0;0
2019-11-12 05:00:00;20;15;18;0;10;15;1;7;4;4;6;5;0;0;0;0
2019-11-12 05:15:00;36;40;40;2;12;44;1;20;28;26;28;26;0;0;0;0
2019-11-12 05:30:00;53;55;41;2;18;55;0;13;41;39;41;39;0;0;0;0
2019-11-12 05:45:00;68;85;43;5;19;90;1;11;46;46;42;45;0;0;1;0
2019-11-12 06:00:00;82;89;47;14;44;91;1;16;33;30;31;29;0;0;0;1
2019-11-12 06:15:00;105;89;50;17;36;96;2;20;42;47;43;43;0;0;0;0
2019-11-12 06:30:00;111;135;56;9;58;129;6;33;57;57;54;56;0;0;0;1
2019-11-12 06:45:00;119;173;71;11;35;165;1;44;56;55;56;54;0;0;0;0
2019-11-12 07:00:00;133;170;84;18;57;167;3;57;78;79;81;79;0;0;0;0
2019-11-12 07:15:00;195;212;88;44;40;201;4;82;70;69;69;70;0;0;2;1
2019-11-12 07:30:00;188;168;92;47;47;135;19;93;66;66;62;62;0;0;1;1
2019-11-12 07:45:00;170;194;86;46;38;162;10;102;101;71;70;72;0;0;4;1
2019-11-12 08:00:00;166;175;95;27;50;152;12;90;93;99;93;95;0;0;0;0
2019-11-12 08:15:00;156;176;104;34;47;155;6;72;54;52;55;55;0;0;0;0
2019-11-12 08:30:00;140;159;97;22;57;153;6;62;76;76;77;79;2;0;0;0
2019-11-12 08:45:00;142;162;80;38;56;152;7;51;58;57;49;49;0;0;0;0
2019-11-12 09:00:00;130;166;79;37;39;151;9;50;57;55;54;51;0;1;1;1
