DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-06-12 00:00:00;11;6;4;0;0;1;12;7;0;3;0
2020-06-12 00:15:00;12;2;3;2;0;2;19;4;0;3;0
2020-06-12 00:30:00;9;4;2;0;0;0;15;3;0;3;0
2020-06-12 00:45:00;10;2;1;1;0;1;12;5;0;2;0
2020-06-12 01:00:00;14;7;1;2;0;3;12;3;0;4;0
2020-06-12 01:15:00;6;3;0;1;0;1;15;3;0;3;1
2020-06-12 01:30:00;5;5;1;1;0;1;8;5;1;0;0
2020-06-12 01:45:00;7;3;2;0;0;0;7;0;0;2;0
2020-06-12 02:00:00;13;6;0;1;0;1;13;2;0;2;0
2020-06-12 02:15:00;3;5;1;1;0;3;11;2;0;2;0
2020-06-12 02:30:00;6;5;0;2;0;2;6;3;0;2;0
2020-06-12 02:45:00;2;0;1;0;0;0;9;4;0;1;0
2020-06-12 03:00:00;3;7;1;0;0;0;9;5;0;1;0
2020-06-12 03:15:00;4;3;0;0;0;1;10;4;0;1;0
2020-06-12 03:30:00;7;2;1;0;0;1;13;1;0;1;0
2020-06-12 03:45:00;1;2;1;2;0;2;10;3;0;0;0
2020-06-12 04:00:00;2;3;1;2;0;2;18;2;0;5;0
2020-06-12 04:15:00;2;2;2;0;0;0;15;2;0;0;0
2020-06-12 04:30:00;8;5;1;0;0;0;14;1;0;0;0
2020-06-12 04:45:00;8;11;6;3;0;4;21;3;0;0;0
2020-06-12 05:00:00;10;12;3;1;0;2;25;2;0;1;0
2020-06-12 05:15:00;13;15;3;4;0;5;19;12;0;1;0
2020-06-12 05:30:00;27;14;7;11;2;15;37;26;0;3;0
2020-06-12 05:45:00;25;13;8;7;0;9;47;21;0;2;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;33;23;17;19;2;24;45;25;0;2;1
2020-06-12 06:30:00;37;21;12;13;6;20;47;44;0;2;0
2020-06-12 06:45:00;47;28;25;15;3;21;59;30;1;4;0
2020-06-12 07:00:00;50;30;22;8;4;19;46;38;1;6;1
2020-06-12 07:15:00;57;28;24;25;4;28;53;36;1;7;0
2020-06-12 07:30:00;52;34;28;18;6;26;64;28;2;5;0
2020-06-12 07:45:00;55;35;23;19;6;26;73;48;1;7;1
2020-06-12 08:00:00;48;37;32;13;5;22;51;39;0;6;0
2020-06-12 08:15:00;57;27;29;15;5;24;72;44;0;8;0
2020-06-12 08:30:00;77;28;20;19;10;31;68;32;0;8;0
2020-06-12 08:45:00;66;30;26;15;4;22;77;56;4;9;0
2020-06-12 09:15:00;83;40;35;26;3;33;79;54;0;10;0
2020-06-12 09:30:00;120;38;29;28;4;36;85;68;1;8;2
2020-06-12 09:45:00;107;40;36;27;7;37;87;65;2;12;1
2020-06-12 10:00:00;114;44;38;27;8;34;98;72;1;8;1
2020-06-12 10:15:00;115;52;43;29;9;39;85;80;2;13;0
2020-06-12 10:30:00;103;42;39;28;8;37;83;67;2;9;2
2020-06-12 10:45:00;122;56;40;28;10;38;91;74;4;10;1
2020-06-12 11:00:00;111;46;42;25;14;36;101;72;0;13;2
2020-06-12 11:15:00;122;46;37;27;15;37;97;82;2;10;0
2020-06-12 11:30:00;129;46;38;27;13;40;111;76;2;9;0
2020-06-12 11:45:00;125;45;37;23;7;29;103;96;6;9;0
2020-06-12 12:00:00;127;46;33;30;9;42;105;65;3;17;1
2020-06-12 12:15:00;116;50;38;27;7;33;92;63;1;15;0
2020-06-12 12:30:00;135;53;44;23;10;31;119;74;5;15;1
2020-06-12 12:45:00;138;48;41;16;5;25;93;64;1;7;0
2020-06-12 13:00:00;110;54;47;18;5;25;89;73;7;21;0
2020-06-12 13:15:00;116;47;46;26;5;29;90;80;2;13;2
2020-06-12 13:30:00;120;50;26;19;12;32;104;67;1;17;0
2020-06-12 13:45:00;131;49;35;30;5;32;105;65;1;10;1
2020-06-12 14:00:00;125;41;36;23;2;26;94;68;2;13;0
2020-06-12 14:15:00;144;59;54;18;6;23;101;64;0;12;1
2020-06-12 14:30:00;100;44;36;14;7;20;82;60;1;18;0
2020-06-12 14:45:00;117;55;38;23;5;26;95;70;0;9;1
2020-06-12 15:00:00;95;59;45;22;4;28;117;63;0;11;0
2020-06-12 15:15:00;94;63;50;30;13;43;97;53;0;16;1
2020-06-12 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 15:45:00;95;47;34;31;11;41;88;62;1;9;0
2020-06-12 16:00:00;90;47;42;22;11;31;100;79;3;18;0
2020-06-12 16:15:00;104;51;43;24;4;29;101;74;0;13;1
2020-06-12 16:30:00;97;60;33;27;7;34;100;68;2;19;1
2020-06-12 16:45:00;108;40;34;12;6;18;87;61;1;11;0
2020-06-12 17:00:00;112;45;41;20;8;31;97;79;1;20;0
2020-06-12 17:15:00;108;46;26;23;2;29;87;64;0;12;0
2020-06-12 17:30:00;74;52;30;20;8;26;104;72;1;12;0
2020-06-12 17:45:00;97;39;36;27;8;31;102;65;0;14;0
2020-06-12 18:00:00;89;42;24;26;6;32;99;60;0;15;1
2020-06-12 18:15:00;89;46;32;18;4;23;76;59;1;15;2
2020-06-12 18:30:00;90;48;22;17;10;28;83;52;1;12;1
2020-06-12 18:45:00;97;34;20;19;2;23;75;51;2;12;0
2020-06-12 19:00:00;80;34;16;16;5;22;95;43;1;11;0
2020-06-12 19:15:00;63;27;8;14;4;20;75;48;1;6;0
2020-06-12 19:30:00;79;32;15;22;3;27;58;55;1;10;0
