DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-11-01 00:00:00;25;9;12;14;0;0
2020-11-01 00:15:00;22;13;7;13;1;2
2020-11-01 00:30:00;23;15;11;11;1;3
2020-11-01 00:45:00;28;13;6;17;0;4
2020-11-01 01:00:00;14;4;15;13;0;3
2020-11-01 01:15:00;22;11;6;17;1;4
2020-11-01 01:30:00;13;6;7;9;1;4
2020-11-01 01:45:00;21;8;6;10;1;3
2020-11-01 02:00:00;18;6;4;7;0;0
2020-11-01 02:15:00;14;7;1;9;1;4
2020-11-01 02:30:00;13;5;4;9;0;2
2020-11-01 02:45:00;9;2;3;12;1;4
2020-11-01 03:00:00;10;1;2;2;1;1
2020-11-01 03:15:00;13;2;3;3;0;1
2020-11-01 03:30:00;8;1;5;3;0;0
2020-11-01 03:45:00;5;2;1;3;1;1
2020-11-01 04:00:00;2;0;2;2;0;0
2020-11-01 04:15:00;3;0;3;4;0;2
2020-11-01 04:30:00;6;1;3;1;1;0
2020-11-01 04:45:00;3;2;3;6;0;0
2020-11-01 05:00:00;5;2;4;1;0;0
2020-11-01 05:15:00;15;4;4;6;0;1
2020-11-01 05:30:00;12;4;3;2;1;6
2020-11-01 05:45:00;7;3;0;6;0;1
2020-11-01 06:00:00;5;3;5;10;0;4
2020-11-01 06:15:00;11;4;6;10;0;2
2020-11-01 06:30:00;14;3;3;13;1;1
2020-11-01 06:45:00;7;3;8;7;0;1
2020-11-01 07:00:00;14;2;5;10;1;3
2020-11-01 07:15:00;8;9;9;8;1;3
2020-11-01 07:30:00;22;5;14;12;0;6
2020-11-01 07:45:00;26;14;9;16;2;4
2020-11-01 08:00:00;22;9;19;15;0;6
2020-11-01 08:15:00;26;16;9;23;4;10
2020-11-01 08:30:00;28;14;22;22;2;6
2020-11-01 08:45:00;40;21;30;34;0;7
2020-11-01 09:00:00;53;29;25;27;0;8
2020-11-01 09:15:00;59;30;28;24;3;12
2020-11-01 09:30:00;54;45;32;43;1;14
2020-11-01 09:45:00;77;46;50;62;1;16
2020-11-01 10:00:00;76;33;45;56;6;11
2020-11-01 10:15:00;74;53;60;50;4;9
2020-11-01 10:30:00;76;45;54;56;3;16
2020-11-01 10:45:00;91;58;53;48;5;7
2020-11-01 11:00:00;78;49;36;59;7;15
2020-11-01 11:15:00;97;61;61;65;6;19
2020-11-01 11:30:00;77;59;52;54;2;18
2020-11-01 11:45:00;107;60;73;87;7;17
2020-11-01 12:00:00;90;61;60;84;8;22
2020-11-01 12:15:00;91;65;50;86;6;21
2020-11-01 12:30:00;84;48;56;63;7;21
2020-11-01 12:45:00;88;56;55;69;8;11
2020-11-01 13:00:00;96;67;55;72;7;7
2020-11-01 13:15:00;99;56;52;53;1;22
2020-11-01 13:30:00;83;43;57;74;2;14
2020-11-01 13:45:00;100;72;63;56;2;15
2020-11-01 14:00:00;83;66;69;87;7;16
2020-11-01 14:15:00;105;67;77;86;6;17
2020-11-01 14:30:00;98;73;57;88;1;9
2020-11-01 14:45:00;111;78;67;91;5;31
2020-11-01 15:00:00;119;79;49;57;3;13
2020-11-01 15:15:00;95;55;62;78;6;17
2020-11-01 15:30:00;109;62;59;79;8;16
2020-11-01 15:45:00;94;48;54;76;5;14
2020-11-01 16:00:00;91;49;50;73;1;19
2020-11-01 16:15:00;92;75;63;75;5;21
2020-11-01 16:30:00;99;70;68;79;3;12
2020-11-01 16:45:00;114;68;74;93;6;20
2020-11-01 17:00:00;98;68;59;104;7;12
2020-11-01 17:15:00;102;61;65;92;2;20
2020-11-01 17:30:00;117;82;56;87;7;15
2020-11-01 17:45:00;103;71;70;104;6;20
2020-11-01 18:00:00;108;56;46;86;5;20
2020-11-01 18:15:00;100;53;51;80;5;17
2020-11-01 18:30:00;88;40;43;70;7;15
2020-11-01 18:45:00;76;40;54;68;2;14
2020-11-01 19:00:00;74;57;41;66;7;14
2020-11-01 19:15:00;76;35;23;48;3;11
2020-11-01 19:30:00;59;32;40;66;6;9
2020-11-01 19:45:00;74;34;24;51;3;7
2020-11-01 20:00:00;67;22;51;58;4;8
2020-11-01 20:15:00;48;28;28;52;2;6
2020-11-01 20:30:00;60;32;33;63;5;9
2020-11-01 20:45:00;65;34;26;41;8;6
2020-11-01 21:00:00;50;34;30;37;3;6
2020-11-01 21:15:00;49;41;22;42;4;3
2020-11-01 21:30:00;41;25;22;24;2;6
2020-11-01 21:45:00;43;21;24;33;6;5
2020-11-01 22:00:00;29;23;10;26;2;2
2020-11-01 22:15:00;28;3;14;29;0;6
2020-11-01 22:30:00;31;16;9;19;2;4
2020-11-01 22:45:00;30;7;7;14;3;4
2020-11-01 23:00:00;21;9;9;14;3;8
2020-11-01 23:15:00;21;7;14;13;2;3
2020-11-01 23:30:00;12;7;5;10;0;1
2020-11-01 23:45:00;14;4;6;6;1;3
