2020-06-24 20:00:00;81;72;0;48;12;37;6;10;1;0;0
2020-06-24 20:15:00;71;54;0;50;9;29;5;14;2;0;0
2020-06-24 20:30:00;68;38;0;48;14;36;8;13;0;0;0
2020-06-24 20:45:00;85;64;0;49;7;28;4;10;0;0;0
2020-06-24 21:00:00;90;53;0;41;4;28;8;12;0;0;0
2020-06-24 21:15:00;114;60;0;56;6;41;6;12;0;0;0
2020-06-24 21:30:00;54;31;0;25;2;15;5;12;0;0;0
2020-06-24 21:45:00;54;44;0;51;7;28;7;14;0;0;0
2020-06-24 22:00:00;27;20;0;25;2;17;5;17;4;0;0
2020-06-24 22:15:00;46;33;0;31;5;22;4;6;0;0;0
2020-06-24 22:30:00;37;26;0;51;3;34;7;10;0;0;0
2020-06-24 22:45:00;44;36;0;49;5;27;3;10;0;0;0
2020-06-24 23:00:00;34;17;0;28;3;12;3;3;0;0;0
2020-06-24 23:15:00;27;26;0;29;4;20;4;6;0;0;0
2020-06-24 23:30:00;18;14;0;21;2;12;1;3;0;0;0
2020-06-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
