DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-05-22 00:00:00;0;8;0;11;9;0;0
2020-05-22 00:15:00;0;13;15;17;15;3;3
2020-05-22 00:30:00;0;21;18;8;13;0;0
2020-05-22 00:45:00;0;8;4;8;9;0;0
2020-05-22 01:00:00;0;3;4;15;6;0;0
2020-05-22 01:15:00;0;2;5;4;1;0;0
2020-05-22 01:30:00;0;5;5;13;4;0;0
2020-05-22 01:45:00;0;5;8;8;4;0;0
2020-05-22 02:00:00;0;2;2;7;3;0;0
2020-05-22 02:15:00;0;2;4;3;1;0;0
2020-05-22 02:30:00;0;6;1;4;2;0;0
2020-05-22 02:45:00;0;3;0;2;2;0;0
2020-05-22 03:00:00;0;3;3;6;1;0;0
2020-05-22 03:15:00;0;3;2;8;3;0;0
2020-05-22 03:30:00;0;4;2;1;1;0;0
2020-05-22 03:45:00;0;1;2;5;1;0;0
2020-05-22 04:00:00;0;1;1;7;1;0;0
2020-05-22 04:15:00;0;8;3;7;5;0;0
2020-05-22 04:30:00;0;8;3;8;3;0;0
2020-05-22 04:45:00;0;9;3;14;7;0;0
2020-05-22 05:00:00;0;11;4;19;7;0;0
2020-05-22 05:15:00;0;23;14;17;10;0;0
2020-05-22 05:30:00;0;24;17;15;16;1;1
2020-05-22 05:45:00;0;20;17;25;12;2;2
2020-05-22 06:00:00;0;20;21;24;18;4;4
2020-05-22 06:15:00;0;35;42;25;23;4;4
2020-05-22 06:30:00;2;51;39;28;20;3;3
2020-05-22 06:45:00;3;22;28;24;32;2;2
2020-05-22 07:00:00;10;55;62;52;47;5;5
2020-05-22 07:15:00;27;73;90;57;49;7;7
2020-05-22 07:30:00;17;83;88;65;60;3;3
2020-05-22 07:45:00;9;71;74;82;61;5;5
2020-05-22 08:00:00;21;79;61;76;60;3;4
2020-05-22 08:15:00;22;81;83;82;65;2;2
2020-05-22 08:30:00;48;86;105;78;70;5;5
2020-05-22 08:45:00;18;86;95;91;95;3;3
2020-05-22 09:00:00;19;89;81;94;87;4;4
2020-05-22 09:15:00;14;99;99;90;74;2;2
2020-05-22 09:30:00;23;113;93;93;104;5;5
2020-05-22 09:45:00;28;118;104;106;100;3;3
2020-05-22 10:00:00;17;95;92;120;115;3;3
2020-05-22 10:15:00;1;116;8;116;101;4;4
2020-05-22 10:30:00;3;122;95;120;124;5;5
2020-05-22 10:45:00;20;124;126;126;130;2;2
2020-05-22 11:00:00;7;99;113;112;124;4;4
2020-05-22 11:15:00;6;120;104;137;148;3;2
2020-05-22 11:30:00;47;121;129;126;132;4;5
2020-05-22 11:45:00;5;120;139;133;148;5;4
2020-05-22 12:00:00;13;113;102;117;102;3;4
2020-05-22 12:15:00;4;124;119;111;148;2;2
2020-05-22 12:30:00;18;119;138;122;117;5;5
2020-05-22 12:45:00;6;123;112;120;155;3;3
2020-05-22 13:00:00;14;127;108;108;123;3;3
2020-05-22 13:15:00;9;105;98;133;151;9;9
2020-05-22 13:30:00;12;121;133;118;128;6;6
2020-05-22 13:45:00;74;105;110;118;118;2;2
2020-05-22 14:00:00;16;121;110;138;130;4;4
2020-05-22 14:15:00;7;100;101;113;116;2;2
2020-05-22 14:30:00;39;120;99;110;132;6;6
2020-05-22 14:45:00;9;120;112;132;131;2;2
2020-05-22 15:00:00;13;96;109;121;122;3;3
2020-05-22 15:15:00;8;85;94;129;125;3;3
2020-05-22 15:30:00;11;109;96;120;133;5;5
2020-05-22 15:45:00;3;105;96;122;126;4;4
2020-05-22 16:00:00;44;87;91;111;102;3;3
2020-05-22 16:15:00;20;102;100;121;114;3;3
2020-05-22 16:30:00;7;87;89;117;124;5;5
2020-05-22 16:45:00;37;99;101;120;118;5;5
2020-05-22 17:00:00;21;92;85;117;109;4;4
2020-05-22 17:15:00;49;98;96;124;125;3;2
2020-05-22 17:30:00;4;106;100;102;93;5;6
2020-05-22 17:45:00;62;96;96;121;104;3;3
2020-05-22 18:00:00;6;92;87;107;108;4;4
2020-05-22 18:15:00;7;83;70;99;95;2;2
2020-05-22 18:30:00;12;73;65;91;88;6;6
2020-05-22 18:45:00;6;85;90;73;78;3;3
2020-05-22 19:00:00;3;69;70;88;85;3;3
2020-05-22 19:15:00;0;61;61;70;65;4;4
2020-05-22 19:30:00;17;77;65;72;61;4;4
2020-05-22 19:45:00;7;57;57;67;61;2;2
2020-05-22 20:00:00;0;64;63;79;53;3;3
2020-05-22 20:15:00;26;47;45;68;63;2;1
2020-05-22 20:30:00;3;50;41;70;48;3;4
2020-05-22 20:45:00;1;33;36;53;45;1;1
2020-05-22 21:00:00;4;43;27;57;49;3;3
2020-05-22 21:15:00;0;38;27;39;34;0;0
2020-05-22 21:30:00;5;30;28;32;37;1;1
2020-05-22 21:45:00;2;29;28;37;21;1;1
2020-05-22 22:00:00;0;25;21;38;29;2;2
2020-05-22 22:15:00;0;35;42;39;28;2;2
2020-05-22 22:30:00;0;35;31;34;28;1;1
2020-05-22 22:45:00;1;31;23;29;28;1;1
2020-05-22 23:00:00;0;25;21;23;16;2;2
2020-05-22 23:15:00;1;18;12;19;20;1;1
2020-05-22 23:30:00;0;16;16;19;11;1;1
2020-05-22 23:45:00;0;20;0;17;12;0;0
