DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-08-22 00:00:00;11;0;3;0;0;0;0;0;0
2020-08-22 00:15:00;3;2;2;0;0;0;0;0;0
2020-08-22 00:30:00;4;0;0;0;0;0;0;0;0
2020-08-22 00:45:00;1;0;0;0;0;0;0;0;0
2020-08-22 01:00:00;8;0;3;0;0;0;0;0;0
2020-08-22 01:15:00;3;0;1;0;0;0;0;0;0
2020-08-22 01:30:00;7;0;0;0;0;0;0;0;0
2020-08-22 01:45:00;7;0;1;0;0;0;0;0;0
2020-08-22 02:00:00;4;0;1;0;0;0;0;0;0
2020-08-22 02:15:00;3;0;0;0;0;0;0;0;0
2020-08-22 02:30:00;2;0;0;0;0;0;0;0;0
2020-08-22 02:45:00;2;0;0;0;0;0;0;0;0
2020-08-22 03:00:00;0;0;0;0;0;0;0;0;0
2020-08-22 03:15:00;0;0;1;0;0;0;0;0;0
2020-08-22 03:30:00;1;0;2;0;0;0;0;0;0
2020-08-22 03:45:00;0;0;0;0;0;0;0;0;0
2020-08-22 04:00:00;0;0;0;0;0;0;0;0;0
2020-08-22 04:15:00;1;0;1;0;0;0;0;0;0
2020-08-22 04:30:00;0;0;0;0;0;0;0;0;0
2020-08-22 04:45:00;0;0;0;0;0;0;0;0;0
2020-08-22 05:00:00;2;0;0;0;0;0;0;0;0
2020-08-22 05:15:00;0;0;2;0;0;0;0;0;0
2020-08-22 05:30:00;1;0;4;0;0;0;0;0;0
2020-08-22 05:45:00;0;0;4;0;0;0;0;0;0
2020-08-22 06:00:00;1;0;4;0;0;0;0;0;0
2020-08-22 06:15:00;0;0;2;0;0;0;0;0;0
2020-08-22 06:30:00;0;0;1;0;0;0;0;0;0
2020-08-22 06:45:00;1;0;0;0;0;0;0;0;0
2020-08-22 07:00:00;0;0;2;0;0;0;0;0;0
2020-08-22 07:15:00;0;1;1;1;0;0;0;0;0
2020-08-22 07:30:00;0;2;4;0;2;0;1;0;0
2020-08-22 07:45:00;1;3;4;0;0;0;0;0;0
2020-08-22 08:00:00;3;5;6;0;0;0;0;0;0
2020-08-22 08:15:00;3;2;2;0;3;0;0;0;1
2020-08-22 08:30:00;15;4;6;1;2;1;1;1;0
2020-08-22 08:45:00;13;7;8;3;0;3;0;1;0
2020-08-22 09:00:00;18;3;5;3;2;0;3;0;0
2020-08-22 09:15:00;8;3;4;2;2;2;1;1;0
2020-08-22 09:30:00;13;3;10;5;5;0;0;1;2
2020-08-22 09:45:00;25;7;11;4;6;0;0;0;1
2020-08-22 10:00:00;26;3;3;1;2;1;0;0;0
2020-08-22 10:15:00;28;1;2;3;3;0;0;0;0
2020-08-22 10:30:00;39;5;7;3;0;0;1;5;0
2020-08-22 10:45:00;48;5;6;4;4;0;2;0;5
2020-08-22 11:00:00;55;3;6;4;2;0;4;0;0
2020-08-22 11:15:00;38;7;5;4;4;0;0;2;0
2020-08-22 11:30:00;32;2;2;1;2;0;2;0;1
2020-08-22 11:45:00;59;3;3;4;4;0;0;2;0
2020-08-22 12:00:00;74;3;6;4;2;4;2;7;0
2020-08-22 12:15:00;52;3;10;4;3;0;2;1;0
2020-08-22 12:30:00;70;2;2;2;5;2;0;0;2
2020-08-22 12:45:00;66;9;10;3;0;2;3;0;0
2020-08-22 13:00:00;77;3;7;5;5;0;1;3;2
2020-08-22 13:15:00;73;6;14;3;4;0;5;2;16
2020-08-22 13:30:00;70;1;5;4;4;0;3;2;0
2020-08-22 13:45:00;95;3;6;3;1;1;5;1;38
2020-08-22 14:00:00;75;7;14;6;2;0;4;5;0
2020-08-22 14:15:00;73;6;5;3;6;1;2;0;4
2020-08-22 14:30:00;100;6;9;4;1;0;3;1;3
2020-08-22 14:45:00;87;2;14;4;3;1;4;3;18
2020-08-22 15:00:00;85;1;4;3;3;1;6;2;1
2020-08-22 15:15:00;93;4;8;5;1;1;4;0;0
2020-08-22 15:30:00;84;5;6;4;5;1;2;1;4
2020-08-22 15:45:00;106;3;2;4;2;2;0;0;0
2020-08-22 16:00:00;120;3;7;5;3;0;0;5;0
2020-08-22 16:15:00;102;2;3;3;1;0;1;1;7
2020-08-22 16:30:00;108;4;9;6;2;1;0;1;0
2020-08-22 16:45:00;103;2;3;5;5;0;1;1;0
2020-08-22 17:00:00;120;7;10;2;9;1;0;0;2
2020-08-22 17:15:00;113;8;12;3;13;1;2;0;2
2020-08-22 17:30:00;108;7;14;3;9;1;4;4;7
2020-08-22 17:45:00;79;7;14;3;2;0;3;0;1
2020-08-22 18:00:00;97;18;14;0;2;3;1;0;1
2020-08-22 18:15:00;85;5;9;4;1;1;3;3;3
2020-08-22 18:30:00;84;12;19;3;2;2;4;1;0
2020-08-22 18:45:00;65;13;17;4;1;1;1;1;0
2020-08-22 19:00:00;113;10;21;5;2;5;7;0;0
2020-08-22 19:15:00;56;3;5;7;4;0;0;2;8
2020-08-22 19:30:00;74;8;14;3;2;4;2;2;0
2020-08-22 19:45:00;101;9;14;4;3;3;1;0;2
2020-08-22 20:00:00;85;10;19;2;0;1;1;0;0
2020-08-22 20:15:00;33;1;8;4;2;0;0;0;0
2020-08-22 20:30:00;29;3;4;1;1;0;2;0;0
2020-08-22 20:45:00;11;2;4;1;1;0;0;0;0
2020-08-22 21:00:00;21;4;9;3;1;3;1;0;4
2020-08-22 21:15:00;12;1;1;1;1;0;0;1;0
2020-08-22 21:30:00;12;0;2;0;0;0;1;0;0
2020-08-22 21:45:00;11;1;3;0;0;0;0;0;0
2020-08-22 22:00:00;9;2;4;4;0;1;2;0;0
2020-08-22 22:15:00;13;1;3;0;0;0;0;0;0
2020-08-22 22:30:00;7;1;7;1;0;0;2;0;0
2020-08-22 22:45:00;4;1;4;0;0;0;0;0;0
2020-08-22 23:00:00;6;0;1;0;0;0;0;0;0
2020-08-22 23:15:00;7;1;5;0;0;0;0;0;0
2020-08-22 23:30:00;8;0;3;0;0;0;0;0;0
2020-08-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
