DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-25 07:45:00;2;1;1;1;5;0;0;0;0;0;0;0;0;0
2020-12-25 08:00:00;3;1;1;0;2;3;3;2;0;0;0;0;0;0
2020-12-25 08:15:00;3;6;4;4;3;3;3;2;0;0;0;0;0;0
2020-12-25 08:30:00;2;2;2;2;2;2;2;1;0;0;0;0;0;0
2020-12-25 08:45:00;0;1;1;0;5;3;3;3;0;0;0;0;0;0
2020-12-25 09:00:00;6;2;3;3;5;5;5;4;0;0;0;0;0;0
2020-12-25 09:15:00;7;2;2;2;5;8;8;4;0;0;0;0;0;0
2020-12-25 09:30:00;9;2;2;1;7;3;3;2;0;0;0;0;0;0
2020-12-25 09:45:00;13;3;3;3;11;10;8;5;0;0;0;0;0;0
2020-12-25 10:00:00;15;3;3;2;10;1;0;0;0;0;0;0;0;0
2020-12-25 10:15:00;14;3;4;4;7;11;11;8;0;0;0;0;0;0
2020-12-25 10:30:00;17;3;3;2;11;7;7;7;0;0;0;0;0;0
2020-12-25 10:45:00;28;7;7;5;19;12;12;6;0;0;0;0;0;0
2020-12-25 11:00:00;18;5;5;4;19;17;15;13;0;0;0;0;0;0
2020-12-25 11:15:00;21;7;5;3;21;17;16;14;1;0;0;0;0;0
2020-12-25 11:30:00;30;5;5;2;31;24;25;23;0;0;0;0;0;0
2020-12-25 11:45:00;28;9;9;4;12;23;17;12;0;0;0;0;0;0
2020-12-25 12:00:00;27;7;6;2;40;24;23;18;0;0;0;0;0;0
2020-12-25 12:15:00;18;9;8;4;24;18;18;13;0;0;0;0;0;0
2020-12-25 12:30:00;25;2;2;1;18;12;10;12;1;0;0;0;0;0
2020-12-25 12:45:00;31;2;2;3;22;22;24;22;0;0;0;0;0;0
2020-12-25 13:00:00;16;3;3;3;16;15;12;10;0;0;0;0;0;0
2020-12-25 13:15:00;17;9;8;1;21;15;14;14;0;2;0;0;0;0
2020-12-25 13:30:00;20;6;4;5;8;15;10;9;0;1;0;0;0;0
2020-12-25 13:45:00;19;10;10;6;29;11;10;7;0;0;0;0;0;0
2020-12-25 14:00:00;21;2;3;2;21;16;17;12;0;0;0;0;0;0
2020-12-25 14:15:00;35;8;5;4;20;22;19;13;0;0;0;0;0;0
2020-12-25 14:30:00;16;7;7;5;19;14;13;13;0;0;0;0;0;0
2020-12-25 14:45:00;39;6;6;6;25;19;16;18;0;0;0;0;0;0
2020-12-25 15:00:00;37;3;4;3;26;18;18;16;0;0;0;0;0;0
2020-12-25 15:15:00;34;3;2;2;28;9;7;6;0;0;0;0;0;0
2020-12-25 15:30:00;22;7;7;4;26;14;14;14;7;0;0;0;0;0
2020-12-25 15:45:00;29;3;3;3;23;17;17;14;5;0;0;0;0;0
2020-12-25 16:00:00;32;8;8;7;32;14;12;10;0;0;0;0;0;0
2020-12-25 16:15:00;21;5;5;5;26;18;17;20;0;0;0;0;0;0
2020-12-25 16:30:00;23;10;10;10;25;15;14;17;0;0;0;0;0;0
2020-12-25 16:45:00;32;5;5;7;30;18;18;20;0;0;0;0;0;0
2020-12-25 17:00:00;37;8;8;8;14;15;16;13;0;0;0;0;0;0
2020-12-25 17:15:00;23;2;1;2;21;12;8;10;0;0;0;0;0;0
2020-12-25 17:30:00;21;0;0;0;23;8;7;8;0;0;0;0;0;0
2020-12-25 17:45:00;26;4;5;3;19;10;10;8;0;0;0;0;0;0
2020-12-25 18:00:00;14;2;2;2;24;9;10;6;0;0;0;0;0;0
2020-12-25 18:15:00;25;3;3;3;22;12;9;10;0;0;0;0;0;0
2020-12-25 18:30:00;25;0;1;1;17;8;7;6;0;0;0;0;0;0
2020-12-25 18:45:00;16;4;4;4;21;5;4;4;0;0;0;0;0;0
2020-12-25 19:00:00;11;7;8;6;17;14;12;13;0;0;0;0;0;0
2020-12-25 19:15:00;22;4;5;2;16;14;9;9;0;0;0;0;0;0
2020-12-25 19:30:00;21;1;1;1;14;12;9;11;0;0;0;0;0;0
2020-12-25 19:45:00;16;4;4;5;7;3;2;2;0;0;0;0;0;0
2020-12-25 20:00:00;23;6;6;4;10;12;6;6;0;0;0;0;0;0
2020-12-25 20:15:00;27;5;6;4;14;13;15;12;0;0;0;0;0;0
2020-12-25 20:30:00;26;5;5;4;16;8;7;9;0;0;0;0;0;0
2020-12-25 20:45:00;27;4;4;3;12;15;12;12;0;0;0;0;0;0
2020-12-25 21:00:00;5;0;0;0;6;3;2;2;0;0;0;0;0;0
2020-12-25 21:15:00;2;3;4;2;1;4;0;0;0;0;0;0;0;0
2020-12-25 21:30:00;0;0;0;0;3;2;2;3;0;0;0;0;0;0
2020-12-25 21:45:00;5;0;0;0;2;1;1;1;0;0;0;0;0;0
2020-12-25 22:00:00;4;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-25 22:15:00;5;1;1;1;1;1;1;2;0;0;0;0;0;0
2020-12-25 22:30:00;0;0;0;0;3;1;1;1;0;0;0;0;0;0
2020-12-25 22:45:00;2;1;1;1;1;1;0;0;0;0;0;0;0;0
2020-12-25 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 23:15:00;4;1;1;1;0;2;0;0;0;0;0;0;0;0
2020-12-25 23:30:00;2;4;1;1;1;258;2;2;0;0;0;0;0;0
2020-12-25 23:45:00;0;1;1;1;0;0;0;0;0;0;0;0;0;0
