DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-09-28 00:00:00;9;20;8;19;15;2;0;0;0;0;0;0;0
2019-09-28 00:15:00;15;15;11;32;25;1;0;0;0;0;0;0;0
2019-09-28 00:30:00;6;16;12;22;14;4;0;0;0;0;0;0;0
2019-09-28 00:45:00;9;12;7;27;17;3;0;0;0;0;0;0;0
2019-09-28 01:00:00;2;8;6;11;10;2;0;0;0;0;0;0;0
2019-09-28 01:15:00;6;8;12;29;16;1;0;0;0;0;0;0;0
2019-09-28 01:30:00;6;7;12;9;7;2;0;0;0;0;0;0;0
2019-09-28 01:45:00;5;5;10;16;11;3;0;0;0;0;0;0;0
2019-09-28 02:00:00;6;8;5;12;6;0;0;0;0;0;0;0;0
2019-09-28 02:15:00;4;5;5;14;6;1;0;0;0;0;0;0;0
2019-09-28 02:30:00;3;6;3;8;5;0;0;0;0;0;0;0;0
2019-09-28 02:45:00;5;7;6;11;5;1;0;0;0;0;0;0;0
2019-09-28 03:00:00;0;5;5;10;8;1;0;0;0;0;0;0;0
2019-09-28 03:15:00;2;7;3;5;4;0;0;0;0;0;0;0;0
2019-09-28 03:30:00;3;10;1;8;9;0;0;0;0;0;0;0;0
2019-09-28 03:45:00;4;7;4;7;5;0;0;0;0;0;0;0;0
2019-09-28 04:00:00;2;6;2;9;6;0;0;0;0;0;0;0;0
2019-09-28 04:15:00;2;8;3;14;7;1;0;0;0;0;0;0;0
2019-09-28 04:30:00;1;3;3;12;2;0;0;0;0;0;0;0;0
2019-09-28 04:45:00;1;10;8;13;6;2;0;0;0;0;0;0;0
2019-09-28 05:00:00;0;5;3;16;20;1;0;0;0;0;0;0;0
2019-09-28 05:15:00;3;14;4;35;26;0;0;0;0;0;0;0;0
2019-09-28 05:30:00;9;17;5;30;26;1;0;0;0;0;0;0;0
2019-09-28 05:45:00;36;72;9;39;31;6;0;0;0;0;0;0;0
2019-09-28 06:00:00;23;63;10;26;11;1;0;0;0;0;0;0;0
2019-09-28 06:15:00;16;44;12;40;18;0;0;0;0;0;0;0;0
2019-09-28 06:30:00;18;25;14;37;15;2;0;0;0;0;0;0;0
2019-09-28 06:45:00;20;28;10;37;20;4;0;1;0;0;0;0;0
2019-09-28 07:00:00;16;33;18;27;19;6;0;0;0;0;0;0;0
2019-09-28 07:15:00;14;18;21;29;23;5;0;1;3;0;0;0;0
2019-09-28 07:30:00;21;20;21;36;24;2;0;0;7;0;6;0;0
2019-09-28 07:45:00;22;48;30;49;47;8;0;0;4;0;3;0;0
2019-09-28 08:00:00;33;35;33;33;28;12;0;0;0;0;0;0;0
2019-09-28 08:15:00;41;37;40;48;28;10;0;0;5;0;0;0;0
2019-09-28 08:30:00;39;48;27;62;39;12;0;1;0;0;0;0;0
2019-09-28 08:45:00;57;49;48;67;64;11;0;1;5;0;0;0;0
2019-09-28 09:00:00;59;62;45;71;53;16;0;3;7;0;0;0;0
2019-09-28 09:15:00;42;45;43;70;57;12;0;0;8;0;0;0;0
2019-09-28 09:30:00;34;64;50;75;57;17;0;1;1;0;0;0;5
2019-09-28 09:45:00;36;54;50;85;72;13;0;0;1;0;0;0;0
2019-09-28 10:00:00;58;66;46;102;73;21;0;0;4;0;0;0;0
2019-09-28 10:15:00;50;69;40;112;83;21;0;0;9;0;0;0;0
2019-09-28 10:30:00;52;71;42;112;79;24;0;2;1;0;2;0;0
2019-09-28 10:45:00;49;73;55;101;89;25;0;0;10;0;0;1;0
2019-09-28 11:00:00;46;67;51;97;80;18;0;1;4;0;0;0;0
2019-09-28 11:15:00;49;74;52;117;102;27;0;0;31;0;0;0;0
2019-09-28 11:30:00;57;77;57;125;103;24;0;2;0;0;0;0;0
