DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-11-23 00:00:00;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 00:15:00;0;0;2;0;0;6;0;0;0;0;0;0;0;0
2020-11-23 00:30:00;0;0;1;0;0;4;0;0;0;0;0;0;0;0
2020-11-23 00:45:00;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-11-23 01:00:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-11-23 01:15:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-11-23 01:30:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 01:45:00;0;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-11-23 02:00:00;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-11-23 02:15:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:30:00;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-11-23 02:45:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:00:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-23 03:15:00;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-11-23 03:30:00;1;0;7;0;0;4;0;0;0;0;0;0;0;0
2020-11-23 03:45:00;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-11-23 04:00:00;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-11-23 04:15:00;0;0;11;0;0;4;0;0;0;0;0;0;0;0
2020-11-23 04:30:00;1;0;9;0;0;6;0;0;0;0;0;0;0;0
2020-11-23 04:45:00;1;0;28;0;0;9;0;0;0;0;0;0;0;0
2020-11-23 05:00:00;0;0;70;1;1;8;0;0;0;0;0;0;0;0
2020-11-23 05:15:00;0;0;127;5;5;10;0;0;0;0;0;0;0;0
2020-11-23 05:30:00;1;0;138;2;5;12;0;0;0;0;0;0;0;0
2020-11-23 05:45:00;1;0;143;3;8;23;0;0;0;0;0;0;0;0
2020-11-23 06:00:00;0;0;102;2;3;24;0;0;0;0;0;0;0;0
2020-11-23 06:15:00;2;0;152;3;4;28;0;0;0;0;1;0;0;0
2020-11-23 06:30:00;2;0;218;11;13;46;0;2;0;0;0;0;0;0
2020-11-23 06:45:00;0;0;232;9;10;74;0;0;0;0;0;0;0;0
2020-11-23 07:00:00;2;0;228;11;16;55;0;0;0;0;0;0;0;0
2020-11-23 07:15:00;0;0;253;37;38;76;0;1;0;0;0;0;1;0
2020-11-23 07:30:00;8;0;248;38;38;100;0;1;0;0;0;0;0;0
2020-11-23 07:45:00;5;0;224;13;24;150;0;1;0;0;0;0;0;0
2020-11-23 08:00:00;7;0;163;24;30;115;0;1;0;0;0;0;0;0
2020-11-23 08:15:00;5;0;194;20;25;94;0;1;0;0;1;0;0;0
2020-11-23 08:30:00;2;0;172;9;14;102;0;4;0;0;0;0;1;0
2020-11-23 08:45:00;7;0;147;13;16;88;0;1;0;0;0;0;0;0
2020-11-23 09:00:00;2;0;133;11;13;86;0;0;0;0;0;0;0;0
2020-11-23 09:15:00;6;0;141;11;10;92;0;4;0;0;0;0;0;0
2020-11-23 09:30:00;0;0;150;10;11;89;0;4;0;0;0;0;1;0
2020-11-23 09:45:00;2;0;157;4;8;104;0;4;0;0;0;0;0;0
2020-11-23 10:00:00;3;0;130;5;8;102;0;0;0;0;0;0;0;0
2020-11-23 10:15:00;0;0;134;7;10;115;0;4;0;0;0;0;0;0
2020-11-23 10:30:00;2;0;143;8;12;131;0;1;0;0;1;0;0;0
2020-11-23 10:45:00;2;0;134;12;16;129;0;5;0;0;0;0;1;0
2020-11-23 11:00:00;1;0;130;4;8;139;0;2;0;0;0;0;0;0
2020-11-23 11:15:00;3;0;140;9;13;121;0;0;0;0;0;0;0;0
2020-11-23 11:30:00;2;0;145;7;11;166;0;2;0;0;0;0;0;0
2020-11-23 11:45:00;3;0;119;6;10;145;0;0;0;0;0;0;0;0
2020-11-23 12:00:00;11;0;108;139;16;149;0;2;0;0;0;0;0;0
2020-11-23 12:15:00;4;0;127;4;6;144;0;5;0;0;0;0;0;0
2020-11-23 12:30:00;1;0;131;15;18;142;0;3;0;0;0;0;1;0
