DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-02-20 00:00:00;0;0;1;1;4
2020-02-20 00:15:00;8;2;2;2;2
2020-02-20 00:30:00;3;0;1;2;2
2020-02-20 00:45:00;1;0;1;2;2
2020-02-20 01:00:00;2;0;0;0;2
2020-02-20 01:15:00;0;0;0;2;0
2020-02-20 01:30:00;0;0;0;0;0
2020-02-20 01:45:00;1;0;0;2;0
2020-02-20 02:00:00;0;0;1;2;1
2020-02-20 02:15:00;1;0;0;0;0
2020-02-20 02:30:00;2;0;0;0;0
2020-02-20 02:45:00;1;0;1;0;0
2020-02-20 03:00:00;1;0;0;0;1
2020-02-20 03:15:00;0;0;0;0;0
2020-02-20 03:30:00;0;0;0;0;1
2020-02-20 03:45:00;0;0;0;0;2
2020-02-20 04:00:00;2;0;0;2;0
2020-02-20 04:15:00;2;0;0;1;2
2020-02-20 04:30:00;0;2;0;1;0
2020-02-20 04:45:00;4;0;1;0;3
2020-02-20 05:00:00;6;0;5;4;2
2020-02-20 05:15:00;4;0;0;7;2
2020-02-20 05:30:00;11;1;4;5;16
2020-02-20 05:45:00;14;2;3;18;22
2020-02-20 06:00:00;17;3;2;5;10
2020-02-20 06:15:00;24;5;5;23;19
2020-02-20 06:30:00;27;5;9;20;29
2020-02-20 06:45:00;39;4;9;23;55
2020-02-20 07:00:00;54;7;8;33;75
2020-02-20 07:15:00;49;11;9;33;111
2020-02-20 07:30:00;80;12;25;44;139
2020-02-20 07:45:00;96;21;36;60;120
2020-02-20 08:00:00;66;17;26;48;76
2020-02-20 08:15:00;60;11;10;41;74
2020-02-20 08:30:00;63;20;18;42;76
2020-02-20 08:45:00;60;16;30;39;48
2020-02-20 09:00:00;41;11;18;26;44
2020-02-20 09:15:00;42;10;17;30;65
2020-02-20 09:30:00;33;20;21;35;59
2020-02-20 09:45:00;29;15;19;34;50
2020-02-20 10:00:00;46;18;15;29;77
2020-02-20 10:15:00;38;14;17;32;47
2020-02-20 10:30:00;37;8;22;36;55
2020-02-20 10:45:00;38;18;23;36;64
2020-02-20 11:00:00;58;18;16;38;59
2020-02-20 11:15:00;64;13;17;26;54
2020-02-20 11:30:00;38;11;24;28;67
2020-02-20 11:45:00;49;14;19;36;59
2020-02-20 12:00:00;44;12;17;42;74
2020-02-20 12:15:00;53;14;10;26;68
2020-02-20 12:30:00;58;8;18;35;72
2020-02-20 12:45:00;44;11;25;40;100
2020-02-20 13:00:00;60;8;21;41;59
2020-02-20 13:15:00;58;9;21;30;59
2020-02-20 13:30:00;51;12;17;33;64
2020-02-20 13:45:00;56;10;17;31;54
2020-02-20 14:00:00;50;10;19;31;58
2020-02-20 14:15:00;47;9;15;36;77
2020-02-20 14:30:00;64;16;23;37;78
2020-02-20 14:45:00;62;8;24;29;79
2020-02-20 15:00:00;70;13;23;40;97
2020-02-20 15:15:00;68;21;15;22;67
2020-02-20 15:30:00;69;8;23;34;85
2020-02-20 15:45:00;67;10;24;37;93
2020-02-20 16:00:00;78;9;26;44;126
2020-02-20 16:15:00;84;15;24;42;115
2020-02-20 16:30:00;66;13;31;39;96
2020-02-20 16:45:00;84;8;24;51;145
2020-02-20 17:00:00;61;10;20;40;110
2020-02-20 17:15:00;76;9;22;46;99
2020-02-20 17:30:00;51;12;20;42;116
2020-02-20 17:45:00;60;9;20;46;125
2020-02-20 18:00:00;74;11;28;53;116
2020-02-20 18:15:00;62;11;26;37;73
2020-02-20 18:30:00;52;7;23;32;75
2020-02-20 18:45:00;48;15;18;29;70
2020-02-20 19:00:00;36;10;15;23;58
2020-02-20 19:15:00;34;6;5;17;58
2020-02-20 19:30:00;36;4;19;17;54
2020-02-20 19:45:00;47;4;11;17;43
2020-02-20 20:00:00;33;8;9;12;56
2020-02-20 20:15:00;27;3;7;13;45
2020-02-20 20:30:00;27;4;6;17;36
2020-02-20 20:45:00;10;1;7;9;23
2020-02-20 21:00:00;10;3;9;18;22
2020-02-20 21:15:00;25;2;6;21;27
2020-02-20 21:30:00;12;0;4;17;20
2020-02-20 21:45:00;22;4;10;16;17
2020-02-20 22:00:00;15;4;10;9;16
2020-02-20 22:15:00;22;1;9;6;22
2020-02-20 22:30:00;14;3;6;12;21
2020-02-20 22:45:00;17;2;7;10;19
2020-02-20 23:00:00;18;3;6;15;9
2020-02-20 23:15:00;13;2;3;15;11
2020-02-20 23:30:00;12;1;4;11;19
2020-02-20 23:45:00;6;2;2;14;10
