DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2019-12-30 00:00:00;14;13;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 00:15:00;19;14;14;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 00:30:00;16;6;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 00:45:00;14;21;16;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 01:00:00;5;9;15;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 01:15:00;12;9;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 01:30:00;12;5;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 01:45:00;4;8;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 02:00:00;10;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 02:15:00;1;6;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 02:30:00;10;5;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 02:45:00;4;1;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 03:00:00;9;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 03:15:00;8;6;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 03:30:00;11;3;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 03:45:00;7;2;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 04:00:00;5;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 04:15:00;7;5;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 04:30:00;8;3;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 04:45:00;6;4;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 05:00:00;13;12;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 05:15:00;14;11;12;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 05:30:00;29;24;18;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 05:45:00;25;19;12;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 06:00:00;28;19;19;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 06:15:00;24;18;12;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 06:30:00;30;29;26;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 06:45:00;22;19;22;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 07:00:00;29;29;18;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 07:15:00;43;31;15;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 07:30:00;35;37;24;58;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 07:45:00;31;37;26;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 08:00:00;39;36;28;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 08:15:00;46;49;33;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 08:30:00;57;55;37;57;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2019-12-30 08:45:00;54;52;29;89;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 09:00:00;64;64;46;76;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2019-12-30 09:15:00;82;92;45;60;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 09:30:00;88;95;53;117;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 09:45:00;85;112;59;115;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-12-30 10:00:00;103;134;75;132;2;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 10:15:00;106;106;69;129;0;7;0;0;2;3;0;0;0;0;0;0;0;0;0;0
2019-12-30 10:30:00;113;131;90;149;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 10:45:00;114;136;81;155;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2019-12-30 11:00:00;103;125;75;158;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 11:15:00;134;167;82;156;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2019-12-30 11:30:00;125;144;92;160;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-30 11:45:00;111;119;94;210;1;2;0;0;6;4;0;3;0;0;0;0;0;0;0;0
