DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-07-07 00:00:00;0;2;5;1;2;4;3;6;1;0;5;6;2
2020-07-07 00:15:00;0;8;6;1;1;7;3;7;3;0;8;3;1
2020-07-07 00:30:00;0;6;3;2;1;6;2;12;1;1;7;3;3
2020-07-07 00:45:00;0;0;3;0;1;3;2;6;6;0;7;6;1
2020-07-07 01:00:00;0;3;2;0;2;5;1;1;0;0;2;3;1
2020-07-07 01:15:00;0;2;1;0;2;7;2;2;1;0;5;3;2
2020-07-07 01:30:00;0;4;1;1;0;3;2;5;0;1;0;0;0
2020-07-07 01:45:00;0;2;1;0;0;3;1;1;0;0;3;4;2
2020-07-07 02:00:00;0;3;1;0;1;6;0;3;1;0;2;0;1
2020-07-07 02:15:00;0;1;0;0;0;1;0;1;0;0;3;3;0
2020-07-07 02:30:00;0;2;1;1;2;3;1;3;0;1;5;1;0
2020-07-07 02:45:00;0;3;0;0;1;6;2;3;0;1;0;4;2
2020-07-07 03:00:00;0;2;1;0;1;2;1;1;1;0;2;0;0
2020-07-07 03:15:00;0;3;1;0;1;1;0;2;1;0;4;2;1
2020-07-07 03:30:00;0;3;0;0;2;4;1;2;0;0;0;2;0
2020-07-07 03:45:00;0;0;0;0;1;2;1;3;1;0;2;4;2
2020-07-07 04:00:00;0;4;2;0;1;5;1;4;1;0;2;1;2
2020-07-07 04:15:00;0;2;0;0;4;6;1;5;0;2;6;4;3
2020-07-07 04:30:00;0;3;1;0;3;6;2;6;0;0;11;5;3
2020-07-07 04:45:00;0;4;6;0;2;13;7;10;2;0;22;22;3
2020-07-07 05:00:00;0;8;10;3;3;11;8;22;10;4;58;52;12
2020-07-07 05:15:00;0;13;9;1;8;23;10;34;21;6;62;77;8
2020-07-07 05:30:00;0;17;17;0;16;42;14;48;40;2;63;76;20
2020-07-07 05:45:00;0;29;21;1;38;78;20;47;49;2;50;59;26
2020-07-07 06:00:00;0;18;25;5;41;74;23;52;43;3;43;58;18
2020-07-07 06:15:00;0;42;27;4;29;61;26;66;69;4;58;65;13
2020-07-07 06:30:00;0;32;30;6;21;63;23;89;102;3;70;78;37
2020-07-07 06:45:00;0;40;39;8;25;42;14;96;97;5;69;69;31
2020-07-07 07:00:00;0;41;32;4;25;50;21;97;113;5;65;76;28
2020-07-07 07:15:00;0;33;27;4;32;60;20;102;126;4;61;76;45
2020-07-07 07:30:00;0;69;57;7;41;75;21;135;164;9;84;98;60
2020-07-07 07:45:00;0;37;36;9;38;50;17;63;73;4;55;65;50
2020-07-07 08:00:00;
2020-07-07 08:15:00;
2020-07-07 08:30:00;
2020-07-07 08:45:00;
