DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-09-28 00:00:00;0;7;0;1;1;1;16;8;2;3
2020-09-28 00:15:00;0;13;0;0;1;1;10;5;0;0
2020-09-28 00:30:00;0;7;0;1;1;3;9;5;0;0
2020-09-28 00:45:00;0;14;0;1;0;1;10;8;1;1
2020-09-28 01:00:00;0;7;0;0;0;0;5;4;0;0
2020-09-28 01:15:00;0;9;0;0;0;0;9;6;1;1
2020-09-28 01:30:00;0;3;1;2;0;1;3;3;0;0
2020-09-28 01:45:00;0;5;0;0;1;0;2;1;0;0
2020-09-28 02:00:00;0;14;0;1;0;1;5;3;0;0
2020-09-28 02:15:00;0;6;1;0;1;0;4;1;0;0
2020-09-28 02:30:00;0;7;0;0;0;0;4;2;0;0
2020-09-28 02:45:00;0;6;0;0;0;0;5;2;0;0
2020-09-28 03:00:00;0;2;0;0;0;0;3;4;0;0
2020-09-28 03:15:00;0;3;0;0;0;0;9;2;0;0
2020-09-28 03:30:00;0;2;0;0;0;1;4;3;0;0
2020-09-28 03:45:00;0;2;0;0;0;0;8;1;0;0
2020-09-28 04:00:00;0;9;0;0;0;5;11;3;0;0
2020-09-28 04:15:00;0;11;0;1;1;5;13;5;0;0
2020-09-28 04:30:00;0;12;0;0;1;12;20;6;0;0
2020-09-28 04:45:00;0;21;1;1;0;18;36;13;2;3
2020-09-28 05:00:00;0;24;1;2;0;54;41;36;2;2
2020-09-28 05:15:00;0;41;2;4;1;126;60;73;9;12
2020-09-28 05:30:00;0;64;2;4;3;166;70;106;8;10
2020-09-28 05:45:00;0;74;8;21;21;144;48;95;17;27
2020-09-28 06:00:00;0;62;21;28;25;100;54;72;9;14
2020-09-28 06:15:00;0;100;5;9;6;169;58;120;18;22
2020-09-28 06:30:00;0;113;3;12;13;207;79;151;29;39
2020-09-28 06:45:00;0;109;5;8;4;174;65;144;26;41
2020-09-28 07:00:00;0;99;7;20;14;188;67;171;23;30
2020-09-28 07:15:00;0;96;9;15;11;173;88;181;14;17
2020-09-28 07:30:00;0;119;10;18;11;183;84;205;16;21
2020-09-28 07:45:00;0;129;11;11;6;213;92;171;37;32
2020-09-28 08:00:00;0;117;9;19;15;189;88;172;25;38
2020-09-28 08:15:00;0;117;6;15;11;181;86;149;19;25
2020-09-28 08:30:00;0;118;12;19;17;132;97;170;11;18
2020-09-28 08:45:00;0;107;13;16;10;98;81;158;7;8
2020-09-28 09:00:00;0;102;6;17;17;59;70;98;9;5
2020-09-28 09:15:00;0;105;8;19;23;64;84;127;9;3
2020-09-28 09:30:00;0;106;10;13;11;65;60;125;11;7
2020-09-28 09:45:00;0;111;10;21;18;71;89;145;10;4
2020-09-28 10:00:00;0;100;9;22;13;41;88;144;12;5
2020-09-28 10:15:00;0;125;12;19;20;50;92;113;8;5
2020-09-28 10:30:00;0;136;7;19;25;40;97;134;13;10
