DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-01-04 00:00:00;5;3;8;10;5;3;5;5;4;7;0;0;0;0;0;0;0
2020-01-04 00:15:00;8;4;6;14;6;3;3;3;0;4;0;0;0;0;0;0;0
2020-01-04 00:30:00;6;1;4;5;5;3;1;4;6;7;0;0;0;0;0;0;0
2020-01-04 00:45:00;5;2;5;6;4;5;2;8;4;2;0;0;0;0;0;0;0
2020-01-04 01:00:00;6;6;5;5;2;2;9;5;6;3;0;0;0;0;0;0;0
2020-01-04 01:15:00;4;2;6;3;3;6;3;2;1;3;0;0;2;0;0;0;0
2020-01-04 01:30:00;5;1;2;2;2;5;2;5;3;4;0;0;0;0;0;0;0
2020-01-04 01:45:00;4;0;3;2;1;3;3;3;6;8;0;0;0;0;0;0;0
2020-01-04 02:00:00;5;9;5;6;4;1;2;5;5;3;0;0;0;0;0;0;0
2020-01-04 02:15:00;2;3;3;5;3;0;0;4;3;0;0;0;0;0;0;0;0
2020-01-04 02:30:00;1;3;12;2;1;3;0;3;1;1;0;0;0;0;0;0;0
2020-01-04 02:45:00;2;1;4;4;3;0;0;2;4;0;0;0;0;0;0;0;0
2020-01-04 03:00:00;7;6;4;2;2;1;1;8;8;0;0;0;0;0;0;0;0
2020-01-04 03:15:00;0;1;2;5;4;1;0;2;3;1;0;0;0;0;0;0;0
2020-01-04 03:30:00;2;3;4;1;0;2;1;1;4;2;0;0;0;0;0;0;0
2020-01-04 03:45:00;0;0;2;3;2;0;0;1;2;0;0;0;0;0;0;0;0
2020-01-04 04:00:00;1;2;3;5;0;2;3;6;2;1;0;0;1;0;0;0;0
2020-01-04 04:15:00;0;0;3;5;3;0;0;5;3;2;0;0;1;0;0;0;0
2020-01-04 04:30:00;3;2;2;2;1;0;2;1;4;3;0;0;0;0;0;0;0
2020-01-04 04:45:00;2;1;2;1;1;1;1;3;1;2;0;0;0;0;0;0;0
2020-01-04 05:00:00;5;2;2;3;0;2;0;4;5;3;0;0;1;0;0;0;0
2020-01-04 05:15:00;3;9;1;0;0;1;3;2;3;9;0;0;0;0;0;0;0
2020-01-04 05:30:00;11;4;9;4;0;4;6;10;6;3;0;0;2;0;0;0;0
2020-01-04 05:45:00;8;4;6;6;2;4;2;5;5;3;0;0;0;0;0;0;0
2020-01-04 06:00:00;6;4;3;3;2;5;4;7;7;7;0;0;0;0;0;0;0
2020-01-04 06:15:00;7;1;12;3;0;0;1;6;7;3;1;0;0;0;0;0;0
2020-01-04 06:30:00;8;5;11;8;2;2;6;5;4;7;0;0;0;0;1;0;0
2020-01-04 06:45:00;11;1;4;3;1;3;2;5;5;2;0;0;0;0;0;0;0
2020-01-04 07:00:00;8;5;2;2;2;7;3;1;6;3;0;0;0;0;0;0;0
2020-01-04 07:15:00;2;2;6;2;13;5;4;9;7;5;0;0;0;0;0;0;0
2020-01-04 07:30:00;12;8;8;1;0;0;3;13;4;8;0;0;0;0;0;0;0
2020-01-04 07:45:00;13;7;6;1;1;2;8;8;8;3;0;0;0;0;0;0;0
2020-01-04 08:00:00;13;9;6;7;3;8;14;7;14;5;0;0;0;0;0;0;0
2020-01-04 08:15:00;23;7;3;4;5;2;9;15;19;5;0;0;0;0;0;0;0
2020-01-04 08:30:00;19;7;18;11;1;4;5;14;13;9;0;0;0;0;0;0;0
2020-01-04 08:45:00;16;9;11;10;4;7;8;17;17;15;0;1;2;5;0;0;0
2020-01-04 09:00:00;11;5;15;14;6;11;12;15;17;12;0;0;1;0;0;0;0
2020-01-04 09:15:00;24;16;10;6;5;4;10;17;20;14;0;0;0;0;0;1;0
2020-01-04 09:30:00;24;14;13;16;11;12;14;15;20;13;0;0;0;0;0;0;0
2020-01-04 09:45:00;14;19;16;14;16;7;13;21;28;33;0;0;0;0;0;0;0
2020-01-04 10:00:00;34;26;14;16;11;23;17;22;20;14;0;0;0;0;0;0;0
2020-01-04 10:15:00;34;18;15;17;14;6;13;29;26;25;0;0;0;0;0;0;0
2020-01-04 10:30:00;34;22;16;14;12;12;25;26;23;20;0;1;0;0;1;3;0
2020-01-04 10:45:00;23;23;15;10;21;12;15;22;24;19;0;0;1;1;26;0;0
2020-01-04 11:00:00;27;16;14;19;22;18;20;18;16;18;0;1;1;1;0;4;0
2020-01-04 11:15:00;33;23;23;23;17;9;23;66;34;20;1;1;0;1;0;0;0
2020-01-04 11:30:00;39;18;23;25;15;22;22;17;21;17;0;2;1;0;0;0;0
2020-01-04 11:45:00;38;19;24;21;16;19;30;30;29;24;0;0;0;0;0;0;0
2020-01-04 12:00:00;43;26;24;23;13;22;19;23;18;30;1;0;0;0;3;1;0
2020-01-04 12:15:00;47;28;27;23;13;26;21;17;30;29;1;0;0;0;0;0;0
2020-01-04 12:30:00;46;18;19;16;9;17;27;15;25;17;0;6;0;0;0;0;0
2020-01-04 12:45:00;41;23;15;20;8;15;18;25;25;28;0;0;2;2;0;1;0
2020-01-04 13:00:00;53;20;19;16;13;13;14;22;25;28;0;2;0;0;0;0;0
2020-01-04 13:15:00;50;26;23;21;17;15;30;26;27;27;0;0;0;0;0;2;9
2020-01-04 13:30:00;58;25;16;28;14;22;30;20;24;24;0;0;3;0;1;0;0
2020-01-04 13:45:00;53;19;20;22;18;19;28;23;37;36;3;0;3;0;4;0;0
2020-01-04 14:00:00;54;29;18;39;20;27;31;26;31;23;1;0;1;0;1;0;2
2020-01-04 14:15:00;55;26;21;20;18;30;30;27;31;31;0;0;8;0;0;0;0
2020-01-04 14:30:00;53;36;25;20;10;22;31;26;20;26;0;0;9;0;0;0;0
