DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-03-23 00:00:00;3;3;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 00:15:00;7;7;2;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 00:30:00;6;6;1;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 00:45:00;1;1;2;0;7;9;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 01:00:00;2;1;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 01:15:00;3;3;4;0;3;4;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 01:30:00;2;3;2;0;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 01:45:00;1;3;3;0;4;5;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 02:00:00;2;3;1;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 02:15:00;5;4;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 02:30:00;1;2;2;0;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 02:45:00;2;2;1;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 03:00:00;6;6;4;0;10;10;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 03:15:00;3;6;3;1;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 03:30:00;5;5;1;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 03:45:00;2;2;1;1;3;5;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 04:00:00;5;5;2;0;3;7;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 04:15:00;4;5;5;1;12;12;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 04:30:00;7;8;2;1;11;12;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 04:45:00;14;14;6;2;13;15;6;9;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 05:00:00;16;20;13;4;27;34;4;11;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 05:15:00;42;31;22;5;40;38;15;23;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 05:30:00;46;50;29;5;56;33;13;30;0;0;0;0;0;0;2;0;0;0;0
2020-03-23 05:45:00;38;43;26;7;46;39;16;28;0;0;0;0;0;0;0;0;0;0;0
2020-03-23 06:00:00;42;44;22;10;35;43;19;34;0;0;0;0;0;0;0;4;0;0;0
2020-03-23 06:15:00;57;49;29;13;53;38;21;39;95;0;0;0;0;0;0;2;0;0;0
2020-03-23 06:30:00;58;90;47;9;64;51;32;55;5;0;0;0;0;0;0;3;0;0;0
2020-03-23 06:45:00;63;80;46;11;50;46;30;43;8;0;0;0;0;0;2;4;0;0;0
2020-03-23 07:00:00;68;95;59;12;55;53;40;71;5;0;0;0;0;0;0;1;0;0;0
2020-03-23 07:15:00;67;93;70;12;64;64;36;65;9;0;0;0;0;0;0;1;0;0;0
2020-03-23 07:30:00;70;97;51;12;61;54;35;61;5;0;0;0;0;0;0;1;0;0;0
2020-03-23 07:45:00;82;92;47;8;67;67;44;61;9;0;0;0;0;0;0;1;1;0;0
2020-03-23 08:00:00;65;70;44;9;50;53;27;32;9;0;0;0;0;0;0;3;2;0;0
2020-03-23 08:15:00;63;86;58;7;48;56;34;54;14;0;0;0;0;0;0;5;1;0;0
2020-03-23 08:30:00;69;92;47;10;60;49;38;53;19;0;0;0;0;0;0;3;0;0;0
2020-03-23 08:45:00;69;89;57;12;64;65;44;64;7;0;0;0;0;0;0;4;0;0;0
2020-03-23 09:00:00;62;61;38;7;53;50;29;49;14;0;0;0;0;0;0;3;12;0;0
2020-03-23 09:15:00;65;73;36;1;64;69;39;46;12;0;0;0;0;0;0;4;0;0;0
2020-03-23 09:30:00;65;77;52;16;63;65;36;56;12;0;0;0;0;0;0;9;11;0;3
2020-03-23 09:45:00;88;80;63;6;68;73;36;50;13;0;0;0;0;0;0;7;0;0;0
2020-03-23 10:00:00;65;77;61;13;58;70;39;51;17;0;0;0;0;0;0;3;1;0;0
2020-03-23 10:15:00;74;80;65;16;65;67;29;61;18;0;0;0;0;0;0;6;0;0;0
2020-03-23 10:30:00;68;92;58;12;75;71;38;51;18;0;0;0;0;0;0;7;1;0;0
2020-03-23 10:45:00;59;72;41;10;79;83;28;37;8;0;0;0;0;0;0;8;0;0;0
