DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-07-27 00:00:00;19;10;1;1;0;0;0
2020-07-27 00:15:00;22;13;0;0;0;0;0
2020-07-27 00:30:00;16;10;2;2;0;0;0
2020-07-27 00:45:00;19;8;2;2;0;0;0
2020-07-27 01:00:00;9;7;0;0;0;0;0
2020-07-27 01:15:00;5;6;0;0;0;0;0
2020-07-27 01:30:00;6;9;0;0;0;0;0
2020-07-27 01:45:00;6;9;0;0;0;0;0
2020-07-27 02:00:00;4;7;0;0;0;0;0
2020-07-27 02:15:00;6;8;0;0;0;0;0
2020-07-27 02:30:00;5;1;0;0;0;0;0
2020-07-27 02:45:00;2;10;0;0;0;0;0
2020-07-27 03:00:00;3;8;0;0;0;0;0
2020-07-27 03:15:00;7;5;0;0;0;0;0
2020-07-27 03:30:00;5;3;1;1;0;0;0
2020-07-27 03:45:00;5;3;0;0;0;0;0
2020-07-27 04:00:00;13;10;1;1;0;0;0
2020-07-27 04:15:00;7;9;0;0;0;0;0
2020-07-27 04:30:00;5;9;0;0;0;0;0
2020-07-27 04:45:00;11;17;0;0;0;0;0
2020-07-27 05:00:00;19;23;2;2;0;0;0
2020-07-27 05:15:00;57;36;0;0;0;0;0
2020-07-27 05:30:00;74;50;1;1;0;0;0
2020-07-27 05:45:00;96;56;2;2;0;0;0
2020-07-27 06:00:00;57;53;0;0;0;0;0
2020-07-27 06:15:00;94;105;3;3;0;0;0
2020-07-27 06:30:00;139;102;5;5;0;0;0
2020-07-27 06:45:00;151;122;7;7;2;0;0
2020-07-27 07:00:00;169;113;7;7;1;0;0
2020-07-27 07:15:00;166;144;11;11;5;0;0
2020-07-27 07:30:00;179;147;9;9;2;0;0
2020-07-27 07:45:00;191;146;11;11;3;0;0
2020-07-27 08:00:00;167;128;7;7;0;0;0
2020-07-27 08:15:00;168;118;8;8;6;0;0
2020-07-27 08:30:00;201;194;9;9;2;0;0
2020-07-27 08:45:00;191;160;13;13;14;0;0
2020-07-27 09:00:00;169;151;9;9;13;0;0
2020-07-27 09:15:00;157;157;11;11;4;0;0
2020-07-27 09:30:00;180;163;8;8;6;0;0
2020-07-27 09:45:00;187;170;7;7;9;0;0
2020-07-27 10:00:00;182;158;10;10;4;0;0
2020-07-27 10:15:00;174;164;7;7;7;0;0
2020-07-27 10:30:00;194;191;10;10;7;0;0
2020-07-27 10:45:00;208;208;10;10;7;0;0
2020-07-27 11:00:00;189;186;13;13;7;0;0
2020-07-27 11:15:00;201;208;5;5;36;0;0
2020-07-27 11:30:00;211;177;9;9;41;0;0
2020-07-27 11:45:00;184;186;5;5;4;0;0
2020-07-27 12:00:00;196;216;6;6;1;0;0
2020-07-27 12:15:00;181;157;5;5;5;0;0
2020-07-27 12:30:00;189;200;4;4;2;0;0
2020-07-27 12:45:00;171;187;8;8;6;0;0
2020-07-27 13:00:00;177;172;5;5;6;0;0
2020-07-27 13:15:00;169;173;8;8;42;0;0
2020-07-27 13:30:00;188;177;8;8;16;0;0
2020-07-27 13:45:00;193;183;9;9;15;0;0
2020-07-27 14:00:00;206;176;4;4;3;0;0
2020-07-27 14:15:00;178;191;11;11;3;0;0
2020-07-27 14:30:00;186;185;8;8;2;0;0
2020-07-27 14:45:00;187;162;6;6;4;0;0
2020-07-27 15:00:00;234;177;4;4;6;0;0
2020-07-27 15:15:00;187;173;5;5;5;0;0
2020-07-27 15:30:00;229;189;8;8;12;0;0
2020-07-27 15:45:00;176;200;8;8;11;0;0
2020-07-27 16:00:00;205;217;8;8;4;0;0
2020-07-27 16:15:00;227;193;7;7;28;0;0
2020-07-27 16:30:00;219;211;4;4;25;0;0
2020-07-27 16:45:00;203;231;13;13;5;0;0
2020-07-27 17:00:00;228;203;9;9;7;0;0
2020-07-27 17:15:00;236;182;15;15;13;0;0
2020-07-27 17:30:00;227;195;13;13;5;0;0
2020-07-27 17:45:00;200;180;8;8;5;0;0
2020-07-27 18:00:00;190;202;8;8;3;0;0
2020-07-27 18:15:00;188;196;6;6;27;0;0
2020-07-27 18:30:00;166;146;5;5;95;0;0
2020-07-27 18:45:00;163;154;12;12;15;0;0
2020-07-27 19:00:00;146;154;6;6;3;0;0
2020-07-27 19:15:00;139;146;8;8;2;0;0
2020-07-27 19:30:00;121;116;12;12;6;0;0
2020-07-27 19:45:00;104;137;4;4;14;0;0
2020-07-27 20:00:00;107;151;3;3;5;0;0
2020-07-27 20:15:00;107;106;5;5;1;0;0
2020-07-27 20:30:00;72;84;5;5;0;0;0
2020-07-27 20:45:00;86;65;4;4;0;0;0
2020-07-27 21:00:00;88;80;5;5;0;0;0
2020-07-27 21:15:00;77;82;1;1;0;0;0
2020-07-27 21:30:00;106;69;3;3;0;0;0
2020-07-27 21:45:00;75;77;2;2;0;0;0
2020-07-27 22:00:00;51;110;1;1;0;0;0
2020-07-27 22:15:00;48;55;2;2;0;0;0
2020-07-27 22:30:00;56;48;1;1;0;0;0
2020-07-27 22:45:00;37;28;0;0;0;0;0
2020-07-27 23:00:00;36;50;2;2;0;0;0
2020-07-27 23:15:00;32;34;1;1;0;0;0
2020-07-27 23:30:00;25;19;0;0;0;0;0
2020-07-27 23:45:00;18;17;1;1;0;0;0
