DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-05-19 00:00:00;10;5;1;2;2;0
2020-05-19 00:15:00;11;7;3;5;0;2
2020-05-19 00:30:00;9;1;5;8;1;0
2020-05-19 00:45:00;7;4;3;6;2;1
2020-05-19 01:00:00;3;1;2;3;0;0
2020-05-19 01:15:00;8;1;3;2;0;0
2020-05-19 01:30:00;4;0;1;2;0;0
2020-05-19 01:45:00;
2020-05-19 02:00:00;6;0;1;3;0;1
2020-05-19 02:15:00;3;1;3;4;1;2
2020-05-19 02:30:00;5;2;0;6;1;0
2020-05-19 02:45:00;5;1;4;6;0;0
2020-05-19 03:00:00;5;0;5;5;1;1
2020-05-19 03:15:00;5;1;3;4;1;2
2020-05-19 03:30:00;7;2;1;4;1;1
2020-05-19 03:45:00;7;0;4;3;1;0
2020-05-19 04:00:00;9;3;3;5;0;0
2020-05-19 04:15:00;10;2;1;10;1;2
2020-05-19 04:30:00;17;8;5;13;1;5
2020-05-19 04:45:00;23;6;6;9;1;7
2020-05-19 05:00:00;55;22;10;19;1;3
2020-05-19 05:15:00;70;70;10;23;0;9
2020-05-19 05:30:00;61;61;14;39;5;9
2020-05-19 05:45:00;80;53;36;69;2;15
2020-05-19 06:00:00;65;50;37;66;6;14
2020-05-19 06:15:00;91;67;35;41;3;10
2020-05-19 06:30:00;115;93;25;44;0;14
2020-05-19 06:45:00;102;101;50;78;10;19
2020-05-19 07:00:00;112;111;32;62;8;22
2020-05-19 07:15:00;117;103;55;108;9;31
2020-05-19 07:30:00;123;132;61;98;9;40
2020-05-19 07:45:00;134;128;72;118;9;35
2020-05-19 08:00:00;123;87;56;74;4;20
2020-05-19 08:15:00;118;81;76;101;16;35
2020-05-19 08:30:00;99;78;82;85;9;32
2020-05-19 08:45:00;108;91;57;88;15;33
2020-05-19 09:00:00;109;66;56;81;16;35
2020-05-19 09:15:00;118;69;84;102;11;34
2020-05-19 09:30:00;117;92;76;88;7;46
2020-05-19 09:45:00;132;100;82;113;10;29
2020-05-19 10:00:00;121;95;77;107;11;26
2020-05-19 10:15:00;147;85;75;104;9;38
2020-05-19 10:30:00;107;82;56;117;11;32
2020-05-19 10:45:00;127;101;92;122;12;42
2020-05-19 11:00:00;114;104;89;150;10;34
2020-05-19 11:15:00;124;91;95;144;15;43
2020-05-19 11:30:00;129;103;81;122;17;38
2020-05-19 11:45:00;136;109;67;134;15;38
2020-05-19 12:00:00;132;103;89;155;25;41
2020-05-19 12:15:00;125;93;66;144;14;28
2020-05-19 12:30:00;136;103;81;136;20;48
2020-05-19 12:45:00;136;100;88;132;12;49
2020-05-19 13:00:00;139;114;78;130;18;32
2020-05-19 13:15:00;135;104;82;139;18;35
2020-05-19 13:30:00;135;123;82;143;17;37
2020-05-19 13:45:00;144;121;94;133;11;41
2020-05-19 14:00:00;139;144;80;147;11;40
2020-05-19 14:15:00;128;101;105;169;14;35
2020-05-19 14:30:00;150;98;111;209;22;39
2020-05-19 14:45:00;137;101;139;198;12;46
2020-05-19 15:00:00;132;94;129;199;21;40
2020-05-19 15:15:00;134;124;111;195;17;44
2020-05-19 15:30:00;134;96;135;191;22;38
2020-05-19 15:45:00;136;114;107;164;26;45
2020-05-19 16:00:00;133;130;115;195;18;40
2020-05-19 16:15:00;148;126;116;202;30;43
2020-05-19 16:30:00;154;119;134;190;16;59
2020-05-19 16:45:00;147;114;115;173;16;39
2020-05-19 17:00:00;140;116;102;161;15;50
2020-05-19 17:15:00;158;133;116;176;15;44
2020-05-19 17:30:00;79;72;68;94;6;24
2020-05-19 17:45:00;69;44;49;76;11;23
2020-05-19 18:00:00;133;99;91;141;15;31
2020-05-19 18:15:00;117;107;97;140;14;34
2020-05-19 18:30:00;109;93;77;119;25;40
2020-05-19 18:45:00;98;79;62;107;21;44
2020-05-19 19:00:00;116;78;63;112;15;24
2020-05-19 19:15:00;107;63;56;85;11;47
2020-05-19 19:30:00;85;64;64;69;12;26
2020-05-19 19:45:00;81;55;35;75;6;28
2020-05-19 20:00:00;67;51;48;84;7;20
2020-05-19 20:15:00;66;44;39;64;2;9
2020-05-19 20:30:00;67;53;25;53;7;9
2020-05-19 20:45:00;79;33;30;49;6;8
2020-05-19 21:00:00;66;51;27;48;5;5
2020-05-19 21:15:00;79;49;41;38;5;11
2020-05-19 21:30:00;58;38;39;50;2;9
2020-05-19 21:45:00;53;27;36;54;4;11
2020-05-19 22:00:00;52;22;51;61;5;8
2020-05-19 22:15:00;36;13;35;54;3;9
2020-05-19 22:30:00;35;19;23;28;3;8
2020-05-19 22:45:00;30;16;10;20;3;9
2020-05-19 23:00:00;32;13;11;20;2;8
2020-05-19 23:15:00;29;7;15;15;1;6
2020-05-19 23:30:00;24;8;10;17;5;2
