DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-11-24 00:00:00;0;2;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-11-24 00:15:00;1;4;1;0;1;2;3;4;0;0;1;2;0;0;0;0;0;0
2020-11-24 00:30:00;1;1;0;1;0;2;0;2;0;0;0;1;0;0;0;0;0;0
2020-11-24 00:45:00;0;2;0;0;0;0;1;1;2;2;2;2;0;0;0;0;0;0
2020-11-24 01:00:00;1;1;1;0;1;0;1;1;1;0;1;2;0;0;0;0;0;0
2020-11-24 01:15:00;0;1;1;0;1;0;2;2;0;0;0;1;0;0;0;0;0;0
2020-11-24 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 01:45:00;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 02:00:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-11-24 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 02:30:00;2;4;0;1;0;1;0;0;1;3;4;5;0;0;0;0;0;0
2020-11-24 02:45:00;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-11-24 03:00:00;1;2;0;0;0;1;1;1;5;0;4;1;0;0;0;0;0;0
2020-11-24 03:15:00;3;3;0;0;0;0;1;3;1;0;1;3;0;0;0;0;0;0
2020-11-24 03:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-24 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 04:00:00;0;0;4;2;2;3;2;1;1;0;1;0;0;0;0;0;0;0
2020-11-24 04:15:00;0;0;2;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-11-24 04:30:00;0;1;0;0;0;1;4;4;0;0;0;0;0;0;0;0;0;0
2020-11-24 04:45:00;1;1;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0
2020-11-24 05:00:00;0;1;6;1;4;7;8;5;0;1;0;1;0;0;0;0;0;0
2020-11-24 05:15:00;4;7;2;2;1;3;5;5;0;3;0;2;0;0;0;0;0;0
2020-11-24 05:30:00;26;22;3;2;4;4;3;6;2;1;3;7;0;0;0;1;0;0
2020-11-24 05:45:00;38;34;11;5;10;7;13;10;4;1;4;9;0;0;0;0;0;0
2020-11-24 06:00:00;28;37;6;6;9;6;17;15;6;6;7;14;0;0;0;1;0;0
2020-11-24 06:15:00;21;30;9;16;13;14;20;20;8;2;8;6;0;0;0;0;0;0
2020-11-24 06:30:00;41;31;11;11;11;16;26;23;6;3;9;14;0;0;0;0;0;0
2020-11-24 06:45:00;34;40;19;12;26;16;28;27;8;5;10;12;0;0;0;0;0;0
2020-11-24 07:00:00;38;45;37;12;41;15;26;31;9;8;21;20;0;0;0;1;0;26
2020-11-24 07:15:00;94;55;80;33;77;47;37;47;12;10;13;20;0;0;0;1;0;2
2020-11-24 07:30:00;118;65;65;37;66;35;56;73;13;4;19;6;1;0;0;0;0;0
2020-11-24 07:45:00;68;60;52;51;50;47;42;59;14;7;16;10;2;1;0;0;0;0
2020-11-24 08:00:00;46;54;53;13;61;23;47;40;16;11;27;16;1;0;1;1;0;0
2020-11-24 08:15:00;28;42;25;9;26;20;35;33;17;0;22;10;0;0;0;0;0;1
2020-11-24 08:30:00;40;33;28;14;28;17;37;35;13;5;15;11;0;0;0;0;0;0
2020-11-24 08:45:00;34;46;27;22;28;23;30;21;25;4;33;14;2;1;0;0;0;0
2020-11-24 09:00:00;28;39;23;17;27;20;25;29;16;12;21;16;1;0;0;0;0;0
2020-11-24 09:15:00;29;38;28;14;32;23;33;23;16;3;21;14;0;0;6;0;0;0
2020-11-24 09:30:00;21;48;19;19;22;24;43;42;21;5;24;9;0;0;0;0;0;1
